Date,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score,Bitcoin Core (BTC) Price
30/01/2017,199.38,0.14506,1.0695,23.15,11.88,92.04,3159.166,9447.95,2280.9,-0.385545,13,0,915.17
31/01/2017,198.36,0.14565,1.0798,23.93,11.99,89.83,3159.166,9447.95,2278.87,-0.397926,14,0,918.68
01/02/2017,198.63,0.14561,1.0769,23.85,11.81,87.75,3159.166,9447.95,2279.55,-0.410389,15,0,953.55
02/02/2017,198.61,0.1463,1.0759,24.38,11.93,89.73,3159.166,9428.97,2280.85,-0.422007,15,0,978.31
03/02/2017,200.38,0.14625,1.0783,24.5,10.97,88.97,3140.17,9455.56,2297.42,-0.432783,15,0,998.35
06/02/2017,200.28,0.14602,1.075,25.4,11.37,90.02,3156.984,9538.01,2292.56,-0.459489,15,0,1012.29
07/02/2017,200.58,0.14528,1.0683,25.29,11.29,89.61,3153.088,9554.56,2293.08,-0.465724,14,0,1019.48
08/02/2017,200.51,0.1454,1.0698,25.57,11.45,94.58,3166.982,9543.25,2294.67,-0.47053,15,0,1043.26
09/02/2017,201.72,0.14528,1.0655,24.91,10.88,89.59,3183.179,9590.18,2307.87,-0.473907,16,0,1045.86
10/02/2017,202.74,0.14536,1.0643,25.29,10.85,85.77,3196.699,9665.59,2316.1,-0.475857,15,0,994.03
13/02/2017,204.2,0.14529,1.0598,24.95,11.07,80.84,3216.839,9710.32,2328.25,-0.473097,13,0,998.21
14/02/2017,205.17,0.14568,1.0578,24.92,10.74,78.35,3217.928,9718.78,2337.58,-0.46924,14,0,993.75
15/02/2017,206.38,0.14592,1.0601,24.93,11.97,81.12,3212.986,9799.76,2349.25,-0.463906,14,0,1005.32
16/02/2017,206.48,0.14575,1.0674,25.2,11.76,79.66,3229.619,9771.25,2347.22,-0.457091,15,0,1008.45
17/02/2017,205.88,0.14555,1.0616,24.79,11.49,81.25,3202.075,9759.76,2351.16,-0.448795,14,0,1029.94
20/02/2017,205.88,0.14559,1.0614,24.79,11.49,81.25,3239.961,9753.2,2351.16,-0.415863,14,0,1051.24
21/02/2017,207.07,0.14527,1.0536,24.62,11.57,82.45,3253.326,9763.93,2365.38,-0.403361,16,0,1075.29
22/02/2017,207.45,0.14547,1.0558,24.33,11.74,81.53,3261.219,9778.78,2362.82,-0.390237,16,0,1113.79
23/02/2017,207.82,0.1456,1.0582,24.37,11.71,82.2,3251.375,9769.31,2363.81,-0.376487,18,0,1119.52
24/02/2017,207.93,0.14564,1.0563,24.13,11.47,83.31,3253.433,9750.47,2367.34,-0.362106,21,0,1164.69
27/02/2017,208.29,0.14559,1.0587,22.84,12.09,85.69,3228.66,9750.47,2369.75,-0.313764,15,0,1166.91
28/02/2017,207.98,0.14566,1.0576,22.85,12.92,88.08,3241.733,9750.47,2363.64,-0.294069,17,0,1186.14
01/03/2017,211.02,0.14546,1.0547,22.98,12.54,84.03,3246.933,9674.78,2395.96,-0.272346,17,0,1192.58
02/03/2017,209.89,0.14516,1.0507,21.93,11.81,83.61,3230.028,9691.8,2381.92,-0.250533,21,0,1213.65
03/03/2017,209.91,0.14495,1.0622,22.2,10.96,81.19,3218.312,9648.21,2383.12,-0.228624,26,0,1252.75
06/03/2017,209.48,0.14507,1.0582,21.64,11.24,81.44,3233.866,9682.63,2375.31,-0.163242,19,0,1267.32
07/03/2017,209.17,0.14503,1.0566,21.51,11.45,81.43,3242.407,9738.07,2368.39,-0.142855,22,0,1275.77
08/03/2017,208.61,0.14467,1.0541,21.35,11.86,82.5,3240.665,9753.45,2362.98,-0.123325,22,0,1228.92
09/03/2017,208.67,0.14462,1.0577,21.14,12.3,83.64,3216.746,9658.61,2364.87,-0.104645,20,0,1171.24
10/03/2017,209.15,0.145,1.0673,21.73,11.66,80.27,3212.76,9627.89,2372.6,-0.0868112,27,0,1181.38
13/03/2017,208.94,0.14473,1.0653,22,11.35,81.57,3237.024,9697.34,2373.47,-0.0376567,19,0,1212.76
14/03/2017,208.54,0.14473,1.0604,21.34,12.3,85.88,3239.328,9744.21,2365.45,-0.021809,18,0,1233.18
15/03/2017,209.58,0.14575,1.0734,22.98,11.63,80.76,3241.76,9740.31,2385.26,-0.00610979,18,1.4061,1241.24
16/03/2017,209.44,0.14526,1.0766,22.77,11.21,75.96,3268.935,9837.83,2381.38,0.00944563,17,0,1252.09
17/03/2017,208.86,0.14493,1.0738,22.67,11.28,78.66,3237.447,9908.69,2378.25,0.0248621,19,0,1182.85
20/03/2017,208.813625,0.14497,1.0739,22.937375,11.34,77.16,3250.808,9912.97,2373.47,0.0700792,18,0,1018.45
21/03/2017,206.35,0.14518,1.0811,23.26,12.47,83.02,3261.611,9972.49,2344.02,0.0844963,18,0,1039.37
22/03/2017,206.41,0.14542,1.0797,23.25,12.81,83.8,3245.22,9922.66,2348.45,0.0985523,18,0,1101.71
23/03/2017,206.31,0.14519,1.0783,23.03,13.12,88.93,3248.55,9930.74,2345.96,0.112252,17,0,1049.98
24/03/2017,205.75,0.14523,1.0798,22.92,12.96,89.74,3269.445,9902.98,2343.98,0.125598,18,0,1036.88
27/03/2017,205.23,0.14564,1.0864,23.43,12.5,84.86,3266.955,9876.77,2341.59,0.16264,17,0,972.58
28/03/2017,206.75,0.14514,1.0814,22.81,11.53,79.27,3252.948,9876.45,2358.57,0.172769,16,0,1024.24
29/03/2017,206.31,0.14516,1.0766,22.91,11.42,78.26,3241.314,9856.25,2361.13,0.181641,17,0,1043.76
30/03/2017,206.96,0.14505,1.0674,22.55,11.54,77.87,3210.237,9848.15,2368.06,0.189258,15,0,1038.11
31/03/2017,206.34,0.14539,1.0652,22.81,12.37,78.31,3222.514,9811.52,2362.72,0.195623,15,2.8205,1038.06
03/04/2017,206.25,0.14534,1.067,23.2,12.38,82.96,3222.514,9811.52,2358.84,0.207663,16,0,1097.94
04/04/2017,206.65,0.1451,1.0674,23.45,11.79,79.67,3222.514,9811.52,2360.16,0.21061,16,0,1138.91
05/04/2017,206.26,0.14516,1.0663,23.48,12.89,86.59,3270.305,9949.48,2352.95,0.213214,15,0,1143.05
06/04/2017,206.45,0.14501,1.0644,23.51,12.39,83.91,3281.005,9897.8,2357.49,0.215477,16,0,1130.92
07/04/2017,206.38,0.14482,1.0591,23.5,12.87,89.39,3286.616,9873.37,2355.54,0.2174,16,0,1179.5
10/04/2017,206.39,0.14481,1.0596,23.65,14.05,97.9,3269.393,9882.54,2357.16,0.221269,15,-0.1531,1203.79
11/04/2017,206.33,0.14499,1.0605,24.36,15.07,103.74,3288.966,9832.42,2353.78,0.222118,17,0,1210.46
12/04/2017,205.67,0.14537,1.0665,24.57,15.77,111.53,3273.83,9817.68,2344.93,0.22277,15,0,1220.92
13/04/2017,204.37,0.14529,1.0613,24.54,15.96,115.54,3275.96,9836.68,2328.95,0.223227,16,0,1219.49
14/04/2017,204.37,0.14536,1.0618,24.54,15.96,115.54,3246.067,9732.93,2328.95,0.223487,15,0,1184.36
17/04/2017,206.17,0.1454,1.0643,24.47,14.66,101.49,3222.168,9716.4,2349.01,0.223018,15,0,1186.54
18/04/2017,205.08,0.14547,1.073,24.27,14.42,99.52,3196.713,9746.56,2342.19,0.22234,17,0,1206.75
19/04/2017,203.85,0.14537,1.0711,23.39,14.93,97.89,3170.687,9639.94,2338.17,0.22139,15,0,1224.35
20/04/2017,205.7,0.14541,1.0717,23.58,14.15,94.53,3172.1,9632.69,2355.84,0.220166,15,0,1220.76
21/04/2017,205.25,0.14512,1.0728,23.61,14.63,95.41,3173.151,9717.41,2348.69,0.218667,16,0,1254.25
24/04/2017,207.38,0.14533,1.0868,23.2,10.84,78.17,3129.531,9717.95,2374.15,0.211951,15,0,1266.96
25/04/2017,209.68,0.14522,1.0926,22.22,10.76,75.64,3134.567,9841.71,2388.61,0.208207,17,0,1270.3
26/04/2017,209.47,0.14524,1.0904,22.26,10.85,76.64,3140.847,9856.45,2387.45,0.203614,18,1.2919,1284.11
27/04/2017,209.56,0.14509,1.0873,21.81,10.36,76.66,3152.187,9860.62,2388.77,0.198171,18,0,1309.83
28/04/2017,209.08,0.14519,1.0895,22.23,10.82,77.09,3154.658,9872,2384.2,0.191874,18,0,1320.05
01/05/2017,208.92,0.14498,1.0899,21.69,10.11,78.33,3154.658,9872,2388.33,0.168149,20,0,1364.57
02/05/2017,209.13,0.14518,1.093,21.74,10.59,79.33,3143.712,9941.27,2391.17,0.159664,22,5.7973,1432.72
03/05/2017,209.22,0.1451,1.0886,21.51,10.68,78.77,3135.346,9955.33,2388.13,0.151262,22,1.8935,1468.32
04/05/2017,209.19,0.14509,1.0985,21.1,10.46,78,3127.369,9967.64,2389.52,0.142938,28,0,1503.28
05/05/2017,209.77,0.1451,1.0998,21.55,10.57,80.65,3103.038,9899.94,2399.29,0.134691,26,0,1542.55
08/05/2017,209.92,0.14492,1.0924,21.54,9.77,81.38,3078.613,9937.25,2399.38,0.110378,24,0,1561.71
09/05/2017,209.62,0.14481,1.0874,21.52,9.96,83.63,3080.527,9915.48,2396.92,0.102401,30,0,1647.98
10/05/2017,209.48,0.14487,1.0868,21.93,10.21,87.49,3052.785,9968.32,2399.63,0.0944817,28,0,1711.55
11/05/2017,209.28,0.14501,1.0861,22.37,10.6,86.51,3061.5,10001.48,2394.44,0.0866189,31,0,1746.26
12/05/2017,209.01,0.14514,1.0931,22.72,10.4,82.5,3083.513,9986.82,2390.9,0.0788099,36,0,1819.76
15/05/2017,209.93,0.14532,1.0975,22.8,10.42,79.53,3090.229,10036.82,2402.32,0.0557201,46,0,1787.93
16/05/2017,209.95,0.14554,1.1083,22.96,10.65,76.76,3112.964,10031.49,2400.67,0.0481804,40,9.5055,1727.21
17/05/2017,206.47,0.1456,1.1159,23.37,15.59,111.48,3104.442,10013.67,2357.03,0.040722,33,0,1724.96
18/05/2017,206.96,0.14555,1.1103,22.65,14.66,104.12,3090.139,9969.45,2365.72,0.0333424,30,0,1799.87
19/05/2017,207.77,0.14567,1.1206,22.86,12.04,87.21,3090.631,9947.62,2381.73,0.0260394,33,0,1891.18
22/05/2017,208.65,0.14566,1.1237,23.16,10.93,83.47,3075.676,9997.26,2394.02,0.00523287,62,0,2041.39
23/05/2017,209.12,0.14557,1.1183,22.64,10.72,84.19,3061.947,10007.84,2398.42,-0.000456058,66,0,2115.48
24/05/2017,209.82,0.14558,1.1219,22.97,10.02,81.91,3064.076,10044.42,2404.39,-0.005414,73,0,2228.35
25/05/2017,210.58,0.14579,1.121,22.71,9.99,82.2,3107.831,10108.49,2415.07,-0.00964245,100,11.1894,2402.28
26/05/2017,210.54,0.14584,1.1183,22.94,9.81,81.81,3110.059,10101.95,2415.82,-0.0131427,79,0,2387.07
29/05/2017,210.54,0.1459,1.1164,22.94,9.81,81.81,3110.059,10101.95,2415.82,-0.0201096,41,0,2147.61
30/05/2017,210.21,0.14602,1.1186,22.59,10.38,84.3,3110.059,10101.95,2412.91,-0.0223571,41,0,2228.9
31/05/2017,210,0.14663,1.1244,22.69,10.41,84.52,3117.178,10040.72,2411.8,-0.024706,41,0,2200.16
01/06/2017,211.4,0.14695,1.1213,22.6,9.89,83.83,3102.623,10087.42,2430.06,-0.0271569,39,0,2250.55
02/06/2017,211.91,0.14708,1.1279,22.76,9.75,83.62,3105.54,10152.53,2439.07,-0.0296344,34,0,2374.8
05/06/2017,211.86,0.14704,1.1254,22.74,10.07,86.08,3091.656,10226.84,2436.1,-0.0374168,35,0,2503.61
06/06/2017,211.37,0.14746,1.1277,23.8,10.45,89.15,3102.126,10206.18,2429.33,-0.0403743,54,0,2643.69
07/06/2017,211.72,0.14741,1.1257,23.65,10.39,88.22,3140.325,10209.99,2433.14,-0.0435454,46,0,2824.68
08/06/2017,211.86,0.14718,1.1214,23.22,10.16,83.28,3150.333,10225.78,2433.79,-0.046931,38,0,2708.78
09/06/2017,212.67,0.14723,1.1195,22.83,10.7,87.41,3158.4,10199.65,2431.77,-0.0505323,37,0,2746.04
12/06/2017,212.4,0.14713,1.1203,22.74,11.46,91.21,3139.876,10109.96,2429.39,-0.062207,52,0,2939.49
13/06/2017,213.37,0.14724,1.1211,22.97,10.42,86.66,3153.743,10128.15,2440.35,-0.0658142,45,0,2663.61
14/06/2017,213.84,0.14736,1.1218,22.22,10.64,89.97,3130.674,10072.46,2437.92,-0.0692086,41,0,2696.57
15/06/2017,213.69,0.14702,1.1145,22.1,10.9,89.95,3132.486,10088.35,2432.46,-0.0723915,56,0,2498.77
16/06/2017,213.56,0.1471,1.1198,22.06,10.38,87,3123.166,10156.73,2433.15,-0.0753636,39,0,2355.81
19/06/2017,214.92,0.14693,1.1149,21.93,10.37,85.27,3144.374,10250.6,2453.46,-0.0832891,32,0,2533.31
20/06/2017,214.4,0.14684,1.1134,21.8,10.86,89.19,3140.013,10324.46,2437.03,-0.0859555,34,-0.0507,2567.68
21/06/2017,213.89,0.1467,1.1168,22.11,10.75,88.07,3156.212,10349.72,2435.61,-0.0886795,36,1.2887,2704.51
22/06/2017,213.73,0.14655,1.1152,22.36,10.48,86.38,3147.453,10399.06,2434.5,-0.0914621,35,8.2558,2665.94
23/06/2017,213.74,0.14666,1.1194,22.74,10.02,84.52,3157.873,10377.7,2438.3,-0.094304,33,0,2675.49
26/06/2017,213.87,0.14653,1.1182,22.56,9.9,81.94,3185.444,10513.96,2439.07,-0.10271,37,0.6744,2518.85
27/06/2017,212.93,0.14682,1.1339,22.26,11.06,87.3,3191.197,10512.06,2419.38,-0.104828,44,0,2415.57
28/06/2017,214.24,0.14702,1.1378,22.43,10.03,84.24,3173.201,10390.55,2440.69,-0.106525,41,0,2479.19
29/06/2017,212.61,0.14744,1.1441,21.95,11.44,93.78,3188.063,10421.65,2419.7,-0.107801,33,0,2530.53
30/06/2017,213.24,0.1475,1.1426,22.08,11.18,90.43,3192.427,10395.07,2423.41,-0.108657,30,0,2523.17
03/07/2017,214.49,0.14736,1.1364,21.48,11.22,93.31,3195.912,10412.79,2429.01,-0.109673,5,0,2462.3
04/07/2017,214.49,0.14706,1.1346,21.48,11.22,93.31,3182.804,10347.78,2429.01,-0.110075,5,0,2530.03
05/07/2017,214.58,0.14729,1.1352,21.76,11.07,91.98,3207.134,10404.79,2432.54,-0.110552,5,0,2583.99
06/07/2017,213.14,0.14729,1.1423,21.49,12.54,100.21,3212.444,10368.2,2409.75,-0.111102,5,0,2592.31
07/07/2017,214.05,0.14706,1.1401,21.21,11.19,92.5,3217.957,10297.25,2425.18,-0.111728,5,6.6974,2592.21
10/07/2017,213.99,0.14716,1.1399,21.51,11.11,89.69,3212.632,10289.91,2427.43,-0.114807,5,0,2513.63
11/07/2017,213.98,0.14727,1.1467,21.64,10.89,88.23,3203.037,10415.57,2425.53,-0.117241,6,0,2358.35
12/07/2017,215.23,0.14744,1.1412,21.74,10.3,88.19,3197.544,10420.68,2443.25,-0.120506,6,0,2306.87
13/07/2017,215.46,0.14746,1.1398,21.5,9.9,85.68,3218.163,10460.15,2447.83,-0.124602,5,0,2349.95
14/07/2017,216.26,0.14794,1.147,21.8,9.51,82.2,3222.417,10443.91,2459.27,-0.12953,5,0,2349.27
17/07/2017,216.22,0.14804,1.1478,21.98,9.82,80.27,3176.465,10457.54,2459.14,-0.148551,6,0,1923.94
18/07/2017,215.7,0.14826,1.1554,22.14,9.89,79.14,3187.567,10481.26,2460.61,-0.155273,6,0.8126,2145.19
19/07/2017,216.32,0.14814,1.1515,22.18,9.79,77.96,3230.976,10506.1,2473.83,-0.162059,6,4.4335,2283.71
20/07/2017,216.19,0.14822,1.1631,22.32,9.58,76.26,3244.865,10499.36,2473.45,-0.168912,6,0,2283.98
21/07/2017,215.53,0.14824,1.1663,22.41,9.36,77.86,3237.982,10436.7,2472.54,-0.175833,6,0,2726.83
24/07/2017,215.09,0.14841,1.1642,22.05,9.43,78.24,3250.599,10461.28,2469.91,-0.197387,5,0,2751.44
25/07/2017,215.86,0.14812,1.1647,22.27,9.43,79.17,3243.689,10463.15,2477.13,-0.205319,6,0,2753.49
26/07/2017,216.81,0.14836,1.1734,22.84,9.6,82.34,3247.675,10419.11,2477.83,-0.213687,5,0,2586.34
27/07/2017,217.72,0.14842,1.1677,22.57,10.11,86.87,3249.781,10508.37,2475.42,-0.222495,5,0,2518.05
28/07/2017,218.02,0.14852,1.1751,22.91,10.29,87.2,3253.24,10423.05,2472.1,-0.231745,6,0,2631.46
31/07/2017,218.7,0.14877,1.1842,22.86,10.26,86.76,3273.028,10427.33,2470.3,-0.261612,6,0,2709.4
01/08/2017,219.37,0.14878,1.1802,22.83,10.09,84.55,3292.638,10437.29,2476.35,-0.271529,13,2.2414,2829.99
02/08/2017,219.89,0.14885,1.1856,22.77,10.28,86.89,3285.057,10519.27,2477.57,-0.280602,12,0,2751.35
03/08/2017,220.06,0.14879,1.187,22.7,10.44,87.66,3272.929,10469.88,2472.16,-0.288834,7,23.2011,2700.2
04/08/2017,220.57,0.14886,1.1773,22.32,10.03,87.39,3262.081,10506.56,2476.83,-0.296226,6,8.4737,2773.89
07/08/2017,220.85,0.14887,1.1795,22.2,9.93,90.01,3279.457,10579.38,2480.91,-0.314184,9,0,3229.34
08/08/2017,220.69,0.14919,1.1752,22.25,10.96,98.68,3281.873,10568.97,2474.92,-0.31983,9,0,3353.91
09/08/2017,220.5,0.14969,1.1759,22.6,11.11,106.77,3275.573,10470.38,2474.02,-0.325441,8,0,3417.49
10/08/2017,218.6,0.15032,1.1772,23.08,16.04,135.32,3261.75,10329.74,2438.21,-0.331019,7,0,3339.27
11/08/2017,218.7,0.15014,1.1821,23.15,15.51,127.43,3208.542,10329.57,2441.32,-0.336566,8,50.9766,3402.46
14/08/2017,219.97,0.14991,1.178,22.83,12.33,100.6,3237.36,10225.28,2465.84,-0.352649,14,0,4044.53
15/08/2017,220.16,0.14975,1.1735,22.56,12.04,96.71,3251.262,10311.16,2464.61,-0.357319,14,15.6776,4240.3
16/08/2017,220.47,0.14978,1.1767,23.08,11.74,94.82,3246.451,10290.39,2468.11,-0.36158,11,0,4143.55
17/08/2017,217.81,0.14986,1.1723,23.03,15.55,117.77,3268.43,10369.37,2430.01,-0.365435,11,-0.6808,4270.78
18/08/2017,216.53,0.15001,1.1761,22.93,14.26,114.39,3268.724,10321.33,2425.55,-0.368885,11,0,4303.9
21/08/2017,216.74,0.15018,1.1815,23.31,13.19,101.39,3286.906,10326.39,2428.37,-0.376727,10,0,4079.71
22/08/2017,218.69,0.15006,1.1762,23.09,11.35,92.7,3290.226,10392.07,2452.51,-0.378392,10,0.3041,4012.56
23/08/2017,217.92,0.15007,1.1807,23.26,12.25,98.96,3287.705,10406.81,2444.04,-0.379569,10,5.2286,3982.18
24/08/2017,217.66,0.15024,1.1799,23.35,12.23,100.26,3271.512,10488.96,2438.97,-0.380258,9,0,4146.93
25/08/2017,218.04,0.15045,1.1924,23.41,11.28,95.53,3331.522,10515.51,2443.05,-0.38046,9,0,4277.43
28/08/2017,217.94,0.1511,1.1979,24.26,11.32,96.42,3362.652,10525.98,2444.24,-0.375999,8,5.8357,4350.04
29/08/2017,218.59,0.15127,1.1972,24.42,11.7,98.79,3365.226,10496.57,2446.3,-0.369966,10,0,4341.06
30/08/2017,218.93,0.1515,1.1884,24.16,11.22,98.9,3363.626,10569.4,2457.59,-0.361302,10,0.4166,4547.34
31/08/2017,219.52,0.1516,1.191,24.72,10.59,94.86,3360.81,10585.78,2471.65,-0.350002,11,0,4574.89
01/09/2017,219.92,0.15245,1.186,24.78,10.13,93.6,3367.119,10594.82,2476.55,-0.336064,12,0,4702.83
04/09/2017,219.92,0.15315,1.1896,24.78,10.13,93.6,3379.583,10569.87,2476.55,-0.280241,12,12.3573,4586.71
05/09/2017,217.67,0.15298,1.1914,25.31,12.23,102.66,3384.317,10617.84,2457.85,-0.260812,12,0,4325.13
06/09/2017,218.25,0.15311,1.1917,24.92,11.63,99.61,3385.389,10547.86,2465.54,-0.241447,11,0,4320.48
07/09/2017,218.11,0.15415,1.2023,25.49,11.55,96.29,3365.497,10538.51,2465.1,-0.22214,10,1.3942,4562.65
08/09/2017,218.24,0.15394,1.2036,25.24,12.12,100.12,3365.243,10609.95,2461.43,-0.202884,10,4.9968,4601.16
11/09/2017,220.76,0.15312,1.1953,24.56,10.73,93.66,3376.419,10572.16,2488.11,-0.145462,10,0,4227.38
12/09/2017,221.42,0.15316,1.1967,24.67,10.58,92.39,3379.488,10610.35,2496.48,-0.126544,10,0,4227.41
13/09/2017,221.76,0.15277,1.1885,24.22,10.5,90.89,3384.147,10532.88,2498.37,-0.107744,13,0,4192.79
14/09/2017,222.32,0.15284,1.1919,24.37,10.44,92.09,3371.426,10553.57,2495.62,-0.0890551,17,0,3906.95
15/09/2017,222.45,0.15285,1.1945,24.13,10.17,90.63,3353.619,10580.41,2500.23,-0.0704725,18,2.8208,3402.27
18/09/2017,223.16,0.15232,1.1954,23.73,10.15,90.46,3362.859,10631.57,2503.87,-0.0143339,11,0.5859,3659.58
19/09/2017,223.58,0.15227,1.1994,23.85,10.18,91.22,3356.844,10576.14,2506.65,0.00582256,11,6.9506,3997.73
20/09/2017,223.9,0.15202,1.1892,23.5,9.78,90.91,3365.996,10519.17,2508.24,0.0268726,9,0,3943.41
21/09/2017,223.47,0.15237,1.1941,23.21,9.67,92.32,3357.812,10578.44,2500.6,0.0488228,9,3.3296,3909.92
22/09/2017,223.2,0.15186,1.1951,23.47,9.59,93.29,3352.529,10449.68,2502.22,0.0716796,8,0,3678.9
25/09/2017,222.82,0.15123,1.1848,23.83,10.21,96.4,3341.549,10335.89,2496.66,0.145475,7,0,3687.33
26/09/2017,222.69,0.15087,1.1793,23.35,10.17,94.81,3343.583,10257.02,2496.84,0.171458,7,30.8091,3876.86
27/09/2017,223.12,0.15073,1.1745,22.99,9.87,95.36,3345.272,10326.68,2507.04,0.198099,7,0,3902.63
28/09/2017,223.6,0.1504,1.1786,23.16,9.55,94.1,3339.642,10296.45,2510.06,0.225406,7,-0.2134,4134.74
29/09/2017,223.82,0.15075,1.1814,22.96,9.51,93.14,3348.943,10329.94,2519.36,0.253386,7,0,4174.45
02/10/2017,225.24,0.15008,1.1733,23.05,9.45,92.48,3348.943,10465.16,2529.12,0.339223,7,0,4365.6
03/10/2017,226.24,0.15036,1.1744,23.28,9.51,91.59,3348.943,10469.35,2534.58,0.365515,7,0,4414.29
04/10/2017,226.41,0.15073,1.1759,23.42,9.63,92.12,3348.943,10469.35,2537.74,0.390289,7,0,4327.19
05/10/2017,227.64,0.15057,1.1711,23.22,9.19,91.79,3348.943,10518.27,2552.07,0.413551,6,0.8016,4244.78
06/10/2017,227.55,0.15064,1.173,23.59,9.65,97.09,3348.943,10532.81,2549.33,0.435309,6,0,4291.07
09/10/2017,227.53,0.15104,1.174,23.74,10.33,101.83,3374.378,10532.81,2544.73,0.491227,8,0,4563.69
10/10/2017,228.26,0.15197,1.1808,23.57,10.08,97.33,3382.988,10532.81,2550.64,0.506239,9,0,4746.02
11/10/2017,228.61,0.15214,1.1859,23.8,9.85,99.22,3388.284,10641.19,2555.24,0.51938,8,153.6839,4794.67
12/10/2017,228.33,0.152,1.183,23.72,9.91,97.77,3386.1,10711.44,2550.93,0.530655,15,0,4809.43
13/10/2017,228.73,0.15215,1.182,23.84,9.61,97.8,3390.523,10724.09,2553.17,0.540065,18,-0.4622,5284.56
16/10/2017,229.45,0.15178,1.1796,23.46,9.91,97.65,3378.47,10774.21,2557.64,0.558146,12,0,5680.01
17/10/2017,229.85,0.15155,1.1766,23.42,10.31,98.74,3372.041,10723.15,2559.36,0.562139,11,0,5720.87
18/10/2017,231.46,0.15136,1.1787,23.33,10.07,94.34,3381.794,10720.28,2561.26,0.565284,11,0,5623.6
19/10/2017,231.65,0.15154,1.1852,23.44,10.05,93.33,3370.172,10760.29,2562.1,0.567583,11,0,5467.88
20/10/2017,233.13,0.1511,1.1784,23.23,9.97,90.53,3378.648,10728.88,2575.21,0.569037,13,0,5663.36
23/10/2017,232.65,0.15098,1.1749,23.14,11.07,97.09,3380.699,10735.21,2564.98,0.568069,14,0.4404,5943.26
24/10/2017,234.29,0.15076,1.1761,22.95,11.16,98.43,3388.248,10743.78,2569.13,0.565623,15,0,5875.27
25/10/2017,233.16,0.1506,1.1813,22.83,11.23,100.16,3396.898,10750.57,2557.15,0.562072,13,0,5601.65
26/10/2017,233.85,0.1505,1.1651,22.43,11.3,97.73,3407.567,10734.76,2560.4,0.557414,13,0,5649.89
27/10/2017,234.17,0.15056,1.1608,22.57,9.8,92.78,3416.813,10709.11,2581.07,0.551648,11,2.6847,5863.71
30/10/2017,233.33,0.15075,1.1651,22.76,10.5,95.19,3390.337,10756.87,2572.83,0.527987,12,0,6073.16
31/10/2017,233.63,0.15082,1.1646,22.48,10.18,92.01,3393.342,10793.8,2575.26,0.518377,14,0,6124.92
01/11/2017,234.19,0.15131,1.1619,22.48,10.2,92,3395.913,10806.36,2579.36,0.507953,17,0,6363.51
02/11/2017,234.96,0.15141,1.1658,22.58,9.93,91.48,3383.309,10788.51,2579.85,0.49793,24,0,6643.7
03/11/2017,235.18,0.15089,1.1608,22.43,9.14,89.68,3371.744,10800.77,2587.84,0.488304,22,0,7039.4
06/11/2017,235.41,0.1512,1.161,22.91,9.4,91.25,3388.174,10786.19,2591.13,0.461741,17,0,7413.72
07/11/2017,235.42,0.15075,1.1587,22.73,9.89,93.45,3413.575,10840.34,2590.64,0.453593,16,-0.1531,7079.05
08/11/2017,235.46,0.15102,1.1595,22.89,9.78,97.74,3415.46,10818.99,2594.38,0.445785,18,0,7108.29
09/11/2017,234.72,0.15058,1.1642,22.81,10.5,98.82,3427.795,10743.27,2584.62,0.438317,16,4.9361,7456.45
10/11/2017,234.43,0.15061,1.1665,22.52,11.29,104.76,3432.673,10732.67,2582.3,0.431185,20,0,7197.11
13/11/2017,234.66,0.15057,1.1667,22.56,11.5,106.3,3447.836,10683.92,2584.84,0.411168,21,0,5909.86
14/11/2017,234.28,0.15085,1.1798,22.59,11.59,103.18,3429.548,10687.18,2578.87,0.404119,17,0,6398.02
15/11/2017,232.96,0.15095,1.1791,22.65,13.13,106.27,3402.524,10630.65,2564.62,0.396776,17,0,6582.92
16/11/2017,234.91,0.15106,1.177,22.6,11.76,100.15,3399.25,10625.04,2585.64,0.389135,17,0,7344.84
17/11/2017,233.39,0.15099,1.179,22.79,11.43,97.12,3382.907,10701.64,2578.85,0.381195,20,0,7699.79
20/11/2017,234.15,0.15068,1.1733,22.54,10.65,93.76,3392.399,10664.55,2582.14,0.355756,19,0,7962.47
21/11/2017,235.73,0.15089,1.1738,22.72,9.73,89.27,3410.498,10779.24,2599.03,0.347002,20,16.4721,8178.71
22/11/2017,235.17,0.15144,1.1822,22.92,9.88,86.42,3430.464,10822.59,2597.08,0.33814,17,0,8090.56
23/11/2017,235.17,0.15196,1.1851,22.92,9.88,86.42,3351.918,10854.57,2597.08,0.329168,16,0,8211.5
24/11/2017,235.47,0.1519,1.1933,22.83,9.67,86.32,3353.821,10854.09,2602.42,0.320082,15,0,8065.48
27/11/2017,235.73,0.15166,1.1898,23.05,9.87,86.58,3322.23,10750.93,2601.42,0.292152,33,0,9217.94
28/11/2017,238.34,0.15145,1.184,22.93,10.03,85.73,3333.657,10707.07,2627.04,0.282651,39,0,9628.76
29/11/2017,239.42,0.15137,1.1847,22.5,10.7,89.57,3337.862,10713.55,2626.07,0.273055,61,12.3496,9862.13
30/11/2017,242.84,0.15143,1.1904,22.47,11.28,89.94,3317.188,10560.44,2647.58,0.263362,50,0.5256,10018.91
