#NAME?,DIA US Index,CNYUSD Curncy,EURUSD Curncy,GBTC US Equity,ETHE US Equity,LTCN US Equity,CCRIXRP Index,Lumber prices,WTI Oil
DATES,"px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)"
05/06/2019,255.73,0.14474,1.1221,9.82,#N/A,#N/A,0.3946,311.6,51.68
06/06/2019,257.72,0.14472,1.1276,9.25,#N/A,#N/A,0.3951,314.4,52.59
07/06/2019,260.25,0.14472,1.1334,10.36,#N/A,#N/A,0.4212,315.8,53.99
10/06/2019,260.99,0.14428,1.1312,10.25,#N/A,#N/A,0.4009,324.3,53.26
11/06/2019,260.88,0.14469,1.1326,9.8,#N/A,#N/A,0.3894,343.3,53.27
12/06/2019,260.45,0.14455,1.1287,10.45,#N/A,#N/A,0.395,354.8,51.14
13/06/2019,261.56,0.14447,1.1276,10.75,#N/A,#N/A,0.4008,373.8,52.28
14/06/2019,261.51,0.1444,1.1208,10.8,#N/A,#N/A,0.397,386,52.51
17/06/2019,261.68,0.14439,1.1218,12,#N/A,#N/A,0.4339,392.3,51.978
18/06/2019,265.33,0.14486,1.1194,11.46,#N/A,#N/A,0.4366,410,53.984
19/06/2019,265.56,0.14485,1.1226,11.46,#N/A,#N/A,0.4297,386.3,53.886
20/06/2019,268.08,0.14594,1.1293,12.73,33.33333333,#N/A,0.4251,384.2,56.986
21/06/2019,267.1,0.14556,1.1369,13.55,64.44444444,#N/A,0.4383,403.2,57.43
24/06/2019,267.17,0.14541,1.1399,14.64,14.66666667,#N/A,0.4636,392.1,57.9
25/06/2019,265.26,0.14535,1.1367,14.88,24.66666667,#N/A,0.4631,393.8,57.83
26/06/2019,265.22,0.14535,1.1369,17.08,18.33333333,#N/A,0.4836,383.9,59.38
27/06/2019,265.15,0.14541,1.1369,13.82,13.88888889,#N/A,0.421,378.7,59.43
28/06/2019,265.85,0.14563,1.1373,15.13,13.33333333,#N/A,0.4099,375.1,58.47
01/07/2019,266.97,0.14595,1.1286,12.73,8.666666667,#N/A,0.3988,394.1,59.09
02/07/2019,267.66,0.1455,1.1285,13.96,11.11111111,#N/A,0.392,391.1,56.25
03/07/2019,269.56,0.14532,1.1278,14.7,12,#N/A,0.3992,383.2,57.34
04/07/2019,269.56,0.14553,1.1285,14.7,12,#N/A,0.3958,383.2,57.34
05/07/2019,269.27,0.14506,1.1225,14.67,8.888888889,#N/A,0.3823,383.9,57.51
08/07/2019,268.06,0.14531,1.1214,15.73,8.694444444,#N/A,0.4021,377.2,57.66
09/07/2019,267.86,0.14514,1.1208,16.35,7.777777778,#N/A,0.3957,368.7,57.83
10/07/2019,268.69,0.14549,1.1251,15.24,6.666666667,#N/A,0.384,367,60.43
11/07/2019,270.92,0.14556,1.1254,14.89,6.111111111,#N/A,0.3352,355.8,60.2
12/07/2019,273.39,0.14533,1.127,14.85,6.166666667,#N/A,0.3453,348.6,60.21
15/07/2019,273.6,0.1454,1.1258,14.46,6.111111111,#N/A,0.3175,336.6,59.58
16/07/2019,273.42,0.14543,1.1211,12.61,5.666666667,#N/A,0.3075,332.4,57.62
17/07/2019,272.28,0.14548,1.1224,12.85,5.777777778,#N/A,0.3116,327.1,56.808
18/07/2019,272.27,0.14535,1.1277,13.67,5.972222222,#N/A,0.3122,334.7,55.348
19/07/2019,271.45,0.14531,1.1221,13.23,5.777777778,#N/A,0.3139,353.7,55.708
22/07/2019,271.65,0.14533,1.1209,13.09,5.333333333,#N/A,0.3219,344,56.22
23/07/2019,273.35,0.14536,1.1152,13.18,4.888888889,#N/A,0.3098,332.7,56.77
24/07/2019,272.61,0.14551,1.114,12.27,4.666666667,#N/A,0.3126,343.5,55.88
25/07/2019,271.39,0.14551,1.1147,12.59,5.361111111,#N/A,0.3159,340.1,56.02
26/07/2019,271.86,0.14537,1.1128,12.49,5.111111111,#N/A,0.3161,333.7,56.2
29/07/2019,272.13,0.14507,1.1145,12.16,4.477777778,#N/A,0.3089,335.8,56.87
30/07/2019,271.91,0.14525,1.1155,12.77,4.527777778,#N/A,0.3179,349,58.05
31/07/2019,268.52,0.14526,1.1076,13.64,4.828888889,#N/A,0.3207,343.9,58.58
01/08/2019,265.76,0.14495,1.1085,13.98,4.611111111,#N/A,0.3128,362.9,53.95
02/08/2019,264.81,0.14409,1.1108,14.18,4.833333333,#N/A,0.3148,368,55.66
05/08/2019,257.1,0.14183,1.1203,14.6,5.266666667,#N/A,0.3268,358,54.69
06/08/2019,260.29,0.14232,1.1199,14.77,5.331111111,#N/A,0.3154,369.6,53.63
07/08/2019,260.24,0.14164,1.1199,14.97,4.888888889,#N/A,0.3125,358,51.09
08/08/2019,264.13,0.14194,1.118,14.5,4.777777778,#N/A,0.3058,363.6,52.54
09/08/2019,263.18,0.14159,1.12,14.88,4.744444444,#N/A,0.2977,348.9,54.5
12/08/2019,259.4,0.14168,1.1214,14.6,4.544444444,#N/A,0.3009,342.8,54.93
13/08/2019,263.17,0.14197,1.1171,13.52,4.722222222,#N/A,0.2944,354.2,57.1
14/08/2019,255.08,0.14236,1.1139,12.28,4.333333333,#N/A,0.2915,348.1,55.23
15/08/2019,256.36,0.14217,1.1107,12.71,4.222222222,#N/A,0.2621,354.2,54.46
16/08/2019,258.88,0.14199,1.109,13.45,4.444444444,#N/A,0.2601,362.9,54.846
19/08/2019,261.34,0.14183,1.1078,13.74,4.6,#N/A,0.2842,371.9,56.168
20/08/2019,259.69,0.14163,1.11,13.5,4.603333333,#N/A,0.2735,366.2,56.172
21/08/2019,262.03,0.14158,1.1085,13.08,4.388888889,#N/A,0.2626,369.1,55.68
22/08/2019,262.56,0.14117,1.108,13.23,4.422222222,#N/A,0.2705,359.3,55.35
23/08/2019,256.29,0.14092,1.1144,13.44,4.277777778,#N/A,0.2768,359.9,54.17
26/08/2019,259.1,0.13983,1.1102,13.01,4.166666667,#N/A,0.2698,363.3,53.64
27/08/2019,257.8,0.13962,1.109,12.73,4.15,#N/A,0.2682,368.2,54.93
28/08/2019,260.39,0.13956,1.1078,11.86,4.133333333,#N/A,0.2663,379.3,55.78
29/08/2019,263.9,0.13997,1.1057,11.6,4.027777778,#N/A,0.2509,373.2,56.71
30/08/2019,264.13,0.13973,1.0982,11.72,4.083333333,#N/A,0.256,372,55.1
02/09/2019,264.13,0.13943,1.097,11.72,4.083333333,#N/A,0.2576,372,55.1
03/09/2019,261.42,0.1393,1.0974,12.93,4.083333333,#N/A,0.265,368.9,53.94
04/09/2019,263.93,0.13994,1.1035,13.17,4.055555556,#N/A,0.259,362.3,56.26
05/09/2019,267.68,0.13989,1.1035,12.85,4.005555556,#N/A,0.2558,358.8,56.3
06/09/2019,268.32,0.14053,1.1029,12.65,4.088888889,#N/A,0.258,353.6,56.52
09/09/2019,268.8,0.14041,1.1048,12.29,4.005555556,#N/A,0.2619,353,57.85
10/09/2019,269.39,0.1406,1.1043,12.05,3.944444444,#N/A,0.2602,372,57.4
11/09/2019,271.69,0.14051,1.101,12.28,3.944444444,#N/A,0.2533,380.6,55.75
12/09/2019,272.32,0.14125,1.1065,12.68,3.938888889,#N/A,0.2556,380.5,55.09
13/09/2019,272.6,0.14125,1.1073,12.59,3.778888889,#N/A,0.2539,378.5,54.85
16/09/2019,271.17,0.1415,1.1001,12.25,3.901111111,#N/A,0.2582,367.6,62.9
17/09/2019,271.56,0.14101,1.1073,12.79,4.422222222,#N/A,0.2758,376.3,59.292
18/09/2019,271.97,0.14112,1.103,12.588,4.566666667,#N/A,0.321,382,58.082
19/09/2019,271.42,0.14092,1.1041,12.65,4.544444444,#N/A,0.2909,378.3,58.166
20/09/2019,269.25,0.14101,1.1017,12.8,4.444444444,#N/A,0.2903,383.8,58.09
23/09/2019,269.36,0.14048,1.0993,12.22,3.916666667,#N/A,0.2721,387.2,58.64
24/09/2019,267.97,0.14052,1.102,11.06,3.287777778,#N/A,0.2615,373,57.29
25/09/2019,269.58,0.14022,1.0943,10.2,3,#N/A,0.2422,369.2,56.49
26/09/2019,268.88,0.1402,1.0921,10.05,2.861111111,#N/A,0.2422,372,56.41
27/09/2019,267.99,0.14039,1.094,9.83,2.611111111,#N/A,0.2384,371.6,55.91
30/09/2019,269.18,0.13989,1.0899,10.59,2.412222222,#N/A,0.2584,367.1,54.07
01/10/2019,265.5,0.13989,1.0933,9.9,2.528888889,#N/A,0.2535,361.7,53.62
02/10/2019,260.72,0.13989,1.0959,9.66,2.611111111,#N/A,0.2523,359.8,52.64
03/10/2019,262.01,0.13989,1.0965,9.75,2.556666667,#N/A,0.245,364.2,52.45
04/10/2019,265.66,0.13989,1.0979,9.79,2.576666667,#N/A,0.2525,365.7,52.81
07/10/2019,264.74,0.13989,1.0971,9.85,2.722222222,#N/A,0.2773,368.7,52.75
08/10/2019,261.58,0.13997,1.0957,9.635,2.69,#N/A,0.2727,362,52.63
09/10/2019,263.43,0.14021,1.0971,10.38,3.5,#N/A,0.2847,366.3,52.59
10/10/2019,265.01,0.14052,1.1005,10.33,3.555555556,#N/A,0.2721,363,53.55
11/10/2019,268.16,0.14108,1.1042,9.81,3.444444444,#N/A,0.2706,369.4,54.7
14/10/2019,267.86,0.14149,1.1027,9.72,3.572222222,#N/A,0.2899,380.5,53.59
15/10/2019,270.22,0.14121,1.1033,9.28,3.301111111,#N/A,0.2926,372.7,52.81
16/10/2019,270.08,0.14097,1.1072,8.76,3.172222222,#N/A,0.2809,379.9,53.36
17/10/2019,270.38,0.14129,1.1125,8.97,3.211111111,#N/A,0.2968,389.6,53.95
18/10/2019,267.64,0.14121,1.1167,8.725,3.444444444,#N/A,0.2905,385.6,53.816
21/10/2019,268.21,0.14132,1.115,9.07,2.793333333,#N/A,0.2938,397.6,53.43
22/10/2019,267.82,0.1413,1.1125,9.02,2.956666667,#N/A,0.2945,395.8,54.416
23/10/2019,268.24,0.14153,1.113,8.55,2.911111111,#N/A,0.2728,400.6,55.97
24/10/2019,267.98,0.14146,1.1104,8.48,3.211111111,#N/A,0.2764,403.7,56.23
25/10/2019,269.6,0.14153,1.108,10.31,3.605555556,#N/A,0.2831,410,56.66
28/10/2019,270.81,0.14148,1.11,11.26,3.75,#N/A,0.2988,406.9,55.81
29/10/2019,270.87,0.14153,1.1112,10.99,3.772222222,#N/A,0.3033,410,55.54
30/10/2019,271.74,0.14174,1.1151,10.85,3.661111111,#N/A,0.2918,407.1,55.06
31/10/2019,270.48,0.14207,1.1152,11.12,3.777777778,#N/A,0.2941,405.8,54.18
01/11/2019,273.34,0.1421,1.1166,11.2,3.777777778,#N/A,0.29,412.8,56.2
04/11/2019,274.55,0.14224,1.1128,11.82,4.166666667,#N/A,0.2954,417.4,56.54
05/11/2019,274.81,0.14266,1.1075,11.65,4.544444444,#N/A,0.3018,405.1,57.23
06/11/2019,274.8,0.14289,1.1066,11.2,4.361111111,#N/A,0.3001,396,56.35
07/11/2019,277.05,0.1433,1.105,10.88,4.244444444,#N/A,0.2898,393.3,57.15
08/11/2019,277.07,0.14294,1.1018,10.88,4.023333333,#N/A,0.274,393,57.24
11/11/2019,277.16,0.14264,1.1033,10.76,3.983333333,#N/A,0.2735,391.7,56.86
12/11/2019,277.29,0.1427,1.1009,10.68,3.944444444,#N/A,0.2694,384.8,56.8
13/11/2019,278.05,0.14238,1.1007,10.66,4.183333333,#N/A,0.2715,387.9,57.12
14/11/2019,278.23,0.14243,1.1022,10.46,4.111111111,#N/A,0.2672,398.7,56.77
15/11/2019,279.94,0.14269,1.1051,10.26,4.016666667,#N/A,0.2594,396.4,57.742
18/11/2019,280.27,0.14233,1.1072,10.1,4.055555556,#N/A,0.2576,413,57.086
19/11/2019,279.33,0.1423,1.1078,9.61,3.912222222,#N/A,0.2488,413.4,55.294
20/11/2019,278.2,0.14213,1.1073,9.69,3.944444444,#N/A,0.2514,402.7,57.03
21/11/2019,277.72,0.14226,1.1059,9.31,3.762222222,#N/A,0.2409,408.2,58.58
22/11/2019,278.86,0.14206,1.1021,9.27,3.444444444,#N/A,0.2312,410.4,57.77
25/11/2019,280.8,0.14212,1.1014,9.04,3.494444444,#N/A,0.2224,421.3,58.01
26/11/2019,281.36,0.14218,1.1021,9,3.401111111,#N/A,0.2167,412.9,58.41
27/11/2019,281.91,0.14227,1.0999,9.58,3.696666667,#N/A,0.2218,416.1,58.11
28/11/2019,281.91,0.14214,1.1009,9.58,3.696666667,#N/A,0.2276,416.1,58.11
29/11/2019,280.95,0.14219,1.1018,9.57,3.766666667,#N/A,0.2316,416.6,55.17
02/12/2019,278.2,0.14206,1.1079,8.99,3.6,#N/A,0.2193,409,55.96
03/12/2019,275.51,0.14162,1.1082,8.99,3.577777778,#N/A,0.2205,397.8,56.1
04/12/2019,277.05,0.14185,1.1078,8.73,3.666666667,#N/A,0.2202,400.7,58.43
05/12/2019,277.36,0.14195,1.1104,8.81,3.394444444,#N/A,0.2153,405.3,58.43
06/12/2019,280.7,0.14214,1.106,9,3.472222222,#N/A,0.2237,406.1,59.2
09/12/2019,279.76,0.14206,1.1064,8.82,3.338888889,#N/A,0.2279,399.4,59.02
10/12/2019,279.46,0.14216,1.1092,8.65,3.222222222,#N/A,0.2208,392.7,59.24
11/12/2019,279.72,0.14207,1.113,8.62,3.211111111,#N/A,0.2213,396.6,58.76
12/12/2019,281.95,0.14321,1.113,8.77,3.222222222,#N/A,0.2192,397.8,59.18
13/12/2019,282.11,0.14303,1.1121,8.79,3.056666667,#N/A,0.2193,404.6,60.07
16/12/2019,283.07,0.14301,1.1144,8.27,2.795555556,#N/A,0.2126,410.8,60.196
17/12/2019,283.4,0.14282,1.115,8.01,2.694444444,#N/A,0.1948,406.4,60.912
18/12/2019,283.21,0.14285,1.1114,8.42,3.542222222,#N/A,0.1882,406.8,60.882
19/12/2019,284.46,0.14282,1.1122,8.44,3.436666667,#N/A,0.1885,417.2,61.188
20/12/2019,284.46,0.14273,1.1079,8.88,3.555555556,#N/A,0.1934,413.3,60.44
23/12/2019,285.33,0.1427,1.1089,9,3.367777778,#N/A,0.1962,408.6,60.52
24/12/2019,285.01,0.14281,1.1089,8.85,2.994444444,#N/A,0.1908,420.9,61.11
25/12/2019,285.01,0.14307,1.1093,8.85,2.994444444,#N/A,0.1872,420.9,61.11
26/12/2019,286.06,0.14292,1.1098,8.82,2.905555556,#N/A,0.1886,422.3,61.68
27/12/2019,286.33,0.14294,1.1177,8.58,2.857777778,#N/A,0.1882,427.9,61.72
30/12/2019,284.53,0.14313,1.1199,8.42,2.888888889,#N/A,0.1927,427.8,61.68
31/12/2019,285.1,0.14361,1.1213,8.19,2.861111111,#N/A,0.1907,426.2,61.06
01/01/2020,285.1,0.14361,1.1212,8.19,2.861111111,#N/A,0.1936,426.2,61.06
02/01/2020,288.62,0.14359,1.1172,7.98,2.781111111,#N/A,0.1901,431.8,61.18
03/01/2020,286.32,0.14356,1.1161,8.59,2.794444444,#N/A,0.1914,427.6,63.05
06/01/2020,286.98,0.14334,1.1197,8.99,2.933333333,#N/A,0.2131,420.5,63.27
07/01/2020,285.74,0.14395,1.1153,10.1,3.194444444,#N/A,0.2091,418.3,62.7
08/01/2020,287.4,0.14391,1.1105,9.3215,3.046666667,#N/A,0.2123,422.9,59.61
09/01/2020,289.56,0.14426,1.1106,9.3,2.977777778,#N/A,0.2043,416,59.56
10/01/2020,288.24,0.14452,1.1121,9.6,2.888888889,#N/A,0.2081,416.2,59.04
13/01/2020,289.02,0.14506,1.1134,9.44,2.944444444,#N/A,0.2103,422.6,58.08
14/01/2020,289.22,0.14525,1.1128,10.03,3.75,#N/A,0.2253,420.4,58.23
15/01/2020,290.35,0.1451,1.115,9.9901,3.888888889,#N/A,0.2355,426.5,57.816
16/01/2020,292.93,0.14531,1.1137,9.715,4.072222222,#N/A,0.227,428.8,58.524
17/01/2020,293.27,0.14578,1.1092,10.07,4.455555556,#N/A,0.2331,430,58.564
20/01/2020,293.27,0.14563,1.1095,10.07,4.455555556,#N/A,0.2316,430,58.564
21/01/2020,291.83,0.14503,1.1082,9.74,4.244444444,#N/A,0.237,424.7,58.372
22/01/2020,291.81,0.14515,1.1093,9.53,3.722222222,#N/A,0.2347,425.2,56.74
23/01/2020,291.54,0.14482,1.1055,8.99,3.498888889,#N/A,0.2262,426,55.59
24/01/2020,289.8,0.14485,1.1025,9.48,4,#N/A,0.2229,426.2,54.19
27/01/2020,285.36,0.1447,1.1019,9.82,4.444444444,#N/A,0.2316,420.8,53.14
28/01/2020,287.29,0.1447,1.1022,10.12,4.566666667,#N/A,0.2346,427.1,53.48
29/01/2020,287.29,0.1447,1.101,10.9,4.696666667,#N/A,0.2357,428,53.33
30/01/2020,288.54,0.1447,1.1032,11.33,4.902222222,#N/A,0.2369,436.1,52.14
31/01/2020,282.42,0.1447,1.1093,10.9,4.755555556,#N/A,0.2367,435.5,51.56
03/02/2020,283.98,0.14242,1.106,10.585,5.287777778,#N/A,0.2496,422.8,50.11
04/02/2020,288.04,0.14289,1.1044,10.54,5.422222222,#N/A,0.2675,412.7,49.61
05/02/2020,292.86,0.1434,1.0999,11.515,6.361111111,#N/A,0.2771,428.3,50.75
06/02/2020,293.74,0.14346,1.0983,11.7001,7.361111111,#N/A,0.2793,433.2,50.95
07/02/2020,291.19,0.14281,1.0946,11.79,8.656666667,#N/A,0.2799,440.2,50.32
10/02/2020,292.95,0.14318,1.0911,12.18,9.333333333,#N/A,0.2754,446,49.57
11/02/2020,292.94,0.14356,1.0916,12.995,9.277777778,#N/A,0.2757,451.4,49.94
12/02/2020,295.72,0.14343,1.0874,13.48,11.05555556,#N/A,0.2961,454.5,51.17
13/02/2020,294.82,0.14332,1.0841,12.55,9.055555556,#N/A,0.3287,455.1,51.42
14/02/2020,294.54,0.14312,1.0831,13.208,10.44444444,#N/A,0.3275,449.3,52.104
17/02/2020,294.54,0.14324,1.0836,13.208,10.44444444,#N/A,0.2785,449.3,52.104
18/02/2020,292.95,0.14293,1.0792,13.46,12.87444444,#N/A,0.2896,446.1,52.146
19/02/2020,294.1,0.14289,1.0805,13.13,13.12333333,#N/A,0.295,460.3,53.41
20/02/2020,292.78,0.14239,1.0785,12.33,13.24444444,#N/A,0.2716,463,53.86
21/02/2020,289.74,0.14231,1.0847,12.535,14.77777778,#N/A,0.2758,460.1,53.38
24/02/2020,279.56,0.14226,1.0854,11.72,15.97222222,#N/A,0.2728,459.5,51.43
25/02/2020,270.7,0.14258,1.0882,10.535,13.33333333,#N/A,0.258,451.8,49.9
26/02/2020,269.74,0.1424,1.0881,10.36,10.77777778,#N/A,0.2342,445,48.73
27/02/2020,257.5,0.14277,1.1001,10.51,12.44555556,#N/A,0.2418,428,47.09
28/02/2020,254.56,0.14302,1.1026,9.85,10.43222222,#N/A,0.236,410.9,44.76
02/03/2020,267.03,0.14366,1.1134,10.355,12.33444444,#N/A,0.237,410.9,46.75
03/03/2020,259.3,0.14366,1.1173,10,11.42777778,#N/A,0.234,406.3,47.18
04/03/2020,270.89,0.14438,1.1136,10.04,11.56666667,#N/A,0.232,410.8,46.78
05/03/2020,261.46,0.14416,1.1237,10.93,13.72223333,#N/A,0.2394,401.7,45.9
06/03/2020,258.85,0.14424,1.1284,10.58,14.33333333,#N/A,0.2429,383.7,41.28
09/03/2020,238.72,0.14396,1.145,8.87,11.08333333,#N/A,0.2012,356.7,31.13
10/03/2020,250.47,0.14374,1.1281,9.26,10.77777778,#N/A,0.2113,364.8,34.36
11/03/2020,235.84,0.14368,1.127,8.61,9.834444444,#N/A,0.2052,349,32.98
12/03/2020,212.11,0.14225,1.1185,6.42,6.99,#N/A,0.1655,331,31.5
13/03/2020,232.11,0.14268,1.1107,6.32,6.944455556,#N/A,0.149,343,31.73
16/03/2020,202.49,0.143,1.1183,5.539,4.588888889,#N/A,0.1427,325,28.7
17/03/2020,213.47,0.14276,1.0997,6.1,5.122222222,#N/A,0.1478,310,27.026
18/03/2020,199.39,0.1419,1.0915,6.01,6,#N/A,0.1452,303.4,20.554
19/03/2020,201.31,0.14068,1.0692,7.2,8.334444444,#N/A,0.1559,319.8,25.634
20/03/2020,191.9,0.14092,1.0688,7,7.777777778,#N/A,0.1683,319.8,25.634
23/03/2020,186.13,0.14102,1.0726,7.19,8.277777778,#N/A,0.1552,319.8,25.634
24/03/2020,206.64,0.14158,1.0788,7.55,8.988888889,#N/A,0.1601,319.8,25.634
25/03/2020,212.06,0.14061,1.0882,7.35,8.222211111,#N/A,0.1601,319.8,25.634
26/03/2020,225.07,0.14139,1.1032,7.36,8.666666667,#N/A,0.1613,319.8,25.634
27/03/2020,216.35,0.14093,1.1141,7.3,8.044444444,#N/A,0.1754,319.8,25.634
30/03/2020,223.1,0.14085,1.1048,7.05,8.394444444,#N/A,0.1722,319.8,25.634
31/03/2020,219.23,0.1412,1.1031,7.12,8.477777778,#N/A,0.1742,319.8,25.634
01/04/2020,209.38,0.14085,1.0964,6.495,7.833333333,#N/A,0.172,319.8,25.634
02/04/2020,213.96,0.14113,1.0858,7.7201,9.277777778,#N/A,0.177,319.8,25.634
03/04/2020,210.6,0.14102,1.0801,7.48,9.277777778,#N/A,0.1796,319.8,25.634
06/04/2020,226.53,0.14102,1.0793,7.95,10.47222222,#N/A,0.1889,319.8,25.634
07/04/2020,226.6,0.14193,1.0892,7.66,10.33333333,#N/A,0.1993,319.8,25.634
08/04/2020,234.33,0.14152,1.0858,7.85,10.83333333,#N/A,0.1976,319.8,25.634
09/04/2020,237.14,0.14199,1.093,7.8,10.06111111,#N/A,0.2002,319.8,25.634
10/04/2020,237.14,0.14213,1.0937,7.8,10.06111111,#N/A,0.1871,319.8,25.634
13/04/2020,233.96,0.14181,1.0914,7.25,8.922222222,#N/A,0.1833,319.8,25.634
14/04/2020,239.68,0.14187,1.098,7.33,8.862222222,#N/A,0.188,319.8,25.634
15/04/2020,235.08,0.14149,1.091,7.145,8.277777778,#N/A,0.1834,319.8,25.634
16/04/2020,235.34,0.14125,1.084,7.66,9.555555556,#N/A,0.1892,319.8,25.634
17/04/2020,242.43,0.14137,1.0875,7.49,9.666666667,#N/A,0.1884,319.8,25.634
20/04/2020,236.64,0.14138,1.0862,7.3,9.444444444,#N/A,0.1893,319.8,25.634
21/04/2020,230.22,0.141,1.0858,7.44,9.444444444,#N/A,0.1845,319.8,25.634
22/04/2020,234.77,0.14116,1.0823,7.7,10.22222222,#N/A,0.1885,319.8,25.634
23/04/2020,235.07,0.14151,1.0777,8.615,10.39555556,#N/A,0.1964,319.8,25.634
24/04/2020,237.83,0.14121,1.0823,8.55,10.22222222,#N/A,0.1936,319.8,25.634
27/04/2020,241.32,0.14112,1.0829,8.795,10.66666667,#N/A,0.1957,319.8,25.634
28/04/2020,241.09,0.14125,1.082,8.4,10.77777778,#N/A,0.2078,319.8,25.634
29/04/2020,246.45,0.14131,1.0873,9.6,11.61111111,#N/A,0.221,319.8,25.634
30/04/2020,243.22,0.14158,1.0955,9.87,11,#N/A,0.218,319.8,25.634
01/05/2020,237.28,0.14158,1.0981,9.465,10.22222222,#N/A,0.2173,319.8,25.634
04/05/2020,237.42,0.14158,1.0907,9.97,10.88888889,#N/A,0.2181,319.8,25.634
05/05/2020,238.8,0.14158,1.084,10.03,10.69444444,#N/A,0.2162,319.8,25.634
06/05/2020,236.86,0.14075,1.0795,10.75,10.61111111,#N/A,0.2198,319.8,25.634
07/05/2020,238.91,0.14116,1.0834,11.975,12.22222222,#N/A,0.2164,319.8,25.634
08/05/2020,243.62,0.14136,1.0839,11.45,12,#N/A,0.2176,319.8,25.634
11/05/2020,242.56,0.14089,1.0807,10.29,11,#N/A,0.1962,319.8,25.634
12/05/2020,238.08,0.14119,1.0848,10.63,11.43333333,#N/A,0.1987,319.8,25.634
13/05/2020,232.82,0.141,1.0818,11.21,12,#N/A,0.2012,319.8,25.634
14/05/2020,236.75,0.14093,1.0805,11.8,11.88888889,#N/A,0.2034,319.8,25.634
15/05/2020,236.91,0.14081,1.082,11.05,11.11111111,#N/A,0.2015,319.8,25.634
18/05/2020,245.93,0.14066,1.0913,11.41,11.88888889,#N/A,0.2053,319.8,25.634
19/05/2020,242.22,0.14087,1.0923,11.41,11.69444444,#N/A,0.204,319.8,25.634
20/05/2020,245.73,0.14098,1.098,11.225,11.83333333,#N/A,0.2056,319.8,25.634
21/05/2020,245.02,0.14054,1.095,10.58,10.83333333,#N/A,0.1948,319.8,25.634
22/05/2020,244.88,0.14026,1.0901,10.66,11.5,#N/A,0.2006,319.8,25.634
25/05/2020,244.88,0.14012,1.0898,10.66,11.5,#N/A,0.1943,319.8,25.634
26/05/2020,250.25,0.14016,1.0982,10.18,11.66666667,#N/A,0.194,319.8,25.634
27/05/2020,255.77,0.13953,1.1006,10.54,12.11111111,#N/A,0.1986,319.8,25.634
28/05/2020,254.35,0.13995,1.1077,10.88,12.33333333,#N/A,0.197,319.8,25.634
29/05/2020,254.29,0.14013,1.1101,10.89,13.55555556,#N/A,0.1979,319.8,25.634
01/06/2020,255.27,0.1403,1.1136,11.28,15.27777778,#N/A,0.2053,319.8,25.634
02/06/2020,257.85,0.14082,1.117,11.415,19.66666667,#N/A,0.2112,319.8,25.634
03/06/2020,263.17,0.14057,1.1233,11.34,22.11111111,#N/A,0.203,319.8,25.634
04/06/2020,263.33,0.14063,1.1338,11.73,26.61087778,#N/A,0.205,319.8,25.634
05/06/2020,271.54,0.14117,1.1292,11.255,24.77666667,#N/A,0.2029,319.8,25.634
08/06/2020,276.28,0.14141,1.1294,11.58,21.58333333,#N/A,0.2016,319.8,25.634
09/06/2020,273.38,0.1413,1.134,11.53,22.5,#N/A,0.2021,319.8,25.634
10/06/2020,270.46,0.14163,1.1374,12.295,24.22222222,#N/A,0.2014,319.8,25.634
11/06/2020,252.03,0.14154,1.1299,10.8,21.11111111,#N/A,0.1968,319.8,25.634
12/06/2020,256.74,0.14117,1.1256,10.88,21.72222222,#N/A,0.1939,319.8,25.634
15/06/2020,258.35,0.14104,1.1323,10.89,21.66666667,#N/A,0.1853,319.8,25.634
16/06/2020,263.82,0.14112,1.1264,10.905,22.77777778,#N/A,0.1916,319.8,25.634
17/06/2020,261.82,0.14113,1.1244,10.7,21.62222222,#N/A,0.1941,319.8,25.634
18/06/2020,261.45,0.14106,1.1205,10.58,21.80555556,#N/A,0.1905,319.8,25.634
19/06/2020,258.8,0.14142,1.1178,10.31,19.22222222,#N/A,0.189,319.8,25.634
22/06/2020,260.32,0.14147,1.1261,10.565,14.94444444,#N/A,0.1882,319.8,25.634
23/06/2020,261.5,0.14168,1.1308,10.945,12.16666667,#N/A,0.1889,319.8,25.634
24/06/2020,254.63,0.14128,1.1251,10.2,11.38888889,#N/A,0.1833,319.8,25.634
25/06/2020,257.44,0.14128,1.1218,10.14,10.92111111,#N/A,0.1828,319.8,25.634
26/06/2020,250.38,0.14128,1.1219,9.7,9.663333333,#N/A,0.1823,319.8,25.634
29/06/2020,255.91,0.14122,1.1242,9.49,9.333333333,#N/A,0.1761,319.8,25.634
30/06/2020,257.87,0.14153,1.1234,9.605,10.77777778,#N/A,0.1761,319.8,25.634
01/07/2020,257.31,0.14143,1.1251,9.76,12.44444444,#N/A,0.177,319.8,25.634
02/07/2020,258.42,0.1415,1.1239,9.37,11.33333333,#N/A,0.1767,319.8,25.634
