,Annual.Hash.Growth,Block.Height,Block.Interval,Block.Size,Daily.Transactions,Difficulty,Fee.Percentage,Fee.Rate,Two.Week.Hash.Growth,Hash.Rate,Inflation.Rate,Price.Volatility,Bitcoin.Core..BTC..Price,Quarterly.Hash.Growth,Total.Transactions,Transaction.Size,Avg..UTXO.Amount,Velocity...Daily,Velocity...Quarterly,Velocity.of.Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,SHCOMP.Index,TWSE.Index,ADS_Index,Google.trends,Lumber.prices,WTI.Oil,Sentiment.Score,label,std_BTC_returns
02/05/2019,-0.036524543,0.000297909,-0.198051948,-0.132860211,0.285194888,0,0.195811137,-0.291666667,0.370028456,0.00754717,0.000480988,9.93E-06,0.011612433,0.13882106,0.001081576,-0.298937785,-0.002972399,-0.37410626,-0.00764011,0.000218416,-0.004807874,0,-0.002143623,-0.01705653,0,0.003351651,-0.030380574,0.068965517,0.031065089,-0.028144654,0.0001,1.969653678,1.102576688
03/05/2019,0.054983405,0.000320461,-0.066801619,-0.021741527,0.027241038,0,0.1933193,-0.058823529,0.727385702,0.038389513,0.000508886,-0.362298402,0.019696537,0.149936916,0.001109839,0.028138528,-0.002555366,-0.159417582,-0.01317672,-0.000310755,0.007950396,6.73E-05,0.002327247,0.00594943,0,0.008342958,-0.030726601,0.225806452,0.002295552,0.00210322,0.0001,4.026972638,1.167359545
04/05/2019,0.011673341,0.000264644,0.227765727,0.118824496,-0.161497586,0,-0.028281801,0.375,-0.001068619,0.000901713,0.000161023,-0.04462516,0.040269726,0.056984657,0.000929571,0.103157895,-0.002134927,0.293976474,-0.00166827,-0.000319253,0,0,0,0,0,0,0,-0.131578947,0,0,0.0001,1.403294585,1.776803981
05/05/2019,-0.070429542,0.000229762,0.160777385,-0.03743167,-0.064335789,0.054956454,0.072786422,-0.136363636,0.057598679,0.002030844,-0.000661876,-0.023944047,0.014032946,0.016914877,0.000868958,-0.116412214,-0.002139495,-0.316339813,0.000850507,-0.001319439,0,0,0,0,0,0,0,0,0,0,0.0001,-0.095731084,1.133211185
06/05/2019,-0.011339466,0.000224488,0.00761035,0.016400774,-0.072767129,0,0.200879203,0.078947368,-0.550924687,-0.024194677,-0.000250605,-0.007363067,-0.000957311,-0.164140346,0.000805027,0.120950324,-0.002572899,-0.1113617,-0.009643038,-0.000660591,-0.002641809,-0.004444744,8.93E-05,0.000492854,-0.055833682,-0.017950128,-0.090858847,0,-0.004008016,0.005004843,0.0001,-0.863441265,1.507499482
07/05/2019,0.00357025,0.000262714,-0.137462236,0.012280594,0.150787445,0,-0.212219649,0.048780488,0.155137707,-0.003410526,-9.21E-05,0.006411353,-0.008634413,-0.032118248,0.00092567,-0.019267823,-0.002149613,0.558422989,-0.013475336,9.68E-05,-0.017974042,-0.001826422,-0.000714349,0.020197044,0.006856097,0.008260898,-0.030920246,0.212121212,-0.017533774,-0.013654618,0.0001,2.065333433,1.905474141
08/05/2019,0.033055235,0.0002209,0.147110333,0.035908485,-0.127526819,0,-0.071172504,0.325581395,0.402546237,-0.005566116,-0.000327434,-0.000719661,0.020653334,-0.241264342,0.000806875,0.001964637,-0.003015941,0.258175816,-0.014939428,0.000261017,0.000539457,-0.000880998,8.94E-05,-0.011105746,-0.01115162,-0.005773113,-0.03057803,0,0.012580456,0.011726384,0.0001,1.278384853,1.914488363
09/05/2019,-0.072170761,0.000264326,-0.134351145,-0.013634957,0.185127604,0,0.42343724,0.052631579,-0.400945596,-0.009898125,-0.000268686,-0.004790612,0.012783849,-0.263932449,0.000955479,-0.019607843,-0.003457217,-0.132160129,-0.009862768,0.000471392,-0.004698452,-0.006511565,0.002055039,-0.002441406,-0.014791498,-0.01739702,-0.030180113,0.15,0.035827795,-0.006761108,0.0001,3.277094874,1.199401289
10/05/2019,-0.070294025,0.000260779,-0.008818342,0.010526907,-0.077242265,0,-0.018989722,-0.05,-0.336012865,-0.024185124,-0.000186851,0.022854679,0.032770949,-0.364849932,0.000880834,0.342,-0.001300954,-0.032716347,-0.013208513,0.000424895,0.005726668,0.000477914,0.001604993,-0.007342144,0.030957006,-0.001926648,-0.029723,0.130434783,0,-0.000648298,0.0001,3.201657436,1.657036569
11/05/2019,-0.034253698,0.000217259,0.222419929,0.002734775,-0.108877902,0,0.088781276,0.385964912,-0.497791428,-0.019370769,-0.000130564,0.018849048,0.032016574,-0.481933151,0.00078424,-0.228017884,-0.002605297,0.062233762,-0.002168609,0.000113537,0,0,0,0,0,0,0,0.326923077,0,0,0.0001,11.37205373,1.701655127
12/05/2019,-0.029799149,0.000225901,-0.03202329,-0.021319489,0.062159056,0,0.060315359,-0.025316456,-0.401998016,-0.002070393,-0.000780926,0.275868959,0.113720537,-0.3414858,0.000832335,-0.055984556,-0.001741402,-0.05869019,0.004680895,-5.89E-05,0,0,0,0,0,0,0,0.086956522,0,0,0.0001,0.350713847,4.073446479
13/05/2019,0.042565448,0.000274494,-0.172932331,-0.001088629,-0.020105984,0,0.136072641,-0.324675325,2.692093398,0.030082987,7.94E-05,-0.009550533,0.003507138,1.440146076,0.000814922,0.529652352,0.00087222,-0.273564217,-0.009951808,-0.000298545,-0.024815328,-0.007915927,-0.000979258,0.032051282,-0.012077391,-0.014440413,-0.084061474,0.173333333,-0.041841004,-0.010055141,0.0001,8.327746615,4.363986063
14/05/2019,0.082304861,0.00029005,-0.070909091,-0.023635624,0.177553432,0,-0.392124341,0.076923077,-0.318377447,0.016112789,0.000561124,0.11459598,0.083277466,0.667745571,0.000958833,-0.248663102,-0.00130719,0.82557632,-0.012406893,0.001846485,0.009231862,0.000412712,-0.001603992,-0.004300048,-0.00692286,-0.003697568,-0.028786694,0.136363636,-0.022125182,0.012123198,0.3612,4.13949869,4.444871618
15/05/2019,0.035964487,0.000263921,0.105675147,0.019794454,-0.075304882,0,0.185992211,0.267857143,0.058909851,0.024777007,7.68E-06,0.014681852,0.041394987,0.414864285,0.000885778,-0.012455516,-0.001745201,-0.008762173,-0.016682574,0.000843871,0.004339158,-6.88E-05,-0.000267762,-0.002399232,0.019096542,0.003941346,-0.028854537,-0.18,-0.028877642,0.003884752,0.0001,1.846621006,4.36243364
16/05/2019,-0.065613752,0.000258644,0.030088496,0.008627677,0.005245305,0,0.127217968,0.492957746,-0.36698292,-0.002901354,-0.000696525,-0.020683971,0.01846621,0.236210277,0.000889637,-0.016216216,-0.002185315,0.300144618,-0.004861673,0.002584012,0.008718667,-0.001100186,-0.002410499,-0.011063011,0.005796144,-0.008152861,-0.028913303,-0.097560976,0.005824647,0.014317962,0.0001,-2.141077469,4.576083685
17/05/2019,0.034998559,0.000253371,0.005154639,0.005023244,0.023476629,0,0.76919501,0.179245283,-2.252028987,-0.003879729,0.000166565,0.027796101,-0.021410775,0.22358245,0.000909713,-0.043956044,-0.003066141,-0.344348096,-0.005276432,0.000476977,-0.006636827,-0.005025126,-0.001431895,0.009241245,-0.024838355,-0.00863994,-0.028962317,0.040540541,-0.01249619,-0.001335283,0.0001,-7.868998874,3.976066248
18/05/2019,0.01264036,0.000261982,-0.025641026,0.011386698,-0.040655785,0,0.036960806,-0.048,-1.033969177,0.025316456,-5.12E-05,0.170881613,-0.078689989,0.136504609,0.000871935,0.076628352,-0.002196837,-0.038278013,0.005220292,0.000610575,0,0,0,0,0,0,0,-0.350649351,0,0,0.0001,-0.203167668,6.178544663
19/05/2019,0.085312072,0.000265382,-0.014035088,-0.014667642,-0.012774819,0.000367045,-0.026479159,-0.420168067,25.34166467,0.021895747,-0.000133237,0.002520047,-0.002031677,0.016389685,0.000860046,0.106761566,0,-0.403770181,0.000900402,-0.000877688,0,0,0,0,0,0,0,0.2,0,0,0.0001,9.243520424,4.569419429
20/05/2019,0.021303607,0.000282652,-0.078291815,-0.093463748,-0.019967012,0,-0.124017749,0,1.465545917,0.00470226,0.000253696,0.081661555,0.092435204,-0.033228086,0.000842149,0.123794212,0,0.106161197,-0.002661292,0.0003472,-0.002990988,0.000899405,0.000716974,-0.003373494,-0.004056488,0.001377104,-0.0852981,0.033333333,-0.032098765,0.005443779,0.0001,-0.531263385,6.229878054
21/05/2019,-0.07094256,0.000279105,0.030888031,0.047745316,0.09438704,0,0.089068425,0.434782609,-0.043227552,-0.005495097,-4.10E-05,0.003951411,-0.005312634,-0.21133637,0.000920862,-0.240343348,-0.001761339,0.350532483,-0.004611146,0.001011968,0.008181712,0.001451579,-0.000447788,0.001450677,0.012319707,0.006355779,-0.030693931,-0.032258065,0.013711735,-0.001013203,0.0001,0.067108855,6.160782242
22/05/2019,-0.009520375,0.000265163,0.054307116,0.067872639,-0.001412333,0,0.219316366,0.080808081,0.14194478,0.000982372,-7.43E-05,-0.002315927,0.000671089,0.189786677,0.000918715,0.013182674,-0.002205558,-0.100614224,-0.002278496,0.000538892,-0.00452139,-0.000552181,-0.000985575,-0.016900048,-0.004908518,-0.000695685,-0.031623295,-0.066666667,0.003460208,-0.026655257,0.0001,-3.113750606,6.074368453
23/05/2019,0.085726715,0.000289349,-0.129662522,-0.04730034,0.033050816,0,-0.203527895,-0.186915888,0.511998085,0.016782046,-2.31E-05,0.024837231,-0.031137506,0.264308419,0.000948208,0,-0.001768347,0.062926937,0.000443931,0.000396645,-0.011024845,-0.000621547,0.002780269,0.003929273,-0.013552558,-0.014234185,-0.032621431,-0.107142857,0.014733542,-0.057147509,17.2591,1.290229579,4.73018148
24/05/2019,-0.011698436,0.000273676,0.118367347,0.022787769,-0.020419598,0,-0.136219825,-0.045977011,0.465572045,0.011019042,0.000176798,-0.002831825,0.012902296,-0.126831187,0.000927966,0.022304833,-0.001771479,0.070159629,-0.001021317,0.000267107,0.005338358,0.001451178,0.001967624,0.006360078,0.000168273,0.00193144,-0.033698744,-0.06,0.008649985,0.012433086,0.0001,2.456814706,4.67474047
25/05/2019,-0.073979952,0.000264943,0.034671533,0.021427489,-0.028780628,0,0.133378763,0.21686747,0.197496466,0.001858562,-0.000561042,-0.002811383,0.024568147,0.055393805,0.000900423,-0.029090909,-0.002218279,0.057641622,0.002334536,0.000225312,0,0,0,0,0,0,0,-0.14893617,0,0,0.0001,0.808769701,2.102206963
26/05/2019,-0.06332905,0.000242368,0.088183422,-0.071076493,-0.102667281,0,0.107098934,-0.227722772,-0.075356637,-0.011732852,-0.000533161,-0.059307266,0.008087697,0.059167209,0.000807252,-0.033707865,-0.001778568,-0.404605582,-0.001676719,-0.000488065,0,0,0,0,0,0,0,0.1,0,0,0.0001,5.998674244,2.09756797
27/05/2019,-0.057677977,0.000285578,-0.158833063,-0.130136586,0.123082634,0,-0.31509859,-0.256410256,-0.22867728,0.001826484,-0.000100021,0.024543478,0.059986742,0.079514385,0.00090588,-0.100775194,-0.002227171,0.116635533,-0.006013724,0.000534213,0,0.000345018,-0.000803356,0,0.01380409,0.000566406,-0.104339586,0.659090909,0,0,0.7506,2.924223154,3.277245777
28/05/2019,0.002681471,0.000288957,-0.011560694,0.176305145,0.050749663,0,0.432680351,0.637931034,-0.110099963,0.005469462,9.23E-05,-0.002237711,0.029242232,0.000782031,0.000950991,0.13362069,-0.002232143,0.354949247,-0.003701518,0.000750835,-0.010346712,-0.001793475,-0.003037341,-0.007292173,0.006061794,-0.00211145,-0.038426329,-0.136986301,-0.058192956,0.008698618,0.0001,-1.124282034,2.03437834
29/05/2019,0.044016612,0.000283685,0.025341131,0.060710112,-0.023150175,0,-0.080115223,-0.021052632,-0.168847367,0.009972801,0.000366747,0.009743391,-0.01124282,-0.007072739,0.000928093,0.129277567,-0.001342282,0.108111013,-0.001525495,-0.000129214,-0.008679528,-0.00055283,-0.002598566,0,0.00164438,-0.00102111,-0.039727813,-0.047619048,0.028292683,-0.00557998,0.0001,-0.646727066,2.646031342
30/05/2019,-0.02743021,0.000300897,-0.060836502,-0.038766077,0.045127949,0,-0.106708693,-0.043010753,0.127667482,0.006283663,-0.000128186,-0.001729197,-0.006467271,-0.126221841,0.000969077,0.005050505,-0.002240143,0.089458212,-0.000796294,0.000225111,0.00238787,0.001797691,-0.000179678,0.017140059,-0.003050404,0.007883104,-0.041139806,0.05,-0.021821632,-0.037748682,0.0001,-2.612897584,2.923915739
31/05/2019,-0.017223818,0.000276604,0.089068826,0.010677077,-0.062226385,0.112616207,0.165731606,0.101123596,0.270665751,0.017857751,-0.00031025,0.023220081,-0.026128976,0.101591526,0.000907895,-0.021775544,-0.002245173,-0.122451604,-0.000640784,-0.00015004,-0.014491603,-0.000483125,0.003594213,0.039480019,-0.002446482,0.011123963,-0.04267608,-0.063492063,-0.012285807,-0.054603287,0.0001,0.473470883,3.497291315
01/06/2019,-0.031703208,0.00020221,0.366171004,0.049806182,-0.218444101,0,-0.341192615,0.397959184,-0.440869074,-0.020003131,-0.001043892,0.001187545,0.004734709,-0.054919122,0.000708927,-0.085616438,-0.00270027,0.64011747,0.00478464,0.001596499,0,0,0,0,0,0,0,-0.288135593,0,0,0.0001,1.17295006,2.067016717
02/06/2019,0.097609613,0.00026092,-0.231292517,-0.03549821,0.118894031,0,0.330559404,-0.394160584,0.052542879,0.025044832,-0.000128376,-0.000143625,0.011729501,0.095423712,0.000792652,0.179775281,0,-0.434360367,-0.002248899,-0.000145662,0,0,0,0,0,0,0,-0.380952381,0,0,0.0001,1.94769639,1.467201474
03/06/2019,-0.042810908,0.000226302,0.153982301,-0.035792506,-0.107850416,0,-0.270370093,-0.108433735,-0.347635604,-0.016792294,-0.000721567,-0.007593651,0.019476964,-0.060685744,0.000706604,0.058730159,-0.000902527,0.01444714,-0.005006366,0.000441211,0.001128032,0.000207154,0.006446414,0.041685966,-0.002972026,0.000150498,-0.12493139,0.115384615,-0.012111293,-0.004672897,0.0001,-5.317387178,1.775994113
04/06/2019,-0.148012586,0.000205525,0.105828221,0.050845916,0.005963552,0,0.211745732,0.837837838,-0.617801267,-0.030701133,-0.001338819,0.056247434,-0.053173872,-0.111293705,0.000710316,-0.209895052,-0.001806685,0.461153986,-0.004286797,0.001747423,0.020724346,-0.000690369,0.000978561,0.004446421,-0.009619454,-0.006757098,-0.041741699,0.24137931,0.048376408,0.004319249,0.0001,-6.324725823,3.030465242
05/06/2019,-0.137359984,0.000265919,-0.220527046,-0.002003531,0.256838361,0,0.018875437,-0.169117647,0.356429467,0.00672204,-0.00052235,0.062206594,-0.063247258,0.1259622,0.000892119,0.039848197,-0.002714932,0.050173188,0.003457856,0.000714363,0.008200276,-6.91E-05,-0.002755066,0.001770695,-0.000301159,0.003116274,-0.04058277,-0.194444444,-0.01517067,-0.033657442,0.0001,0.558850778,3.896030802
06/06/2019,0.027670605,0.000276206,-0.06227758,-0.014010697,-0.006150435,0,-0.323311021,-0.300884956,-0.595062742,0.003654226,0.000136448,-0.003277108,0.005588508,0.067648533,0.000885842,0.260948905,-0.000907441,0.058734558,0.00477699,0.001502411,0.007781645,-0.000138179,0.004901524,0.010605391,-0.011749419,-0.005010696,-0.039212773,-0.068965517,0.008985879,0.017608359,0.0001,-0.461941312,3.907613095
07/06/2019,0.006463724,0.000270953,0.045540797,-0.064178071,-0.023351656,0,-0.263254774,-0.164556962,-1.560539015,-0.003024194,0.000159597,0.00089689,-0.004619413,0.072515483,0.00086439,-0.214182344,-0.00181653,0.045051937,0.006376327,0.00191871,0.009816856,0,0.005143668,0.000874508,0,0,-0.037612026,0.037037037,0.004452926,0.026621031,0.0001,3.101743228,3.680134497
08/06/2019,0.136773378,0.000272605,-0.012704174,0.022867836,-0.036799811,0,0.240337371,-0.136363636,-7.811724042,0.041456016,0.000138982,0.00435125,0.031017432,0.181532779,0.000831862,0.250460405,-0.001819836,-0.284890418,0.004905517,0.000405342,0,0,0,0,0,0,0,-0.25,0,0,0.0001,-0.591178834,4.005148991
09/06/2019,-0.10927153,0.000213885,0.288602941,-0.053753442,-0.175249475,0,0.058843937,-0.105263158,-0.441956904,-0.026213592,-0.000463208,-0.003027461,-0.005911788,-0.073226932,0.000685508,-0.243004418,-0.001367366,-0.377440564,0.001839685,-0.001269282,0,0,0,0,0,0,0,0,0,0,0.0001,-2.999581254,3.45451052
10/06/2019,0.101125606,0.000253502,-0.159771755,-0.168043059,0.050602551,0,-0.119235751,-0.098039216,0.750932807,0.015952143,0.000285778,0.008735526,-0.029995813,0.052139613,0.000719703,-0.087548638,-0.002282063,0.019002036,-0.002267781,-0.000256663,0.00284342,-0.003040354,-0.001941062,-0.018785496,0.008604575,0.01510875,-0.093771756,0.142857143,0.026915769,-0.013521022,0.0001,2.861537821,2.205830087
11/06/2019,0.176202222,0.000270679,-0.066213922,0.245592335,0.161986217,0,0.004006927,0.239130435,0.976236737,0.037291462,0.000216202,-0.104462364,0.028615378,0.202069951,0.000835684,0.149253731,-0.001829826,0.642245033,5.68E-05,0.000248447,-0.000421472,0.002841697,0.001237624,0.005788068,0.025800367,0.003907644,-0.020564945,0.041666667,0.058587727,0.000187758,-0.6086,-0.126664046,2.580674172
12/06/2019,0.054262234,0.000246475,0.081818182,0.081992231,-0.030452556,0,-0.264369665,0.070175439,-0.324918296,-0.010406812,-0.000144104,0.000314213,-0.00126664,-0.069767652,0.000809559,0.038961039,-0.001374885,0.436765009,0.008157935,0.001010101,-0.001648267,-0.000967586,-0.003443405,0.016378929,-0.00558359,0.000744738,-0.013226875,0,0.033498398,-0.039984982,0.0001,2.683063588,2.557511437
13/06/2019,-0.063731527,0.000225736,0.092436975,0.002202687,-0.042816974,0,0.637300875,0.081967213,-0.789851992,-0.027724665,-0.000329427,-0.069102174,0.026830636,-0.170968191,0.000774269,-0.051785714,-0.001835704,-0.397323864,-0.001395109,-0.000405287,0.004261854,-0.000553442,-0.000974573,0.012195122,0.000467454,-0.005148055,-0.005530154,-0.04,0.053551297,0.022291748,3.9562,1.217481341,2.4536981
14/06/2019,-0.044375582,0.000260141,-0.116923077,-0.002460287,0.111388366,0,0.068256366,-0.136363636,-2.50805327,-0.005899705,-0.000149321,-0.020416686,0.012174813,-0.062638092,0.000859848,0.024482109,-0.00183908,-0.07236056,-0.000527874,-0.001638354,-0.000191161,-0.00048453,-0.006030507,0.003872633,-0.00988271,-0.003440959,0.002363727,0.083333333,0.032637774,0.004399388,0.0001,4.434068651,2.410350515
15/06/2019,0.004913816,0.000291076,-0.120209059,0.028124235,0.006774041,-0.006740236,0.021051703,-0.035087719,-2.113050783,0.009753578,0.000187967,0.021734539,0.044340687,-0.076231447,0.000864929,0.733455882,-0.000921234,0.089186524,0.003704304,-0.001421408,0,0,0,0,0,0,0,-0.038461538,0,0,0.0001,2.759016363,1.734919901
16/06/2019,-0.006511621,0.000251389,0.174257426,-0.047148238,-0.103206107,0,-0.150374181,-0.218181818,-0.280193053,0.020586446,-0.000496859,0.000232532,0.027590164,0.059183388,0.000774992,-0.289501591,-0.000922084,-0.242067847,0.00146472,-0.001718078,0,0,0,0,0,0,0,0.36,0,0,0.0001,2.44243156,1.725934726
17/06/2019,-0.129784545,0.000223783,0.086003373,-0.049306751,-0.115335741,0,-0.473486817,0.11627907,-0.033119818,-0.017157745,-0.000623315,-0.108969445,0.024424316,-0.18313492,0.000685077,-0.173134328,-0.000922935,0.807019204,-0.000119482,0.002265613,0.000650071,-6.93E-05,0.00089222,0.005572225,0.001959768,0.000557737,0.049371273,0.117647059,0.016321244,-0.010131404,0.1027,2.827407822,1.148336498
18/06/2019,-0.145334814,0.000228896,0.013975155,0.055061758,0.11718699,0,0.28010752,0.520833333,0.607155224,-0.024312954,-0.000703599,0.005834609,0.028274078,-0.323806794,0.000764835,-0.061371841,-0.002771363,0.267862083,0.007541237,0.003633377,0.013948334,0.003255073,-0.002139419,0.008951407,0.000878231,0.00343762,0.022673395,0,0.045118532,0.038593251,0.25,-1.80617694,1.149391535
19/06/2019,0.019842865,0.000280462,-0.196018377,0.001213321,0.217546838,0,-0.224731413,-0.219178082,0.699029291,0.01891826,3.61E-05,-0.115948369,-0.018061769,-0.042519746,0.000930511,0.044230769,-0.001389532,0.245953886,0.01184592,0.004054155,0.000866845,-6.90E-05,0.002858674,0.013941698,0.009565221,0.019741188,0.0248063,-0.131578947,-0.057804878,-0.001815353,0.0001,1.303904693,2.333552275
20/06/2019,0.099907266,0.000304466,-0.072380952,-0.07620361,-0.005449268,0,0.556859201,-0.087719298,1.38221798,0.044014448,0.000301744,-0.000749235,0.013039047,0.501195104,0.00092458,0.042357274,-0.001391466,-0.419701433,0.001513891,0.000284003,0.009489381,0.007525026,0.005968288,0.04375,0.02375623,0.000897419,0.02679003,0.03030303,-0.005436189,0.057528857,0.0001,2.625685256,1.94964285
21/06/2019,-0.086269745,0.000247626,0.23613963,0.105360693,-0.147768724,0,-0.484142335,0.211538462,-0.067374207,-0.007499558,-0.000613619,0.008962515,0.026256853,-0.093248416,0.000787228,0.026501767,-0.001857873,1.119573652,0.013628397,0.005299888,-0.003655625,-0.00260381,0.006729833,0.006387226,0.004975028,0.001739451,0.028607813,0.294117647,0.04945341,0.007791387,0.0001,6.139466855,1.92901117
22/06/2019,-0.123963802,0.000228653,0.064784053,0.002500142,0.014208517,0,1.337679778,0.206349206,-1.159188272,-0.033898305,-0.000448887,0.026473266,0.061394669,-0.124133854,0.000797786,-0.098106713,-0.002326664,-0.519390251,0.007392404,0.00164953,0,0,0,0,0,0,0,0.613636364,0,0,2.1599,6.076842162,2.869889271
23/06/2019,-0.01334058,0.000242351,-0.065522621,-0.045510651,0.02529168,0,-0.174554149,-0.078947368,-2.045952934,-0.004873294,-0.000474899,0.05003423,0.060768422,-0.119404093,0.000817311,-0.017175573,-0.001865672,0.127800935,0.009707799,-0.000114419,0,0,0,0,0,0,0,-0.295774648,0,0,0.0001,2.025919396,3.367202252
24/06/2019,0.126752201,0.000311028,-0.205342237,-0.035815456,0.088633211,0,0.29387128,-0.457142857,3.052468245,0.049951028,6.20E-05,-0.001910097,0.020259194,0.477881262,0.000889025,0.238834951,0,-0.478156132,-0.00365842,-0.00101354,0.000262074,-0.001030503,0.002638755,0.038080127,0.002054644,-0.002251066,0.101573089,0.02,-0.027529762,0.008183876,0.34,0.437008171,2.306339487
25/06/2019,0.153506505,0.00030406,0.025210084,0.052834819,0.026182339,0,-0.257918702,0.236842105,0.084168136,0.041044776,0.000263368,0.000574285,0.004370082,0.454571389,0.000911492,0.067398119,-0.00046729,0.718800782,0.00317907,0.001673219,-0.007149006,-0.000412626,-0.002807264,-0.020634314,-0.008667792,-0.006747097,0.040300415,0.098039216,0.004335629,-0.001208981,0.0001,5.737609703,2.545513139
26/06/2019,-0.026021799,0.00025073,0.217213115,0.017451905,-0.069197059,0,0.042690363,0.425531915,-0.105014815,-0.015232975,-0.000126487,-0.004461662,0.057376097,-0.05097045,0.000847646,-0.227606461,-0.002805049,0.137809283,0.004934109,0.001355943,-0.000150795,0,0.000175948,-0.004291845,-0.001941602,-0.005059439,0.043838899,0.785714286,-0.025139665,0.026802698,0.0001,10.77382476,2.667725253
27/06/2019,0.069177001,0.000283289,-0.121212121,-0.009192703,0.10337594,0,0.583620456,0.373134328,0.413840729,-0.010919017,0.000761597,0.144467871,0.107738248,-0.097966131,0.000934481,0.039923954,-0.001875293,-0.030351217,0.003262363,0.00224325,-0.000263932,0.000412797,0,-0.007445141,0.006890471,0.011391639,0.046893088,-0.16,-0.013545194,0.000842034,0.4489,-10.18810344,4.022009294
28/06/2019,0.061375427,0.000243731,0.162835249,-0.003429052,-0.096281307,0.070897778,0.19541732,0.239130435,0.230854111,0.00742186,-0.000397277,0.18368285,-0.101881034,0.070050402,0.000843719,-0.071297989,-0.00234852,-0.105973021,0.002712962,0.001444675,0.002640015,0.001512963,0.000351834,0.009080142,-0.005977726,-0.003997624,0.049487415,-0.238095238,-0.009506205,-0.016153458,0.0001,4.156138652,7.772524918
29/06/2019,0.113351733,0.000279707,-0.13509061,0.016884003,0.111882699,0,0.047575534,-0.236842105,0.396047566,0.037948733,0.000116134,0.006958627,0.041561387,0.180386707,0.000937326,0.080708661,-0.001412429,-0.149333381,0.003601631,0.000922445,0,0,0,0,0,0,0,-0.265625,0,0,0.0001,-0.96234596,7.848940753
30/06/2019,0.163771057,0.0002985,-0.057142857,-0.086988864,-0.106412602,0,-0.398910042,-0.367816092,0.197491808,0.039886813,0.00051867,-0.010323596,-0.00962346,0.220492306,0.000836798,0.33151184,0,0.018699231,0.00388945,0.000836338,0,0,0,0,0,0,0,-0.127659574,0,0,0.0001,-6.392903442,7.951059463
01/07/2019,0.019630515,0.000260681,0.145454545,-0.122393323,-0.077683301,0,-0.253076755,0.254545455,0.015732694,-0.015417993,-1.29E-05,0.06001461,-0.063929034,-0.012897037,0.000771148,-0.343365253,-0.001885903,0.292333971,0.000471535,0.002539368,0.004212902,0.002197349,-0.007649697,-0.038341158,0.022164385,0.015341777,0.170092415,1.43902439,0.050653159,0.010603728,0.0001,-4.603280944,8.330300169
02/07/2019,-0.03182443,0.000245182,0.068783069,0.262070153,0.010799788,0,0.067670661,0.028985507,0.034207809,-0.020504241,-6.71E-05,0.028445962,-0.046032809,-0.159748379,0.000778875,0.258333333,-0.001889466,0.13685855,-0.009373892,0.002820218,0.00258456,-0.003083248,-8.86E-05,0.039462978,-0.000315281,-0.002784646,0.049380172,-0.04,-0.007612281,-0.048062278,0.0001,-0.174625005,5.461796334
03/07/2019,0.116516347,0.000270834,-0.095709571,-0.024225886,0.111828047,0,0.381583363,-0.169014085,0.011996367,0.020354801,0.000706732,-0.000741472,-0.00174625,0.116896994,0.000865301,0.102649007,-0.000946522,-0.344752863,0.000637075,0.000750481,0.007098558,-0.001237113,-0.000620292,0.003913894,-0.00942199,-0.011168768,0.0433842,-0.09375,-0.020199437,0.019377778,0.0001,10.67321758,4.109834027
04/07/2019,-0.012456452,0.000294752,-0.078467153,-0.046918013,0.067869586,0,-0.333249955,-0.220338983,-0.221831534,0.016503213,0.000616021,0.039389635,0.106732176,0.088529209,0.00092323,-0.073573574,-0.001421127,0.218459102,0.00316709,0.001354691,0,0.001445087,0.000620677,0,-0.003321103,0.00299057,0.038074595,-0.034482759,0,0,0.0001,-3.113447177,6.642802558
05/07/2019,0.084894004,0.000286099,0.025742574,-0.043840924,-0.076825817,0,0.225123375,-0.043478261,0.319911154,0.022644928,0.000463663,-0.034618603,-0.031134472,0.042383577,0.000851516,-0.076175041,-0.00142315,-0.279047304,0.001185597,0.000668377,-0.001075827,-0.003229575,-0.005316792,-0.010136452,0.001933284,0.000912221,0.033307709,-0.095238095,0.001826722,0.002964772,0.0001,-2.503090834,6.765595133
06/07/2019,0.01118242,0.000323696,-0.113899614,-0.073258164,0.045923994,0,-0.273293984,-0.090909091,0.484493717,0.023029229,0.000429977,0.012148163,-0.025030908,0.081145695,0.000889863,0.00877193,-0.001900238,0.294632897,0.005988404,0.001090416,0,0,0,0,0,0,0,-0.223684211,0,0,0.0001,2.215332128,6.145765552
07/07/2019,-0.044601038,0.000304758,0.052287582,-0.158365248,-0.104614383,0,0.449762441,-0.225,0.049138137,0.003463203,0.000298538,-0.001643245,0.022153321,0.003992201,0.000796062,-0.177391304,-0.002379819,-0.572840392,-0.001325963,-0.00073955,0,0,0,0,0,0,0,-0.050847458,0,0,0.0001,1.003711156,5.584357646
08/07/2019,-0.042099391,0.000261875,0.151138716,0.104595224,-0.07665872,0,-0.286788638,0,-0.263560607,0.000862813,-0.0002084,-0.002868497,0.010037112,-0.037574985,0.000734453,0.069767442,-0.001431298,0.337199354,-0.004518824,0.000627474,-0.004493631,0.001723425,-0.000979955,0.001181568,-0.025803546,-0.003199598,0.075725039,0.339285714,-0.017452462,0.002608242,0.0001,5.808581899,5.524812333
