#NAME?,GDX US Equity,VIX Index,VVIX Index,SHCOMP Index,TWSE Index,SPX Index,,,,,,
DATES,"px_last(dates=range(2015-01-01,2021-12-31),fill=prev)","px_last(dates=range(2015-01-01,2021-12-31),fill=prev)","px_last(dates=range(2015-01-01,2021-12-31),fill=prev)","px_last(dates=range(2015-01-01,2021-12-31),fill=prev)","px_last(dates=range(2015-01-01,2021-12-31),fill=prev)","px_last(dates=range(2015-01-01,2021-12-31),fill=prev)",,,,,,
29/12/2020,35.74,23.08,116.27,3379.036,14472.05,3727.04,,,,,,
30/12/2020,36.56,22.77,112.04,3414.453,14687.7,3732.04,,,,,,
31/12/2020,36.02,22.75,111.86,3473.069,14732.53,3756.07,,,,,,
01/01/2021,36.02,22.75,111.86,3473.069,14732.53,3756.07,,,,,,
04/01/2021,38.51,26.97,124.65,3502.958,14902.03,3700.65,,,,,,
05/01/2021,38.5,25.34,120.07,3528.677,15000.03,3726.86,,,,,,
06/01/2021,38.46,25.07,119.9,3550.877,14983.13,3748.14,,,,,,
07/01/2021,38.37,22.37,109.38,3576.205,15214,3803.79,,,,,,
08/01/2021,36.52,21.56,111,3570.108,15463.95,3824.68,,,,,,
11/01/2021,35.78,24.08,118.8,3531.498,15557.3,3799.61,,,,,,
12/01/2021,36.04,23.33,115.79,3608.339,15500.7,3801.19,,,,,,
13/01/2021,35.64,22.21,117.76,3598.652,15769.98,3809.84,,,,,,
14/01/2021,35.61,23.25,122.78,3565.905,15707.19,3795.54,,,,,,
15/01/2021,34.51,24.34,124.25,3566.378,15616.39,3768.25,,,,,,
18/01/2021,34.51,24.34,124.25,3596.224,15612,3768.25,,,,,,
19/01/2021,34.87,23.24,120.71,3566.381,15877.37,3798.91,,,,,,
20/01/2021,36.04,21.58,114.17,3583.092,15806.18,3851.85,,,,,,
21/01/2021,35.71,21.32,112.59,3621.264,16153.77,3853.07,,,,,,
22/01/2021,35.23,21.91,111.79,3606.75,16019.03,3841.47,,,,,,
25/01/2021,35.19,23.19,116.63,3624.238,15946.54,3855.36,,,,,,
26/01/2021,35.09,23.02,115.31,3569.429,15658.85,3849.62,,,,,,
27/01/2021,33.74,37.21,157.69,3573.341,15701.45,3750.77,,,,,,
28/01/2021,34.58,30.21,133.22,3505.176,15415.88,3787.38,,,,,,
29/01/2021,34.51,33.09,137.33,3483.069,15138.31,3714.24,,,,,,
01/02/2021,35.68,30.24,129.44,3505.284,15410.09,3773.86,,,,,,
02/02/2021,34.62,25.56,119.1,3533.685,15760.05,3826.31,,,,,,
03/02/2021,34.61,22.91,111.03,3517.308,15771.32,3830.17,,,,,,
04/02/2021,33.84,21.77,108.47,3501.859,15706.22,3871.74,,,,,,
05/02/2021,34.61,20.87,107.64,3496.333,15802.4,3886.83,,,,,,
08/02/2021,35.22,21.24,106.61,3532.447,15802.4,3915.59,,,,,,
09/02/2021,35.18,21.63,108.14,3603.489,15802.4,3911.23,,,,,,
10/02/2021,35.28,21.99,114.93,3655.088,15802.4,3909.88,,,,,,
11/02/2021,34.81,21.25,116.22,3655.088,15802.4,3916.38,,,,,,
12/02/2021,34.78,19.97,118.59,3655.088,15802.4,3934.83,,,,,,
15/02/2021,34.78,19.97,118.59,3655.088,15802.4,3934.83,,,,,,
16/02/2021,34.09,21.46,124.66,3655.088,15802.4,3932.59,,,,,,
17/02/2021,33.22,21.5,122.83,3655.088,16362.29,3931.33,,,,,,
18/02/2021,32.79,22.49,121.05,3675.357,16424.51,3913.97,,,,,,
19/02/2021,32.74,22.05,117.45,3696.168,16341.38,3906.71,,,,,,
22/02/2021,34.21,23.45,117.06,3642.445,16410.16,3876.5,,,,,,
23/02/2021,33.44,23.11,112.78,3636.357,16443.4,3881.37,,,,,,
24/02/2021,33.7,21.34,109.6,3564.08,16212.53,3925.43,,,,,,
25/02/2021,32.33,28.89,127.83,3585.046,16452.18,3829.34,,,,,,
26/02/2021,31.13,27.95,124.96,3509.08,15953.8,3811.15,,,,,,
01/03/2021,30.9,23.35,114.94,3551.4,15953.8,3901.82,,,,,,
02/03/2021,31.96,24.1,114.92,3508.591,15946.88,3870.29,,,,,,
03/03/2021,31.35,26.67,121.23,3576.905,16211.73,3819.72,,,,,,
04/03/2021,31.37,28.57,124.62,3503.492,15906.41,3768.47,,,,,,
05/03/2021,31.78,24.66,116.21,3501.987,15855.23,3841.94,,,,,,
08/03/2021,31.39,25.47,114.62,3421.414,15820.11,3821.35,,,,,,
09/03/2021,32.3,24.03,108.71,3359.292,15853.09,3875.44,,,,,,
10/03/2021,32.43,22.56,114.68,3357.737,15911.67,3898.81,,,,,,
11/03/2021,33.05,21.91,112.87,3436.831,16179.56,3939.34,,,,,,
12/03/2021,33.08,20.69,111.73,3453.078,16255.18,3943.34,,,,,,
15/03/2021,33.62,20.03,110.49,3419.946,16249.33,3968.94,,,,,,
16/03/2021,33.49,19.79,113.73,3446.733,16313.16,3962.71,,,,,,
17/03/2021,34.21,19.23,109.9,3445.551,16215.82,3974.12,,,,,,
18/03/2021,33.62,21.58,117.8,3463.068,16287.84,3915.46,,,,,,
19/03/2021,33.89,20.95,115.95,3404.663,16070.24,3913.1,,,,,,
22/03/2021,33.49,18.88,108.63,3443.439,16189.22,3940.59,,,,,,
23/03/2021,32.64,20.3,111.69,3411.509,16177.59,3910.52,,,,,,
24/03/2021,32.3,21.2,110.67,3367.061,16032.12,3889.14,,,,,,
25/03/2021,32.24,19.81,104.75,3363.592,16060.14,3909.52,,,,,,
26/03/2021,32.77,18.86,103.26,3418.327,16305.88,3974.54,,,,,,
29/03/2021,32.86,20.74,105.84,3435.296,16475.97,3971.09,,,,,,
30/03/2021,31.83,19.61,101.9,3456.677,16554.9,3958.55,,,,,,
31/03/2021,32.5,19.4,100.04,3441.912,16431.13,3972.89,,,,,,
01/04/2021,33.6,17.33,98.97,3466.332,16571.28,4019.87,,,,,,
02/04/2021,33.6,17.33,98.97,3484.392,16571.28,4019.87,,,,,,
05/04/2021,33.71,17.91,99.24,3484.392,16571.28,4077.91,,,,,,
06/04/2021,34.28,18.12,99.06,3482.967,16739.87,4073.94,,,,,,
07/04/2021,33.93,17.16,97.09,3479.625,16815.36,4079.95,,,,,,
08/04/2021,34.73,16.95,100.72,3482.555,16926.44,4097.17,,,,,,
09/04/2021,34.73,16.69,102.06,3450.677,16854.1,4128.8,,,,,,
12/04/2021,33.96,16.91,102.08,3412.948,16859.7,4127.99,,,,,,
13/04/2021,34.56,16.65,100.44,3396.47,16824.91,4141.59,,,,,,
14/04/2021,34.29,16.99,107.47,3416.721,16865.97,4124.66,,,,,,
15/04/2021,35.71,16.57,108.66,3398.988,17076.73,4170.42,,,,,,
16/04/2021,36.03,16.25,107.8,3426.618,17158.81,4185.47,,,,,,
19/04/2021,35.79,17.29,111.9,3477.549,17263.28,4163.26,,,,,,
20/04/2021,36.2,18.68,116.37,3472.943,17323.87,4134.94,,,,,,
21/04/2021,36.83,17.5,112.9,3472.93,17202.11,4173.42,,,,,,
22/04/2021,36.18,18.71,116.05,3465.114,17096.97,4134.98,,,,,,
23/04/2021,36.06,17.33,108.36,3474.166,17300.27,4180.17,,,,,,
26/04/2021,35.98,17.64,104.01,3441.166,17572.29,4187.62,,,,,,
27/04/2021,35.3,17.56,103.39,3442.611,17595.9,4186.72,,,,,,
28/04/2021,35.45,17.28,104.78,3457.068,17567.53,4183.18,,,,,,
29/04/2021,34.77,17.61,105.46,3474.901,17566.66,4211.47,,,,,,
30/04/2021,34.36,18.61,109.22,3446.856,17566.66,4181.17,,,,,,
03/05/2021,35.68,18.31,108.32,3446.856,17222.35,4192.66,,,,,,
04/05/2021,35.31,19.48,111.22,3446.856,16933.78,4164.66,,,,,,
05/05/2021,35.61,19.15,109.51,3446.856,16843.44,4167.59,,,,,,
06/05/2021,36.76,18.39,108.39,3441.283,16994.36,4201.62,,,,,,
07/05/2021,37.42,16.69,107.03,3418.874,17285,4232.6,,,,,,
10/05/2021,37.38,19.66,114.1,3427.991,17235.61,4188.43,,,,,,
11/05/2021,37.64,21.84,122.47,3441.845,16583.13,4152.1,,,,,,
12/05/2021,36.86,27.59,146.28,3462.751,15902.37,4063.04,,,,,,
13/05/2021,36.93,23.13,130.01,3429.536,15670.1,4112.5,,,,,,
14/05/2021,37.84,18.81,117.56,3490.376,15827.09,4173.85,,,,,,
17/05/2021,39.68,19.72,120.7,3517.616,15353.89,4163.29,,,,,,
18/05/2021,39.63,21.34,123.93,3529.014,16145.98,4127.83,,,,,,
19/05/2021,39.04,22.18,130.17,3510.965,16132.66,4115.68,,,,,,
20/05/2021,39.51,20.67,126.34,3506.944,16042.36,4159.12,,,,,,
21/05/2021,39.29,20.15,124.22,3486.557,16302.06,4155.86,,,,,,
24/05/2021,39.43,18.4,116.12,3497.282,16338.29,4197.05,,,,,,
25/05/2021,39.52,18.84,113.55,3581.342,16595.67,4188.13,,,,,,
26/05/2021,39.46,17.36,106.29,3593.357,16643.69,4195.99,,,,,,
27/05/2021,39.21,16.74,103.88,3608.851,16601.61,4200.88,,,,,,
28/05/2021,39.42,16.76,105.41,3600.784,16870.86,4204.11,,,,,,
31/05/2021,39.42,16.76,105.41,3615.477,17068.43,4204.11,,,,,,
01/06/2021,39.49,17.9,113.04,3624.714,17162.38,4202.04,,,,,,
02/06/2021,39.54,17.48,112.57,3597.138,17165.04,4208.12,,,,,,
03/06/2021,38.17,18.04,114.31,3584.212,17246.16,4192.85,,,,,,
04/06/2021,38.68,16.42,108.16,3591.845,17147.41,4229.89,,,,,,
07/06/2021,38.65,16.42,108.03,3599.541,17083.91,4226.52,,,,,,
08/06/2021,38.1,17.07,109.62,3580.106,17076.21,4227.26,,,,,,
09/06/2021,38,17.89,120.97,3591.396,16966.22,4219.55,,,,,,
10/06/2021,38.95,16.1,116.76,3610.859,17159.22,4239.18,,,,,,
11/06/2021,38.28,15.65,116.12,3589.748,17213.52,4247.44,,,,,,
14/06/2021,38.03,16.39,119.8,3589.748,17213.52,4255.15,,,,,,
15/06/2021,37.59,17.02,122.9,3556.559,17371.29,4246.59,,,,,,
16/06/2021,36.77,18.15,121.57,3518.329,17307.86,4223.7,,,,,,
17/06/2021,34.93,17.75,120.63,3525.604,17390.61,4221.86,,,,,,
18/06/2021,34.13,20.7,128.83,3525.097,17318.54,4166.45,,,,,,
21/06/2021,34.77,17.89,121.25,3529.183,17062.98,4224.79,,,,,,
22/06/2021,34.55,16.66,114.01,3557.412,17075.55,4246.44,,,,,,
23/06/2021,34.33,16.32,110.48,3566.22,17336.71,4241.84,,,,,,
24/06/2021,34.44,15.97,107.87,3566.654,17407.96,4266.49,,,,,,
25/06/2021,34.36,15.62,105.91,3607.562,17502.99,4280.7,,,,,,
28/06/2021,33.98,15.76,106.32,3606.372,17590.97,4290.61,,,,,,
29/06/2021,33.64,16.02,107.01,3573.178,17598.19,4291.8,,,,,,
30/06/2021,33.98,15.83,106.73,3591.197,17755.46,4297.5,,,,,,
01/07/2021,33.96,15.48,108.72,3588.781,17713.94,4319.94,,,,,,
02/07/2021,34.42,15.07,106.11,3518.76,17710.15,4352.34,,,,,,
05/07/2021,34.42,15.07,106.11,3534.322,17919.33,4352.34,,,,,,
06/07/2021,34.52,16.44,112.24,3530.259,17913.07,4343.54,,,,,,
07/07/2021,34.56,16.2,112.7,3553.716,17850.69,4358.13,,,,,,
08/07/2021,33.68,19,120.03,3525.504,17866.09,4320.82,,,,,,
09/07/2021,34.37,16.18,112.62,3524.088,17661.48,4369.55,,,,,,
12/07/2021,33.89,16.17,111.59,3547.836,17814.33,4384.63,,,,,,
13/07/2021,34.28,17.12,116.4,3566.522,17847.52,4369.21,,,,,,
14/07/2021,34.74,16.33,117.66,3528.501,17845.75,4374.3,,,,,,
15/07/2021,34.97,17.01,121.03,3564.59,18034.19,4360.03,,,,,,
16/07/2021,33.92,18.45,128.89,3539.304,17895.25,4327.16,,,,,,
19/07/2021,33.19,22.5,139.54,3539.123,17789.25,4258.49,,,,,,
20/07/2021,33.3,19.73,131.3,3536.791,17528.74,4323.06,,,,,,
21/07/2021,33.62,17.91,122.53,3562.661,17458.79,4358.69,,,,,,
22/07/2021,33.41,17.69,118.82,3574.734,17572.33,4367.48,,,,,,
23/07/2021,33.15,17.2,114.92,3550.396,17572.92,4411.79,,,,,,
26/07/2021,33.5,17.58,114.86,3467.441,17403.56,4422.3,,,,,,
27/07/2021,33.68,19.36,121.11,3381.183,17269.87,4401.46,,,,,,
28/07/2021,34.19,18.31,117.08,3361.59,17135.22,4400.64,,,,,,
29/07/2021,35.07,17.7,114.04,3411.724,17402.81,4419.15,,,,,,
30/07/2021,34.92,18.24,116.18,3397.357,17247.41,4395.26,,,,,,
02/08/2021,34.78,19.46,122.85,3464.285,17503.28,4387.16,,,,,,
03/08/2021,35.09,18.04,117.55,3447.991,17553.76,4423.15,,,,,,
04/08/2021,34.78,17.97,116.21,3477.219,17623.89,4402.66,,,,,,
05/08/2021,34.26,17.28,113.35,3466.549,17603.12,4429.1,,,,,,
06/08/2021,33.24,16.15,112,3458.228,17526.28,4436.52,,,,,,
09/08/2021,32.43,16.72,115.09,3494.635,17485.15,4432.35,,,,,,
10/08/2021,32.02,16.79,114.15,3529.931,17323.64,4436.75,,,,,,
11/08/2021,32.66,16.06,118.05,3532.621,17227.18,4447.7,,,,,,
12/08/2021,32.16,15.59,117.72,3524.737,17219.94,4460.83,,,,,,
13/08/2021,32.82,15.45,117.81,3516.299,16982.11,4468,,,,,,
16/08/2021,32.64,16.12,117.69,3517.345,16858.77,4479.71,,,,,,
17/08/2021,32.25,17.91,120.53,3446.976,16661.36,4448.08,,,,,,
18/08/2021,31.49,21.57,128.41,3485.286,16826.27,4400.27,,,,,,
19/08/2021,30.96,21.67,130.41,3465.555,16375.4,4405.8,,,,,,
20/08/2021,30.85,18.56,120.51,3427.334,16341.94,4441.67,,,,,,
23/08/2021,32.12,17.15,113.33,3477.132,16741.84,4479.53,,,,,,
24/08/2021,32.11,17.22,111.09,3514.471,16818.73,4486.23,,,,,,
25/08/2021,31.68,16.79,108.84,3540.384,17045.86,4496.19,,,,,,
26/08/2021,31.48,18.84,116.6,3501.664,17066.96,4470,,,,,,
27/08/2021,32.61,16.39,109.62,3522.157,17209.93,4509.37,,,,,,
30/08/2021,32.17,16.19,107.9,3528.151,17396.52,4528.79,,,,,,
31/08/2021,32.6,16.48,105.81,3543.94,17490.29,4522.68,,,,,,
01/09/2021,32.38,16.11,105.2,3567.101,17473.99,4524.09,,,,,,
02/09/2021,32.5,16.41,105.7,3597.042,17319.76,4536.95,,,,,,
03/09/2021,33.28,16.41,105.48,3581.734,17516.92,4535.43,,,,,,
06/09/2021,33.28,16.41,105.48,3621.859,17495.3,4535.43,,,,,,
07/09/2021,32.35,18.14,111.01,3676.587,17428.87,4520.03,,,,,,
08/09/2021,32.19,17.96,115.06,3675.187,17270.49,4514.07,,,,,,
09/09/2021,31.96,18.8,117.03,3693.13,17304.33,4493.28,,,,,,
10/09/2021,31.5,20.95,124.98,3703.11,17474.57,4458.58,,,,,,
13/09/2021,32.11,19.37,118.01,3715.372,17446.31,4468.73,,,,,,
14/09/2021,32.27,19.46,120.37,3662.602,17434.9,4443.05,,,,,,
15/09/2021,32.26,18.18,112.48,3656.223,17354,4480.7,,,,,,
16/09/2021,30.92,18.69,112.11,3607.092,17278.7,4473.75,,,,,,
17/09/2021,30.58,20.81,118.9,3613.966,17276.79,4432.99,,,,,,
20/09/2021,30.45,25.71,138.93,3613.966,17276.79,4357.73,,,,,,
21/09/2021,30.47,24.36,130.76,3613.966,17276.79,4354.19,,,,,,
22/09/2021,30.5,20.87,117.62,3628.49,16925.82,4395.64,,,,,,
23/09/2021,29.89,18.63,108.31,3642.22,17078.22,4448.98,,,,,,
24/09/2021,29.68,17.75,103.07,3613.067,17260.19,4455.48,,,,,,
27/09/2021,29.68,18.76,107.73,3582.831,17313.77,4443.11,,,,,,
28/09/2021,29.37,23.25,121.06,3602.219,17181.44,4352.63,,,,,,
29/09/2021,28.91,22.56,119.04,3536.294,16855.46,4359.46,,,,,,
30/09/2021,29.47,23.14,118.01,3568.167,16934.77,4307.54,,,,,,
01/10/2021,29.33,21.15,113.14,3568.167,16570.89,4357.04,,,,,,
04/10/2021,29.67,22.96,117.17,3568.167,16408.35,4300.46,,,,,,
05/10/2021,29.78,21.3,110.75,3568.167,16460.75,4345.72,,,,,,
06/10/2021,30.34,21,110.92,3568.167,16393.16,4363.55,,,,,,
07/10/2021,30.4,19.54,107.43,3568.167,16713.86,4399.76,,,,,,
08/10/2021,30.67,18.77,107.27,3592.167,16640.43,4391.34,,,,,,
11/10/2021,30.58,20,110.29,3591.709,16640.43,4361.19,,,,,,
12/10/2021,31.14,19.85,109.12,3546.936,16462.84,4350.65,,,,,,
13/10/2021,32.15,18.64,108.72,3561.762,16347.99,4363.8,,,,,,
14/10/2021,32.85,16.86,107.97,3558.28,16387.28,4438.26,,,,,,
15/10/2021,32.52,16.3,106.76,3572.366,16781.19,4471.37,,,,,,
18/10/2021,32.22,16.31,104.37,3568.138,16705.46,4486.46,,,,,,
19/10/2021,32.5,15.7,103.06,3593.153,16900.67,4519.63,,,,,,
20/10/2021,32.86,15.49,101.84,3587.001,16887.82,4536.19,,,,,,
21/10/2021,32.73,15.01,102.14,3594.783,16889.51,4549.78,,,,,,
22/10/2021,32.99,15.43,106.08,3582.604,16888.74,4544.9,,,,,,
25/10/2021,33.45,15.24,102.36,3609.863,16894.24,4566.48,,,,,,
26/10/2021,33.25,15.98,103.25,3597.638,17034.34,4574.79,,,,,,
27/10/2021,33.1,16.98,109.61,3562.305,17074.55,4551.68,,,,,,
28/10/2021,32.59,16.53,106.28,3518.417,17041.63,4596.42,,,,,,
29/10/2021,31.71,16.26,105.17,3547.336,16987.41,4605.38,,,,,,
01/11/2021,31.86,16.41,106.66,3544.479,17068.24,4613.67,,,,,,
02/11/2021,31.53,16.03,105.44,3505.628,17065.97,4630.65,,,,,,
03/11/2021,31.86,15.1,102.25,3498.537,17122.16,4660.57,,,,,,
04/11/2021,31.75,15.44,104.46,3526.866,17078.86,4680.06,,,,,,
05/11/2021,32.75,16.48,110.21,3491.568,17296.9,4697.53,,,,,,
08/11/2021,32.9,17.22,111.49,3498.631,17415.3,4701.7,,,,,,
09/11/2021,33.32,17.78,110.55,3507.002,17541.36,4685.25,,,,,,
10/11/2021,33.91,18.73,117.19,3492.462,17559.65,4646.71,,,,,,
11/11/2021,34.7,17.66,114.66,3532.786,17452.52,4649.27,,,,,,
12/11/2021,34.77,16.29,112.11,3539.1,17518.13,4682.85,,,,,,
15/11/2021,34.9,16.49,110.66,3533.302,17634.47,4682.8,,,,,,
16/11/2021,34.29,16.37,109.58,3521.787,17693.13,4700.9,,,,,,
17/11/2021,34.56,17.11,111.53,3537.366,17764.04,4688.67,,,,,,
18/11/2021,34.24,17.59,112.15,3520.711,17841.37,4704.54,,,,,,
19/11/2021,33.67,17.91,113.74,3560.373,17818.31,4697.96,,,,,,
22/11/2021,33,19.17,118.62,3582.08,17803.54,4682.94,,,,,,
23/11/2021,32.5,19.38,115.03,3589.089,17666.12,4690.7,,,,,,
24/11/2021,32.42,18.58,110.48,3592.702,17642.52,4701.46,,,,,,
25/11/2021,32.42,18.58,110.48,3584.179,17654.19,4701.46,,,,,,
26/11/2021,32.12,28.62,149.74,3564.089,17369.39,4594.62,,,,,,
29/11/2021,32.13,22.96,131.24,3562.697,17328.09,4655.27,,,,,,
30/11/2021,31.8,27.19,142.55,3563.887,17427.76,4567,,,,,,
01/12/2021,30.83,31.12,155.02,3576.885,17585.99,4513.04,,,,,,
02/12/2021,30.46,27.95,147.31,3573.836,17724.88,4577.1,,,,,,
03/12/2021,30.69,30.67,156.1,3607.432,17697.14,4538.43,,,,,,
06/12/2021,31.12,27.18,138.88,3589.306,17688.21,4591.67,,,,,,
07/12/2021,31.34,21.89,117.92,3595.088,17796.92,4686.75,,,,,,
08/12/2021,31.49,19.9,114.29,3637.567,17832.42,4701.21,,,,,,
09/12/2021,30.68,21.58,121.79,3673.041,17914.12,4667.45,,,,,,
10/12/2021,30.49,18.69,113.85,3666.348,17826.26,4712.02,,,,,,
13/12/2021,30.51,20.31,121.07,3681.082,17767.6,4668.97,,,,,,
14/12/2021,30.11,21.89,126.57,3661.525,17599.37,4634.09,,,,,,
15/12/2021,29.7,19.29,118.61,3647.63,17660.1,4709.85,,,,,,
16/12/2021,31.19,20.57,128.97,3675.016,17785.74,4668.67,,,,,,
17/12/2021,31.13,21.57,136.06,3632.364,17812.59,4620.64,,,,,,
20/12/2021,30.59,22.87,138.67,3593.602,17669.11,4568.02,,,,,,
21/12/2021,30.82,21.01,131.41,3625.125,17789.27,4649.23,,,,,,
22/12/2021,31.16,18.63,122.7,3622.618,17826.83,4696.56,,,,,,
23/12/2021,31.3,17.96,120.46,3643.339,17946.66,4725.79,,,,,,
24/12/2021,31.3,17.96,120.46,3618.053,17961.64,4725.79,,,,,,
27/12/2021,31.33,17.68,115.92,3615.974,18048.94,4791.19,,,,,,
28/12/2021,31.09,17.54,114.83,3630.112,18196.81,4786.35,,,,,,
29/12/2021,31.22,16.95,109.5,3597,18248.28,4793.06,,,,,,
30/12/2021,31.78,17.33,110.84,3619.189,18218.84,4778.73,,,,,,
31/12/2021,32.03,17.22,109.67,3639.775,18218.84,4766.18,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
