Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Output Value,Output Volume,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
2017-10-29,429.757,492123,1024,1007686,139794449657,85,208701,1452839779146,0.0126576,210,14.53,9798865.112289196,4.35607,51.81,13.18,7144981.0,1242.08911379,8160568044.14,1418639.56444901,52.7119,266393530,6.79570074,1033066.62,179.58911379,419,39091.52,2455,0.2957,1700.98,0.0852065,11.4829,52.9532
2017-10-30,419.881,492277,559,1011253,139950182638,154,330347,1452839779146,0.0165337,178,12.3333,9840913.294213943,4.3544,33.31,13.88,13374469.6,2202.22579421,10181348288.09,1676449.86927639,56.5683,266723877,4.99723523,1683636.6,277.22579421,497,30349.01,2145,0.2951,1792.19,0.100683,11.4073,52.9541
2017-10-31,421.242,492424,585,1035252,140102364638,147,316229,1452839779146,0.014441,170,10.6083,9904229.242225656,4.3539,35.22,13.98,12840651.1,2096.46021427,10981813152.3,1792972.50450655,55.9714,267040106,5.61574647,1586110.6,258.96021427,526,34396.0,2151,0.2946,1804.4,0.107667,11.3561,52.9791
2017-11-01,419.017,492562,624,1038248,140245642848,138,280457,1452839779146,0.0119991,166,9.23245,9908685.481052758,4.35294,41.65,14.5,12492999.93,1963.22468691,12632296099.38,1985114.52003321,53.8923,267320563,6.9159649,1515945.18,238.22468691,665,44009.81,2032,0.2943,1872.78,0.11919,11.3032,52.9814
2017-11-02,423.434,492718,530,1043267,140408392461,156,351643,1452839779146,0.0134353,180,7.57912,9945871.298942748,4.35429,34.07,15.1,14906600.88,2243.71974585,14522327921.68,2185879.54327832,56.8508,267672206,6.14809665,1951385.88,293.71974585,477,40846.11,2254,0.2936,1950.59,0.131231,11.3046,52.9941
2017-11-03,410.532,492868,568,1037658,140564041222,150,341758,1452839779146,0.012452,179,1.043,9636352.482585607,4.35337,37.22,15.96,15157116.49,2153.1830118,15724393468.46,2233768.99571801,47.8392,268013964,6.44157874,1958241.49,278.1830118,494,45344.85,2278,0.2929,2061.84,0.13409,11.2967,52.829
2017-11-04,437.184,492987,721,1046470,140688571127,119,278022,1452839779146,0.00909654,222,-1.82158,9791111.89076418,4.35321,47.4,16.19,12654240.49,1763.65229517,21779906476.56,3035518.57368476,47.4497,268291986,10.93247933,1981398.24,276.15229517,463,78440.76,2336,0.2917,2092.95,0.182195,11.3634,52.5928
2017-11-05,463.446,493117,656,1027724,140822175296,130,290965,1452839779146,0.00441751,198,1.06036,10255390.11529989,4.35138,46.01,16.48,13824099.92,1889.94278825,43867521809.34,5997287.84907682,55.4425,268582951,21.40210888,1937939.92,264.94278825,479,156547.01,2238,0.2913,2130.73,0.359912,11.6163,52.5981
2017-11-06,464.113,493258,612,1042546,140969174322,141,251893,1452839779146,0.00331627,134,0.836532,10121265.294878464,4.34992,54.49,16.71,14522687.04,1958.89338115,43903406707.32,5921913.25101614,52.2816,268834844,28.65968503,1456005.54,196.39338115,794,212474.88,1786,0.2913,2159.62,0.355347,11.8257,52.6033
2017-11-07,456.299,493391,626,1044700,141108119380,133,273204,1452839779146,0.00925942,179,-0.349387,9976823.180578468,4.3484,47.66,15.92,13528343.79,1911.03944617,18999672673.87,2683929.71851718,48.067,269108048,11.44137246,1759423.17,248.53944617,579,80994.05,2054,0.2908,2058.59,0.161044,11.8268,52.4382
2017-11-08,452.414,493547,551,1026575,141268265138,156,332788,1452839779146,0.00777739,180,1.24769,10162534.470392749,4.34681,38.68,15.95,15905128.25,2237.54633641,26278796222.1,3696922.35714984,51.3571,269440836,10.9154089,2043962.75,287.54633641,514,77589.89,2133,0.2902,2062.83,0.221797,11.9002,52.3856
2017-11-09,438.005,493691,596,1026767,141416119593,144,303526,1452839779146,0.00655599,182,-2.78454,10038726.943849891,4.34607,44.81,16.69,15427792.74,2069.05333537,30598765762.66,4103664.04423772,48.7263,269744362,14.73056511,2006182.74,269.05333537,516,109837.72,2108,0.2896,2159.39,0.24617,11.9742,52.418
2017-11-10,432.639,493844,567,1024618,141572886195,153,339718,1452839779146,0.0160582,231,-5.6312,10069678.825485606,4.34433,38.3,16.07,16374609.18,2275.16450038,16251629828.87,2258077.17665383,52.561,270084080,6.59288935,2610136.3,362.66450038,474,47449.75,2220,0.289,2079.96,0.135455,11.917,52.3874
2017-11-11,406.222,493964,694,1050865,141698989979,120,274238,1364422081125,0.0139981,257,-2.1286,10004648.674644375,4.34041,45.08,14.97,12258575.97,1823.47648646,15532916409.2,2310538.18279724,56.2185,270358318,8.54101598,2174615.97,323.47648646,476,57418.18,2285,0.2882,1937.46,0.138586,11.9092,52.4188
2017-11-12,368.575,494044,1038,1058556,141783674452,80,192296,1364422081125,0.0188693,384,-3.67709,9438552.350902611,4.33296,63.14,14.24,8502746.04,1325.30293423,11058437055.65,1723652.45501599,44.7772,270550614,9.17722542,2087046.04,325.30293423,469,58878.33,2404,0.2874,1843.87,0.103384,11.8786,52.434
2017-11-13,339.174,494124,1075,1055674,141868128364,80,187868,1364422081125,0.0279868,698,-10.9944,8758965.79449656,4.32763,59.65,13.09,9393869.55,1589.52488698,12445284586.05,2105850.99918585,36.0715,270738482,11.54325407,3484009.55,589.52488698,464,68219.02,2348,0.2867,1694.36,0.126312,11.8332,52.4996
2017-11-14,328.292,494264,619,1040104,142013742974,140,308959,1364422081125,0.0176844,534,-11.7217,8743281.499473456,4.32455,37.72,14.12,16168846.84,2527.16416066,28112003594.7,4393859.91208152,35.9396,271047441,14.05180692,4972311.84,777.16416066,484,89903.74,2207,0.2859,1829.19,0.263494,11.9319,52.6924
2017-11-15,314.982,494392,663,1027187,142145222925,128,272569,1364422081125,0.016117,472,-15.488,8374026.663172337,4.32183,44.43,14.49,14618638.57,2220.69211998,25347772509.03,3850536.31352484,31.269,271320010,14.87983962,4085966.57,620.69211998,505,97952.79,2129,0.2852,1877.45,0.230886,11.984,52.8243
2017-11-16,305.62,494544,567,1048573,142304606077,152,319738,1364422081125,0.017267,370,-15.9337,8361124.917555827,4.31977,41.73,16.14,18281649.84,2489.04671078,25051914898.47,3410818.32939432,25.273,271639748,10.38379872,4326453.84,589.04671078,530,76267.34,2104,0.2847,2091.08,0.204499,12.0251,52.9156
2017-11-17,303.676,494696,563,1020404,142459707502,152,311279,1364422081125,0.0132839,325,-14.331,8255367.527032174,4.31868,45.03,16.89,18515251.25,2404.64366625,29246938432.81,3798407.28549878,23.0839,271951027,12.74154272,3885650.25,504.64366625,584,98107.2,2048,0.2842,2188.28,0.227702,12.093,53.0203
2017-11-18,325.644,494863,517,1034142,142632409276,167,305592,1364422081125,0.0103548,229,-11.0339,8710769.256809771,4.31967,46.11,16.94,19190870.86,2483.0818919,29522637960.75,3819895.83701544,27.8738,272256619,12.8340286,3057313.99,395.5818919,647,99189.72,1830,0.2842,2196.48,0.228955,12.1785,53.1474
2017-11-19,356.531,494999,620,1048463,142775000275,136,269038,1364422081125,0.0107433,199,-9.77061,9253375.573140522,4.31872,52.8,16.89,15303189.91,1984.18299295,20399243077.34,2644927.71913717,38.234,272525657,9.95907038,2191786.91,284.18299295,647,76810.23,1978,0.284,2190.38,0.158515,12.2245,53.206
2017-11-20,394.923,495159,538,1044312,142942090211,160,267256,1364422081125,0.00450888,151,-0.916267,10028527.453613028,4.32079,54.9,17.47,17929329.92,2251.72966625,44452296219.1,5582726.9954041,52.0477,272792913,21.48862254,2004389.92,251.72966625,782,171102.51,1670,0.2844,2264.53,0.334521,12.41,53.4681
2017-11-21,420.088,495334,482,1010858,143118990391,175,332996,1364422081125,0.00793352,183,3.91741,10367656.401319752,4.32313,44.47,17.92,20539063.84,2511.28403404,33376422054.46,4080890.75837816,67.6909,273125909,12.87000584,2648135.72,323.78403404,701,105260.05,1903,0.2841,2323.57,0.244506,12.5427,53.6313
2017-11-22,445.771,495507,498,1063484,143302973090,173,373499,1364422081125,0.00838971,168,6.30891,10803679.334085532,4.32573,38.87,17.68,19995534.39,2471.4648173,29792303408.6,3682353.68238977,69.5298,273499408,10.26045521,2499698.39,308.9648173,745,83012.83,2159,0.2834,2292.86,0.2206,12.6218,53.7534
2017-11-23,447.971,495655,586,1057804,143459528113,148,311983,1364422081125,0.00747407,165,7.23393,10764921.740061907,4.32531,47.91,17.91,17313878.07,2108.49151405,28397441819.75,3458252.67244062,84.4511,273811391,12.14245499,2122603.07,258.49151405,635,99707.77,2108,0.2829,2323.03,0.20715,12.7291,53.8531
2017-11-24,440.344,495812,547,1062701,143626372131,157,353137,1364422081125,0.00778094,160,7.38544,10813368.73259144,4.32437,41.17,17.54,17987185.49,2230.14445396,27741029781.39,3439476.60664824,96.7375,274164528,9.99975147,2158680.99,267.64445396,495,80652.8,2249,0.2822,2276.08,0.206002,12.8467,53.9477
2017-11-25,428.594,495961,575,1048904,143782658879,149,307443,1347001430559,0.00875262,147,6.15592,10620526.445159815,4.32362,48.33,17.69,17066378.13,2092.88624836,21462290099.02,2631966.28340288,105.481,274471971,8.78372069,1878677.75,230.38624836,716,71626.59,2063,0.2816,2296.3,0.157621,12.9213,53.9909
2017-11-26,431.455,496117,555,1040969,143945050014,156,332671,1347001430559,0.00670997,119,14.3715,10795015.315715875,4.32334,46.85,18.64,18449124.32,2143.76382895,24849746589.53,2887507.66499144,103.913,274804642,8.79731917,1667521.82,193.76382895,552,75709.29,2133,0.2812,2419.99,0.172901,13.0164,54.0698
2017-11-27,419.003,496270,566,1048917,144105534247,153,331089,1347001430559,0.00941743,119,22.2549,10708261.563142506,4.32356,50.44,19.93,19388690.37,2103.36478275,18680407994.18,2026527.40136955,100.02,275135731,6.02791375,1759380.12,190.86478275,516,55564.95,2164,0.2807,2587.48,0.121336,13.032,54.1141
2017-11-28,403.428,496440,507,1047924,144283681381,170,381746,1347001430559,0.00975165,135,21.6795,10638783.500577388,4.32347,45.19,20.74,22777739.97,2365.59432049,23753910681.45,2466975.04989761,86.3226,275517477,6.4066461,2316624.97,240.59432049,500,61688.06,2246,0.2798,2694.13,0.147689,13.0619,54.195
2017-11-29,387.792,496596,551,1062941,144449500120,156,365309,1347001430559,0.0084597,148,24.8475,10454764.626414912,4.32351,48.53,21.17,21653287.76,2195.59950637,28629008689.73,2902923.47492221,82.5506,275882786,8.06666796,2422134.26,245.59950637,466,79554.53,2342,0.2789,2750.55,0.173765,13.1338,54.2724
2017-11-30,400.431,496769,498,1064050,144633580687,173,399046,1347001430559,0.00901281,158,27.6814,10675597.382496944,4.32545,44.83,21.42,24578022.47,2453.16331551,32308099178.66,3224711.98749752,74.4919,276281832,8.19892183,2912129.6,290.66331551,476,82144.26,2307,0.2779,2784.26,0.193003,13.2187,54.3756
2017-12-01,411.685,496936,511,1068341,144811993692,167,384108,1347001430559,0.0100719,151,30.2405,10751831.43405046,4.3266,46.04,21.03,23282959.99,2357.73467365,26492861491.57,2682783.38247047,63.438,276665940,7.15718815,2668605.24,270.23467365,487,70678.24,2300,0.2769,2734.43,0.160549,13.2731,54.4477
2017-12-02,430.437,497119,473,1067139,145007280145,183,412655,1347001430559,0.0105523,125,27.1652,11077064.76924416,4.32924,45.44,22.35,26649832.5,2530.91799284,24287069749.88,2306527.88632149,59.3669,277078595,5.8502106,2563120.87,243.41799284,512,61601.02,2255,0.276,2906.2,0.138014,13.3124,54.4866
2017-12-03,421.713,497280,536,1036382,145174137643,161,325457,1347001430559,0.0088948,114,20.2252,11124893.20089029,4.3278,60.81,23.13,24023245.32,2201.91099646,23230691364.34,2129267.469862,60.2003,277404052,6.70798723,2066508.07,189.41099646,592,73185.35,2021,0.2758,3009.03,0.12739,13.3529,54.5011
2017-12-04,428.752,497456,491,1047336,145358468701,176,347308,1347001430559,0.0100922,101,13.1263,11344903.9864625,4.32948,58.1,23.67,26683821.98,2386.70559053,20681204835.94,1849807.99395518,56.8167,277751360,5.21961742,2087403.98,186.70559053,757,58356.31,1973,0.2755,3080.14,0.110658,13.3174,54.531
2017-12-05,438.337,497637,479,1070004,145552139440,181,407468,1347001430559,0.0085754,119,10.4408,11450126.536083989,4.33123,49.97,24.11,28470598.87,2492.39898858,30621345789.34,2680681.62564941,51.9138,278158828,6.80474236,2626129.25,229.89898858,528,77730.37,2251,0.2747,3137.89,0.160337,13.0868,54.6289
2017-12-06,446.358,497815,477,1058645,145740578191,178,404982,1347001430559,0.00731069,117,7.93149,11660571.635326969,4.33291,51.4,24.54,28540760.5,2445.32526078,35172496759.54,3013521.47952314,54.6668,278563810,7.54992298,2571539.5,220.32526078,486,88119.38,2275,0.2737,3194.51,0.180219,13.115,54.6976
2017-12-07,450.246,498003,458,1058881,145939647898,188,443085,1590896927258,0.00731027,130,12.6778,12129675.908785883,4.33341,53.02,27.75,34605672.28,2608.59491236,46924020918.67,3537158.91568576,58.2612,279006895,8.06533737,3430525.28,258.59491236,467,106994.93,2357,0.2725,3614.99,0.211504,13.1905,54.8041
2017-12-08,448.821,498155,559,1037376,146097329098,152,375097,1590896927258,0.0107984,235,13.2807,12249457.022013014,4.33249,78.47,34.14,37240579.15,2269.84247555,56186533770.89,3424613.25331462,58.8036,279381992,9.41513659,6067887.15,369.84247555,430,154471.13,2468,0.2712,4449.49,0.204759,13.2679,54.9101
2017-12-09,453.395,498311,555,1058532,146262460111,156,385649,1590896927258,0.0258027,391,15.4498,12261377.962662203,4.33367,74.24,33.11,41519256.69,2596.02440333,40032414177.28,2503058.39766921,57.4678,279767641,6.66493122,10332126.69,646.02440333,455,106594.91,2472,0.2699,4316.62,0.149664,13.3054,54.9673
2017-12-10,494.464,498485,497,1050330,146445217448,174,401683,1590896927258,0.0195623,307,17.5274,12687102.641657948,4.3365,65.96,30.65,40632878.15,2736.83077839,42631505329.22,2871448.47297391,64.3506,280169324,7.08693655,8341327.4,561.83077839,468,105217.55,2309,0.2691,3995.24,0.171657,13.3781,55.0413
2017-12-11,480.782,498649,525,1056198,146618433964,164,336725,1590896927258,0.0233365,262,20.0602,12856365.003991084,4.33408,79.33,30.47,36966409.55,2503.76817825,28701892356.73,1944004.99290014,65.7618,280506049,5.67275587,6699574.05,453.76817825,596,83754.33,2053,0.2692,3974.55,0.116204,13.3306,55.0831
2017-12-12,487.678,498820,506,1061447,146799941444,171,376743,1590896927258,0.0175071,272,22.7291,13056882.849885035,4.33472,78.52,33.92,43390698.23,2630.52047142,46443943161.34,2815620.58801364,68.5784,280882792,7.10502935,8132421.98,493.02047142,567,117198.17,2203,0.2683,4425.64,0.168274,13.3534,55.1815
2017-12-13,475.595,498976,541,1061643,146965557749,156,372755,1590896927258,0.0168132,327,25.4608,13116632.22218036,4.3324,82.27,34.97,42564867.64,2491.21021965,54990072992.03,3218424.94577586,65.4309,281255547,8.53470811,9247128.64,541.21021965,493,145824.19,2389,0.2671,4563.68,0.192324,13.3757,55.2651
2017-12-14,493.156,499162,464,1051163,147161074039,186,417782,1590896927258,0.0183058,303,22.6539,13094036.81783552,4.3356,70.45,33.75,48279393.68,2918.33537203,53611677753.64,3240654.93839198,65.4194,281673329,7.26522173,9815825.93,593.33537203,549,120191.98,2246,0.2663,4405.53,0.193628,13.3704,55.3567
2017-12-15,521.303,499347,465,1047133,147354793611,185,498327,1590896927258,0.0218796,337,25.2518,13466860.989525398,4.33969,58.09,33.43,48905638.02,2964.98975202,49178474190.24,2981530.92177754,69.4281,282171656,6.03207708,10762407.39,652.48975202,451,99495.31,2694,0.2647,4366.06,0.178128,13.3394,55.4272
2017-12-16,522.901,499516,511,1061459,147534180228,169,401046,1590896927258,0.0218475,331,22.9002,13613731.117766866,4.34204,77.38,35.08,47061227.72,2706.58308946,47270839723.2,2718638.28508566,71.2759,282572702,6.73424883,10329732.59,594.08308946,490,117093.03,2373,0.2636,4583.4,0.162401,13.3675,55.4616
2017-12-17,507.901,499687,504,1053704,147714363661,171,367109,1590896927258,0.0221755,295,22.0671,13579838.011249606,4.34366,93.32,38.41,50889635.06,2669.50956816,45724337182.4,2398554.3514471,65.6598,282939811,6.41549869,10141852.68,532.00956816,569,122300.51,2147,0.2633,5019.36,0.143263,13.4055,55.4851
2017-12-18,538.606,499872,460,1040279,147906815283,185,389396,1590896927258,0.0226885,277,21.7912,13817089.756870436,4.34661,89.89,39.35,55670336.33,2844.86926706,45906164923.44,2345899.92393162,71.5897,283329207,5.67801476,10417763.83,532.36926706,559,111111.25,2105,0.2629,5144.61,0.140099,13.4027,55.5394
2017-12-19,556.686,500054,472,1042671,148096581354,182,398230,1873105475222,0.0192996,312,24.9428,14306109.71905506,4.34851,87.1,38.93,55681459.82,2866.63199238,59532981719.85,3064918.74587372,77.8732,283727437,7.60517932,11491859.82,591.63199238,561,147723.0,2188,0.2621,5091.03,0.183008,13.4696,55.6296
2017-12-20,579.527,500194,612,1060609,148245066571,140,378650,1873105475222,0.0353619,454,23.5439,14405919.744517865,4.3482,87.76,36.94,44923938.37,2423.60871184,35296653404.71,1904224.78050562,86.7348,284106087,5.2214822,12485990.87,673.60871184,401,96785.24,2705,0.2606,4830.47,0.113709,13.4651,55.6271
2017-12-21,545.302,500330,629,1072239,148390891012,136,370510,1873105475222,0.040636,631,16.3559,14113591.517254893,4.34587,80.73,33.01,43654987.56,2620.78471408,37728777449.15,2265010.45487512,77.4498,284476597,6.25175935,15337713.56,920.78471408,401,104136.93,2724,0.2593,4319.22,0.135246,13.4832,55.64
2017-12-22,510.351,500462,648,1037986,148527905137,132,334586,1873105475222,0.0648255,831,12.4895,13779353.80461119,4.34323,85.48,31.13,44053714.53,2788.20801564,27723718824.17,1754664.63781786,75.2373,284811183,5.25912986,17983698.03,1138.20801564,416,83094.3,2535,0.2579,4074.82,0.104788,13.4787,55.5716
2017-12-23,505.874,500617,556,1063276,148692712943,155,380167,1873105475222,0.0779185,908,13.6236,13931820.655156856,4.34295,64.23,26.71,46778050.81,3433.2489158,26134640590.4,1918137.35112113,72.9247,285191350,5.30885949,20379593.94,1495.7489158,456,72333.26,2453,0.2567,3497.54,0.114552,13.5126,55.5321
2017-12-24,506.331,500756,614,1059315,148839957790,139,307343,1873105475222,0.0598581,717,9.15702,13848863.35114506,4.34264,87.64,28.88,41277780.04,2792.57708486,26038275356.74,1761574.65415561,72.2604,285498693,5.84922408,15595358.16,1055.07708486,510,86458.84,2211,0.2559,3782.52,0.105172,13.5451,55.4733
2017-12-25,489.698,500908,567,1064197,149001715659,152,274541,1873105475222,0.0612693,534,7.18941,13780661.576267133,4.34107,93.62,27.33,38626692.66,2763.17647728,19681999368.55,1407959.98656208,71.7468,285773234,4.9276898,12066421.66,863.17647728,694,68884.62,1806,0.2561,3580.04,0.0840519,13.5115,55.463
2017-12-26,467.761,501043,638,1052932,149143861427,135,229465,1873105475222,0.0381952,488,0.755113,13155477.122517562,4.34005,113.53,27.31,33253396.24,2381.19557742,25353315983.56,1815489.86634886,66.8888,286002699,7.20040297,9687458.74,693.69557742,788,100553.63,1700,0.2562,3577.83,0.108345,13.4959,55.5008
2017-12-27,459.339,501185,603,1047358,149292586280,142,247558,1873105475222,0.0327464,486,0.498973,13182080.71629414,4.33843,116.98,30.56,39004151.82,2497.07436876,34431487416.66,2204329.04458392,62.3838,286250257,8.7333933,11278758.32,722.07436876,787,136415.08,1743,0.2563,4003.39,0.131529,13.4912,55.533
2017-12-28,465.876,501341,551,1070645,149459606964,156,312090,1873105475222,0.0341459,477,2.70413,13448116.654059917,4.33726,91.48,30.64,43089023.23,2746.82795861,36594211232.77,2332798.3558672,65.5013,286562347,7.27369709,12499704.73,796.82795861,765,114101.25,2001,0.256,4015.83,0.13918,13.4934,55.5348
2017-12-29,478.262,501490,577,1081199,149620705581,149,303181,1873105475222,0.0378796,481,1.53997,13674247.201160824,4.33667,88.3,28.61,38702283.14,2637.39241591,30007765256.41,2044898.80413957,63.5527,286865528,6.82370087,11371120.01,774.89241591,709,100134.06,2035,0.2556,3750.79,0.121994,13.4977,55.5276
2017-12-30,479.132,501655,517,1047507,149793544252,165,356954,1873105475222,0.0341435,459,1.42161,13807265.17004371,4.33677,76.94,29.65,43551841.08,2855.91648596,35424676605.59,2322976.83464948,69.5941,287222482,6.51425909,12099355.45,793.41648596,569,99340.43,2163,0.2549,3887.15,0.138561,13.5363,55.5509
2017-12-31,475.831,501802,589,1035906,149945822458,147,338192,1873105475222,0.0346138,502,2.45836,13913679.54515002,4.33619,73.25,26.54,35644061.43,2602.37175998,30255639315.11,2208963.23766405,72.9973,287560674,6.40761423,10476264.93,764.87175998,639,87763.55,2301,0.2541,3480.35,0.131747,13.5799,55.5475
2018-01-01,484.664,501965,526,1037654,150114960129,163,293150,1873105475222,0.0322951,321,1.75804,14059999.310921196,4.33621,87.34,27.14,36131498.75,2581.21958478,23559110162.98,1683053.25414371,70.2096,287853824,5.24005989,7610899.75,543.71958478,703,73349.52,1798,0.2543,3559.65,0.100366,13.5617,55.5592
2018-01-02,487.723,502121,551,1043200,150277699395,156,241781,1931136454488,0.0288806,293,0.681637,14403625.439530224,4.33544,104.86,26.52,33127885.64,2427.22516962,22546338303.96,1651932.76779687,66.7162,288095605,6.73832178,6513388.64,477.22516962,1027,91967.72,1550,0.2548,3477.63,0.0984954,13.562,55.5878
2018-01-03,499.878,502292,504,1041680,150455826593,171,343835,1931136454488,0.0254028,365,3.15098,14859847.519587386,4.33543,78.14,28.84,41460856.11,2787.37813769,38043629654.58,2557640.90588475,73.6529,288439440,7.8103953,9666612.36,649.87813769,770,116175.72,2011,0.2544,3784.07,0.152473,13.6249,55.6395
2018-01-04,509.129,502449,549,1064936,150623021470,157,397099,1931136454488,0.0270546,449,5.84017,14937849.815520097,4.33523,69.3,29.72,41793375.79,2712.52044737,42702072383.36,2771497.69031609,82.8844,288836539,7.15996353,11556000.04,750.02044737,443,110317.71,2529,0.2532,3901.2,0.165205,13.689,55.6779
2018-01-05,528.036,502617,514,1066160,150802136382,168,424930,1931136454488,0.0280304,434,10.7441,15259817.611426003,4.33693,63.35,29.02,43586820.69,2877.01786747,41984800780.81,2771273.97893147,88.0987,289261469,6.63449462,11771820.69,777.01786747,445,100512.59,2529,0.2515,3810.22,0.165173,13.7676,55.69
2018-01-06,516.129,502760,602,1069002,150955003735,143,339584,1931136454488,0.0239643,461,7.8546,15026109.1076757,4.33499,84.75,30.32,39665637.95,2491.81373645,46773110991.65,2938308.48312741,81.2047,289601053,8.90188119,11211533.7,704.31373645,460,141703.53,2375,0.2502,3982.78,0.175103,13.8823,55.6782
2018-01-07,536.308,502928,514,1053001,151131907981,168,356638,1931136454488,0.0231973,387,11.0176,15374680.49735819,4.33685,83.18,31.27,45857960.1,2784.20594719,48569261700.9,2948819.07022474,76.5712,289957691,8.20291654,11269385.1,684.20594719,523,135108.19,2123,0.2495,4109.45,0.175706,13.9731,55.6654
2018-01-08,532.029,503090,533,1048723,151301801040,162,372728,1931136454488,0.0248353,410,11.955,15428139.724961594,4.3359,77.86,30.56,43994582.7,2720.87961422,45294599026.3,2801280.14758291,75.4165,290330419,7.6525899,11251851.45,695.87961422,589,123736.64,2301,0.2484,4016.44,0.166897,13.9923,55.6978
2018-01-09,551.496,503256,520,1050963,151476260845,166,346021,1931136454488,0.0281397,399,18.3179,15565278.744739031,4.33778,80.62,29.1,42824296.25,2771.36860616,38229054909.75,2473988.17722503,80.7482,290676440,7.34319809,10760566.25,696.36860616,549,113470.03,2084,0.2476,3826.01,0.147384,14.0205,55.7389
2018-01-10,544.026,503420,524,1057310,151649659627,164,355038,1931136454488,0.0336181,429,17.3508,15469281.430894826,4.33755,74.97,27.71,41260242.72,2792.97217054,32637670051.48,2209296.36275922,78.8048,291031478,6.18783154,10975838.72,742.97217054,549,91412.09,2165,0.2467,3644.47,0.131607,14.0442,55.7368
2018-01-11,543.572,503586,518,1054956,151824782402,166,347867,1931136454488,0.0332526,411,15.9471,15592706.54869452,4.33804,75.17,27.09,40485254.37,2794.0134138,31321003831.08,2161559.9607374,75.6933,291379345,6.18081537,10418504.37,719.0134138,569,89560.01,2096,0.246,3564.54,0.128747,14.0531,55.7209
2018-01-12,532.74,503779,449,1057949,152028966482,193,334774,1931136454488,0.0373732,340,16.537,15935554.098138109,4.33909,75.26,26.05,43239901.02,3106.42854137,25835430970.58,1856061.6064652,83.3487,291714119,5.19375415,9659131.39,693.92854137,817,72294.41,1735,0.2463,3428.37,0.110539,14.0457,55.5845
2018-01-13,552.927,503957,487,1053732,152216530766,178,304905,1931136454488,0.0351593,333,18.8906,16415540.667359134,4.34076,86.47,27.09,41193477.49,2849.0916385,25655334074.89,1774416.78262326,91.8664,292019024,5.80347671,9023403.99,624.0916385,855,83909.34,1713,0.2466,3565.46,0.105661,14.0586,55.476
2018-01-14,529.951,504106,572,1014499,152367691094,149,264453,2227847638504,0.0387196,349,18.365,16468932.151349826,4.3384,101.08,27.15,34633119.89,2389.29185146,19713452304.02,1360004.27067397,87.9916,292283477,4.7252294,7635921.64,526.79185146,758,68492.86,1775,0.2465,3573.05,0.0809776,14.0598,55.4101
2018-01-15,533.253,504261,547,1050907,152530581645,155,236197,2227847638504,0.0387042,302,18.7734,16699532.967324495,4.3369,110.04,26.2,33929374.95,2429.4216004,17743646195.07,1270486.04328287,86.4967,292519674,5.19085432,6870191.83,491.9216004,972,72495.63,1524,0.2469,3448.21,0.0756388,14.0161,55.3887
2018-01-16,514.208,504411,572,1059251,152689469237,150,272289,2227847638504,0.033872,320,16.6107,16796173.241956927,4.33486,94.6,26.24,33372866.26,2383.8238381,21023224686.45,1501688.93995353,85.1595,292791963,5.26981492,7123391.26,508.8238381,756,73775.93,1815,0.2468,3455.13,0.0893892,13.9344,55.3699
2018-01-17,525.045,504570,542,1050755,152856539342,159,306329,2227847638504,0.0208742,368,14.8237,17062630.200721115,4.33441,70.08,22.04,30639941.22,2601.4884903,34635814505.35,2940758.67033068,84.5573,293098292,9.13732812,7231464.34,613.9884903,685,107618.08,1927,0.2464,2902.06,0.175007,13.9829,55.4122
2018-01-18,540.121,504737,515,1061349,153033784697,167,314409,2227847638504,0.0276821,380,16.6716,17428227.24901984,4.33522,65.56,21.2,31298676.26,2761.85829411,27599132397.24,2435403.0848735,82.7455,293412701,7.64484482,7642145.14,674.35829411,864,86634.97,1883,0.2463,2791.19,0.144925,14.0126,55.4128
2018-01-19,542.307,504910,496,1051139,153215631791,173,308066,2227847638504,0.0293855,358,14.8013,17518474.864037,4.33456,70.23,22.21,33404381.95,2813.00532303,26279820176.52,2213041.21577675,75.663,293720767,7.03769447,7724737.7,650.50532303,766,83572.48,1781,0.2463,2924.81,0.131678,14.0292,55.4178
2018-01-20,527.065,505075,522,1047523,153388473069,165,242826,2227847638504,0.0260391,283,17.7142,17687863.115230292,4.33206,89.69,22.01,29935274.9,2552.35540963,22058267900.57,1880742.35477636,74.3027,293963593,7.03314043,5745264.27,489.85540963,1237,82488.12,1472,0.2471,2898.11,0.111889,14.0479,55.3742
2018-01-21,538.457,505253,484,1116916,153587284152,178,236491,2227847638504,0.0297811,212,18.0296,18146671.729131613,4.33122,98.88,23.69,33259524.58,2646.73848714,17790089347.93,1415706.17026156,80.7924,294200084,5.94987306,5299662.83,421.73848714,1243,74767.47,1329,0.2482,3118.94,0.0842148,14.0346,55.2938
