Date,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Fee Rate,Two-Week Hash Growth,Hash Rate,Inflation Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Price Volatility,Bitcoin Core (BTC) Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Fees Value,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money,DIA.US.Index,CNYUSD.Curncy,EURUSD.Curncy,GDX.US.Equity,VIX.Index,VVIX.Index,SHCOMP.Index,TWSE.Index,SPX.Index,ADS_Index,Google trends,Sentiment Score
23-06-2017,231.358,472465,619,992570,1.22E+11,139,376849.66,267646,7.12E+11,0.0138028,320,-4.99792,5049801.352,4.54573,43893587286,18.42,6.31,5830844.97,2179.355919,16405812.5,8563582421,3200752.917,89.79364049,2675.49,38.0257,234065783,11.8305453,1182181.09,441.855919,627,31652.51,1926,0.2994,801.04,0.195126,15.6685,51.8366,213.74,0.14666,1.1194,22.74,10.02,84.52,3157.873,10377.7,2438.3,-0.094304,33,0
24-06-2017,241.096,472625,527,948869,1.22E+11,160,378833.56,263558,7.12E+11,0.0138665,228,-5.16796,5145067.927,4.53699,44179511859,18.85,6.36,6315725.8,2345.595058,16407812.5,6709831133,2491961.692,86.27145797,2692.59,43.681,234329341,8.6152803,930545.8,345.5950584,794,23197.42,1647,0.2997,806.97,0.151898,15.63,51.8001,213.74,0.14666,1.1194,22.74,10.02,84.52,3157.873,10377.7,2438.3,-0.094304,33,0
25-06-2017,236.749,472771,583,943995,1.22E+11,146,362649.69,220585,7.12E+11,0.0140793,214,-2.6915,5150122.021,4.52165,42339818485,21.89,6.1,5470764.53,2120.303439,16409637.5,5411002049,2097141.304,87.72564267,2580.18,43.8221,234549926,8.85999528,761936.03,295.3034391,832,22860.38,1511,0.3001,774.31,0.127817,15.6524,51.7519,213.74,0.14666,1.1194,22.74,10.02,84.52,3157.873,10377.7,2438.3,-0.094304,31,0
26-06-2017,235.572,472893,712,934705,1.23E+11,122,353733.04,185556,7.12E+11,0.0131634,235,-3.57052,5033877.854,4.50707,41337256663,25.77,5.96,4517251.78,1793.378638,16411162.5,5134833457,2038562.621,85.82646701,2518.85,41.1084,234735482,10.07914346,676005.53,268.3786385,909,25387.85,1521,0.3005,756.91,0.124234,15.6267,51.7417,213.87,0.14653,1.1182,22.56,9.9,81.94,3185.444,10513.96,2439.07,-0.10271,37,0.6744
27-06-2017,234.362,473035,604,987189,1.23E+11,142,338878,261236,7.12E+11,0.010202,267,-3.01632,4983336.912,4.49391,39646599437,17.07,5.71,5190572.54,2148.798232,16412937.5,8849711973,3663612.304,79.29725274,2415.57,37.9928,234996718,14.14326269,902935.79,373.7982316,749,34164.04,1840,0.3005,725.88,0.223238,15.7104,51.8509,212.93,0.14682,1.1339,22.26,11.06,87.3,3191.197,10512.06,2419.38,-0.104828,44,0
28-06-2017,232.66,473166,646,990012,1.23E+11,131,347470.55,261244,7.12E+11,0.01296,282,-2.69367,4953012.346,4.47973,40694850194,17.52,5.85,4965887.76,2003.028313,16414575,6991469864,2820062.143,78.17047777,2479.19,39.9014,235257962,10.71853154,906214.14,365.5283131,528,26573.28,1994,0.2999,743.51,0.171825,15.771,51.8826,214.24,0.14702,1.1378,22.43,10.03,84.24,3173.201,10390.55,2440.69,-0.106525,41,0
29-06-2017,232.779,473323,549,969722,1.23E+11,157,354269.31,277315,7.12E+11,0.0139291,251,1.29649,5038931.948,4.46795,41542540640,16.76,5.98,5934306.84,2345.084561,16416537.5,6949514206,2746268.255,77.51563256,2530.53,39.1094,235535277,9.54000722,968141.71,382.5845614,980,24141.27,1766,0.3001,759.41,0.16731,15.8023,51.9323,212.61,0.14744,1.1441,21.95,11.44,93.78,3188.063,10421.65,2419.7,-0.107801,33,0
30-06-2017,223.262,473443,725,970559,1.23E+11,120,352936.89,232242,7.12E+11,0.0108216,297,0.63374,4942904.158,4.45257,41425499679,20.25,5.96,4656105.9,1845.33975,16418037.5,8051122012,3190875.768,77.31363179,2523.17,40.9553,235767519,14.43204325,871350.9,345.3397505,690,36414.5,1935,0.2999,756.7,0.194373,15.78,51.9991,213.24,0.1475,1.1426,22.08,11.18,90.43,3192.427,10395.07,2423.41,-0.108657,30,0
01-07-2017,213.353,473597,561,956199,1.23E+11,154,344997.19,266611,7.12E+11,0.0100638,241,0.311679,4912579.592,4.43907,40542036810,17.07,5.83,5629467.5,2279.995099,16419962.5,8708626214,3527087.613,77.55441549,2469.07,39.4671,236034130,13.75648704,876507.75,354.9950992,717,33965.73,1731,0.2999,740.47,0.214826,15.7988,52.0834,213.24,0.1475,1.1426,22.08,11.18,90.43,3192.427,10395.07,2423.41,-0.108657,5,-9.7074
02-07-2017,222.913,473761,526,876041,1.23E+11,164,335963.4,220431,7.09E+11,0.0112046,175,0.999962,5000015.423,4.42737,39526470327,20.44,5.69,5539767.04,2301.599987,16422012.5,5404141141,2245251.666,75.94925051,2406.92,41.8204,236254561,9.79067266,605581.04,251.5999867,882,23565.37,1344,0.3006,723.52,0.136737,15.7071,52.0902,213.24,0.1475,1.1426,22.08,11.18,90.43,3192.427,10395.07,2423.41,-0.108657,5,0
03-07-2017,241.569,473949,458,784257,1.24E+11,188,343332.31,197001,7.09E+11,0.0109138,135,7.02711,5329530.039,4.41675,40441707784,23.61,5.84,6277505.72,2549.447964,16424362.5,4499321546,1827284.062,75.70922679,2462.3,43.8801,236451562,8.59329129,491100.72,199.4479636,1202,21159.26,1048,0.3015,742.38,0.111267,15.5543,52.0654,214.49,0.14736,1.1364,21.48,11.22,93.31,3195.912,10412.79,2429.01,-0.109673,5,0
04-07-2017,248.132,474119,507,801748,1.24E+11,170,352433.02,250732,7.09E+11,0.0100227,205,8.4956,5467377.378,4.4052,41559506170,18.69,6,6084611.2,2404.956147,16426487.5,7066213411,2792936.61,75.74944603,2530.03,50.864,236702294,11.09577707,708297.45,279.9561474,645,28072.65,1475,0.3016,763.06,0.170043,15.576,52.1205,214.49,0.14706,1.1346,21.48,11.22,93.31,3182.804,10347.78,2429.01,-0.110075,5,0
05-07-2017,255.092,474272,560,911216,1.24E+11,153,359586.12,256896,7.09E+11,0.0128636,211,10.3571,5575266.881,4.3933,42450821316,18.59,6.13,5703652.05,2207.304228,16428400,5921154154,2291477.194,76.09017145,2583.99,49.3648,236959190,8.40031439,761771.18,294.8042279,628,21706.33,1679,0.3014,778.81,0.139501,15.5778,52.0951,214.58,0.14729,1.1352,21.76,11.07,91.98,3207.134,10404.79,2432.54,-0.110552,5,0
06-07-2017,253.438,474421,581,912536,1.24E+11,149,360388.98,235183,7.09E+11,0.0090222,165,8.89119,5531619.846,4.38192,42592333781,20.52,6.15,5409950.33,2086.922604,16430262.5,6447655185,2487223.822,73.62433167,2592.31,50.6296,237194373,10.06342169,581772.96,224.4226037,738,26087.51,1578,0.3015,781.58,0.151394,15.6014,52.1176,213.14,0.14729,1.1423,21.49,12.54,100.21,3212.444,10368.2,2409.75,-0.111102,5,0
07-07-2017,263.951,474563,607,956272,1.24E+11,142,360019.52,229362,7.09E+11,0.0109951,185,11.6825,5639746.645,4.37049,42595291928,21.08,6.15,5251310.98,2025.804613,16432037.5,5912304681,2280796.957,69.56512149,2592.21,49.6695,237423735,10.09238914,650138.23,250.8046132,867,26161.59,1615,0.3016,781.81,0.138817,15.3535,52.1226,214.05,0.14706,1.1401,21.21,11.19,92.5,3217.957,10297.25,2425.18,-0.111728,5,6.6974
08-07-2017,264.33,474711,566,937071,1.24E+11,148,348744.26,243701,7.09E+11,0.00980466,173,8.96317,5606229.371,4.35821,41307397926,19.15,5.96,5251637.03,2089.330639,16433887.5,6134944853,2440749.081,68.88656273,2513.55,48.0828,237667436,9.72301167,601569.53,239.330639,669,24439.28,1647,0.3014,757.58,0.148534,14.9197,52.0948,214.05,0.14706,1.1401,21.21,11.19,92.5,3217.957,10297.25,2425.18,-0.111728,5,0
09-07-2017,263.67,474876,522,846948,1.24E+11,165,350376.71,217942,7.09E+11,0.00667079,132,8.95396,5611261.893,4.35093,41547451848,21.73,6,5681072.22,2247.401823,16435950,7006237129,2771629.98,68.70683034,2527.84,48.077,237885378,12.46774058,467402.22,184.9018228,866,31516.45,1321,0.3017,762.65,0.168643,15.0052,52.1196,214.05,0.14706,1.1401,21.21,11.19,92.5,3217.957,10297.25,2425.18,-0.111728,5,0
10-07-2017,245.716,475014,628,752002,1.24E+11,138,348153.1,185752,7.09E+11,0.00696506,149,6.47131,5359635.799,4.34896,41318233010,25.68,5.96,4725789.04,1880.065498,16437675,5595790007,2226178.875,68.01611352,2513.63,45.3845,238071130,11.48665725,389777.29,155.0654975,651,28873.21,1346,0.3017,758.36,0.135441,15.0117,52.1357,213.99,0.14716,1.1399,21.51,11.11,89.69,3212.632,10289.91,2427.43,-0.114807,5,0
11-07-2017,257.274,475211,437,750511,1.25E+11,197,326307.12,254534,7.09E+11,0.00627359,140,10.2778,5495513.89,4.35276,38771598273,17.14,5.59,6296679.74,2669.951341,16440137.5,7797961439,3306532.72,70.71968585,2358.35,43.2785,238325664,13.92066381,489242.87,207.4513406,877,32829.8,1292,0.3015,711.04,0.201138,15.0879,52.2373,213.98,0.14727,1.1467,21.64,10.89,88.23,3203.037,10415.57,2425.53,-0.117241,6,0
12-07-2017,264.536,475384,492,895202,1.25E+11,173,318829.89,269230,7.09E+11,0.00728613,136,12.9851,5596164.328,4.35464,37930248601,15.78,5.47,5475803.88,2373.694173,16442300,6686160176,2898368.862,69.83945006,2306.87,48.6529,238594894,10.64557244,487197.5,211.1941731,710,24557.95,1556,0.3014,695.29,0.176288,15.1368,52.2711,215.23,0.14744,1.1412,21.74,10.3,88.19,3197.544,10420.68,2443.25,-0.120506,6,0
13-07-2017,277.818,475561,484,881616,1.25E+11,177,324421.81,255769,7.09E+11,0.00836913,142,13.855,5737074.94,4.358,38643782149,16.99,5.58,5720885.71,2434.471246,16444512.5,6232163639,2652040.954,62.27922295,2349.95,54.5249,238850663,10.05057028,521621.33,221.9712465,814,23618.34,1445,0.3019,709.45,0.161286,15.1656,52.2844,215.46,0.14746,1.1398,21.5,9.9,85.68,3218.163,10460.15,2447.83,-0.124602,5,0
14-07-2017,281.267,475718,546,849274,1.25E+11,157,324020.74,244062,7.09E+11,0.00840622,157,17.5941,5812562.768,4.35879,38637210323,17.87,5.57,5102997.65,2172.163118,16446475,5858921110,2493932.63,62.01433801,2349.27,59.1606,239094725,9.6578177,492555.27,209.6631176,655,22688.82,1555,0.3018,709.01,0.151652,15.1831,52.2898,216.26,0.14794,1.147,21.8,9.51,82.2,3222.417,10443.91,2459.27,-0.12953,5,0
15-07-2017,288.364,475857,622,907047,1.25E+11,139,307065.8,231468,8.05E+11,0.00825328,171,19.3243,5861899.508,4.35864,36652374324,17.95,5.28,4352771.56,1953.360811,16448212.5,5827665213,2615237.828,59.08880172,2228.35,57.5487,239326193,11.64281475,481013.44,215.8608111,731,25944.27,1665,0.3016,672.07,0.159011,15.2433,52.3142,216.26,0.14794,1.147,21.8,9.51,82.2,3222.417,10443.91,2459.27,-0.12953,6,0
16-07-2017,278.383,475984,667,965660,1.25E+11,127,280155.51,216403,8.05E+11,0.0197062,307,15.1421,5757123.666,4.35571,33473040028,17.62,4.82,3995636.13,1963.592645,16449800,3882766785,1908124.777,63.703676,2034.86,55.7446,239542596,8.68833759,765295.88,376.0926452,631,17679.55,1704,0.3018,614.12,0.11602,15.2413,52.2249,216.26,0.14794,1.147,21.8,9.51,82.2,3222.417,10443.91,2459.27,-0.12953,6,0
17-07-2017,296.711,476147,525,845142,1.25E+11,163,264626.1,205572,8.05E+11,0.00815958,123,12.4659,5993905.045,4.35631,31652348240,17.62,4.57,4245694.99,2206.770995,16451837.5,3990899298,2074336.673,64.3382933,1923.94,62.6422,239748168,9.0953295,325667.24,169.2709949,976,17498.87,1261,0.3023,581.61,0.126096,15.2148,52.2234,216.22,0.14804,1.1478,21.98,9.82,80.27,3176.465,10457.54,2459.14,-0.148551,6,0
18-07-2017,285.102,476295,578,947857,1.26E+11,148,294761.16,232289,8.05E+11,0.00733926,142,6.96295,5848067.996,4.3558,35296285888,17.21,5.1,4396761.65,2049.590783,16453687.5,5833406531,2719295.974,73.04062937,2145.19,60.9808,239980457,11.55628913,428160.15,199.590783,746,24790.44,1570,0.3026,649.13,0.165282,15.2299,52.2601,215.7,0.14826,1.1554,22.14,9.89,79.14,3187.567,10481.26,2460.61,-0.155273,6,0.8126
19-07-2017,295.75,476460,526,959489,1.26E+11,165,313438.72,260297,8.05E+11,0.008553,141,6.18573,5920137.728,4.35829,37580160833,16.2,5.43,5218447.97,2285.074713,16455750,5942392850,2602078.57,76.68331925,2283.71,61.8487,240240754,9.76843002,508296.1,222.5747129,802,22308.26,1578,0.3028,691.51,0.158139,15.2495,52.2755,216.32,0.14814,1.1515,22.18,9.79,77.96,3230.976,10506.1,2473.83,-0.162059,6,4.4335
20-07-2017,284.897,476609,579,936401,1.26E+11,149,313163.71,253751,8.05E+11,0.00801016,144,6.30999,5880664.425,4.35769,37588857798,16.65,5.43,4711801.55,2062.978462,16457612.5,5715891996,2502601.597,76.45326583,2283.98,59.0011,240494505,9.61016367,457888.8,200.4784623,603,21949.42,1703,0.3028,691.59,0.152076,15.265,52.267,216.19,0.14822,1.1631,22.32,9.58,76.26,3244.865,10499.36,2473.45,-0.168912,6,0
21-07-2017,296.889,476771,535,932131,1.26E+11,162,373482.18,230917,8.05E+11,0.00961073,154,6.67349,6016114.579,4.35953,44882633324,22.02,6.49,6156584.33,2257.780766,16459637.5,6604001009,2421860.185,97.55010955,2726.83,58.2328,240725422,9.98671241,634753.58,232.7807661,966,27232.07,1425,0.3032,826.77,0.147153,15.2745,52.2599,215.53,0.14824,1.1663,22.41,9.36,77.86,3237.982,10436.7,2472.54,-0.175833,6,0
22-07-2017,304.949,476925,561,976520,1.26E+11,154,369654.69,269822,8.05E+11,0.0108871,164,8.8399,6101814.217,4.36107,44475684947,18.44,6.43,5867085.27,2171.554883,16461562.5,6117965316,2264411.859,97.46949089,2701.79,61.2713,240995244,8.27691312,666139.52,246.5548831,641,22362.48,1752,0.3032,819.18,0.137573,15.3038,52.2553,215.53,0.14824,1.1663,22.41,9.36,77.86,3237.982,10436.7,2472.54,-0.175833,5,0
23-07-2017,328.646,477085,541,915984,1.26E+11,160,382258.98,215060,8.05E+11,0.0096255,114,12.1023,6290353.421,4.36291,46045620871,24.39,6.67,6061142.29,2167.154944,16463562.5,4856447502,1736417.611,98.19160781,2796.82,65.1245,241210304,7.54214596,467502.29,167.154944,969,21094.02,1344,0.3039,849.95,0.10548,15.3126,52.2075,215.53,0.14824,1.1663,22.41,9.36,77.86,3237.982,10436.7,2472.54,-0.175833,5,0
24-07-2017,343.576,477257,500,689370,1.26E+11,172,375752.98,183292,8.05E+11,0.00774965,106,18.3247,6341773.203,4.36629,45304420001,28.52,6.57,6262355.02,2276.028197,16465712.5,4474166566,1626118.166,98.3689764,2751.44,68.7682,241393596,8.34597363,346759.02,126.0281971,748,22963.45,1066,0.3042,836.99,0.0987655,15.2883,52.1879,215.09,0.14841,1.1642,22.05,9.43,78.24,3250.599,10461.28,2469.91,-0.197387,5,0
25-07-2017,363.928,477435,484,896406,1.27E+11,178,375609.7,244135,8.05E+11,0.007022,106,18.518,6513172.479,4.36956,45344301227,20.93,6.59,6592089.95,2394.085307,16467937.5,6629765666,2407768.202,97.11781375,2753.49,72.989,241637731,8.91495859,465574.7,169.0853072,917,24547.25,1372,0.3047,838.99,0.14622,15.2359,52.2145,215.86,0.14812,1.1647,22.27,9.43,79.17,3243.689,10463.15,2477.13,-0.205319,6,0
26-07-2017,356.517,477583,574,935000,1.27E+11,148,352462.73,242508,8.05E+11,0.00226345,122,14.6508,6416046.223,4.37062,42596470203,19.81,6.18,5222968.98,2019.44407,16469787.5,19361137345,7485921.165,99.33505102,2586.34,68.7516,241880239,29.405501,438239.98,169.4440701,661,76052.62,1639,0.3045,787.54,0.454535,15.5425,52.5474,216.81,0.14836,1.1734,22.84,9.6,82.34,3247.675,10419.11,2477.83,-0.213687,5,0
27-07-2017,366.782,477730,589,962676,1.27E+11,147,342811.73,236540,8.05E+11,0.00466699,117,11.6356,6404619.605,4.37168,41476375331,19.81,6.03,5043130.98,2002.792234,16471625,8917845489,3541568.074,98.65417754,2518.05,66.9362,242116779,15.71579872,416214.11,165.292234,730,39573.17,1609,0.3049,767.75,0.21502,15.5942,52.6168,217.72,0.14842,1.1677,22.57,10.11,86.87,3249.781,10508.37,2475.42,-0.222495,5,0
28-07-2017,366.344,477884,556,928493,1.27E+11,154,357890.07,225642,8.60E+11,0.00666684,117,10.4474,6419824.585,4.37263,43349487883,21.78,6.31,5503972.37,2091.604042,16473550,6575566980,2498828.399,99.41926645,2631.46,72.435,242342421,10.62539917,438411.87,166.6040416,809,27960.31,1465,0.3055,803.91,0.151697,15.5954,52.6121,218.02,0.14852,1.1751,22.91,10.29,87.2,3253.24,10423.05,2472.1,-0.231745,6,0
29-07-2017,359.877,478034,575,916858,1.27E+11,150,375686.73,249262,8.60E+11,0.00438955,138,10.1401,6456300.686,4.37236,45554385371,20.55,6.63,5707361.44,2064.152651,16475425,11914262520,4308971.288,100.6064138,2764.99,68.6585,242591683,16.51437649,523005.19,189.1526509,580,45662.09,1662,0.3055,844.7,0.261551,15.7302,52.7163,218.02,0.14852,1.1751,22.91,10.29,87.2,3253.24,10423.05,2472.1,-0.231745,5,-1.4468
30-07-2017,369.16,478191,551,871228,1.27E+11,157,368636.94,207954,8.60E+11,0.00358043,113,12.9255,6501258.799,4.37496,44747641234,24.56,6.53,5750381.56,2117.458319,16477387.5,11752940557,4327775.733,100.8541463,2715.7,70.1061,242799637,25.35743015,420820.31,154.9583188,735,68863.17,1325,0.3064,832.09,0.262659,15.8829,52.8441,218.02,0.14852,1.1751,22.91,10.29,87.2,3253.24,10423.05,2472.1,-0.231745,5,0
31-07-2017,348.332,478338,582,811324,1.27E+11,147,367478.44,194083,8.60E+11,0.00168967,121,7.05156,6416568.82,4.37387,44648812215,26.4,6.53,5370285.44,1982.093985,16479225,23185340345,8557370.763,100.4967581,2709.4,63.7178,242993720,55.29930811,391762.94,144.593985,746,149827.95,1320,0.307,831.79,0.519291,16.2459,53.244,218.7,0.14877,1.1842,22.86,10.26,86.76,3273.028,10427.33,2470.3,-0.261612,6,0
01-08-2017,329.165,478483,596,926776,1.28E+11,145,383471.91,221113,8.60E+11,0.00649975,141,7.47791,6285381.31,4.37271,46641171315,23.95,6.83,5665235.72,2001.857152,16481037.5,8244067106,2913108.211,100.9091563,2829.99,58.8188,243214833,17.59170369,535878.85,189.3571516,724,49784.35,1525,0.3076,870.5,0.176767,16.269,53.2986,219.37,0.14878,1.1802,22.83,10.09,84.55,3292.638,10437.29,2476.35,-0.271529,13,2.2414
02-08-2017,326.239,478632,569,722671,1.28E+11,149,372543.56,131517,8.60E+11,0.00281972,69,7.2615,6350028.429,4.37178,45350226915,40.87,6.67,5328053.87,1936.523479,16482900,7222650220,2625129.562,101.369631,2751.35,63.6182,243346350,17.65369251,203664.5,74.0234785,1326,48571.49,883,0.3086,849.07,0.159268,16.2678,53.3503,219.89,0.14885,1.1856,22.77,10.28,86.89,3285.057,10519.27,2477.57,-0.280602,12,0
03-08-2017,319.811,478784,570,880660,1.28E+11,152,365276.73,214787,8.60E+11,0.00469501,100,9.48959,6438715.371,4.3701,44512256960,23.58,6.56,5491313.26,2033.669085,16484800,7687230539,2846911.54,101.2983737,2700.2,62.6412,243561137,13.86608759,360933.26,133.669085,909,37441.21,1413,0.3093,835.17,0.172707,16.2624,53.3006,220.06,0.14879,1.187,22.7,10.44,87.66,3272.929,10469.88,2472.16,-0.288834,7,23.2011
04-08-2017,309.918,478922,613,868865,1.28E+11,138,374932.78,212494,8.60E+11,0.0057785,103,5.39982,6340973.961,4.36838,45731806832,24.5,6.74,5128012.9,1848.672047,16486525,5936366854,2140087.334,101.4555472,2773.89,61.229,243773631,9.62185163,343052.65,123.6720467,900,26689.96,1540,0.3094,858.24,0.129816,16.2169,53.277,220.57,0.14886,1.1773,22.32,10.03,87.39,3262.081,10506.56,2476.83,-0.296226,6,8.4737
05-08-2017,316.142,479101,476,924135,1.28E+11,179,383663.69,234435,8.60E+11,0.00490296,69,6.82282,6518130.266,4.36859,46857270610,22.57,6.92,6685141.35,2352.456868,16488762.5,6662608844,2344527.827,101.740735,2841.77,66.5182,244008066,9.35447663,326680.98,114.9568681,971,26583.27,1310,0.3103,881.8,0.142196,16.1909,53.2295,220.57,0.14886,1.1773,22.32,10.03,87.39,3262.081,10506.56,2476.83,-0.296226,8,11.5954
06-08-2017,308.91,479278,478,865869,1.28E+11,177,428499.82,235282,8.60E+11,0.00569714,71,5.56334,6640307.028,4.36888,52395785409,25.14,7.76,7374805.38,2321.135759,16490975,6058171008,1906740.129,108.5357344,3177.24,67.1075,244243348,7.89041712,345161.88,108.6357587,859,25069.75,1329,0.311,988.12,0.11563,16.1706,53.1965,220.57,0.14886,1.1773,22.32,10.03,87.39,3262.081,10506.56,2476.83,-0.296226,7,0.8974
07-08-2017,311.673,479418,613,804025,1.28E+11,140,435190.46,203225,8.60E+11,0.00506246,79,4.03313,6597545.162,4.36774,53260616552,29.94,7.88,5939847.42,1839.33789,16492725,5698566109,1764622.526,107.7223311,3229.34,61.5115,244446573,8.1585423,288502.42,89.33789028,664,26346.71,1452,0.3111,1004.65,0.106999,16.0374,53.203,220.85,0.14887,1.1795,22.2,9.93,90.01,3279.457,10579.38,2480.91,-0.314184,9,0
08-08-2017,319.903,479571,547,943680,1.28E+11,153,451522.1,250460,8.60E+11,0.00520238,87,2.04575,6646415.866,4.36762,55321529658,24.8,8.19,6835261.67,2037.997939,16494637.5,8090282562,2412194.293,108.2051468,3353.91,63.152,244697033,8.93709973,420908.79,125.4979388,694,29974.23,1637,0.3112,1043.74,0.146249,15.9902,53.2362,220.69,0.14919,1.1752,22.25,10.96,98.68,3281.873,10568.97,2474.92,-0.31983,9,0
09-08-2017,337.583,479735,527,980759,1.29E+11,164,459563.42,275658,8.60E+11,0.00595903,98,5.0187,6738048.438,4.37036,56377264564,22.79,8.35,7544790.08,2207.699241,16496687.5,9043473492,2646232.613,108.1124855,3417.49,61.4677,244972691,9.71994891,538935.58,157.6992408,752,33217.83,1681,0.3113,1063.86,0.160419,15.9179,53.2712,220.5,0.14969,1.1759,22.6,11.11,106.77,3275.573,10470.38,2474.02,-0.325441,8,0
10-08-2017,342.215,479873,630,954238,1.29E+11,138,448632.55,257587,9.23E+11,0.00654674,122,4.83489,6714275.722,4.36881,55092653909,23.96,8.15,6296002.5,1885.442778,16498412.5,8183108758,2450568.165,105.5103215,3339.27,64.2796,245230278,9.45332669,535761.75,160.4427779,552,31567.21,1867,0.311,1038.51,0.148543,15.8803,53.2782,218.6,0.15032,1.1772,23.08,16.04,135.32,3261.75,10329.74,2438.21,-0.331019,7,0
11-08-2017,345.818,480007,636,981214,1.29E+11,134,456702.23,262547,9.23E+11,0.00680621,147,5.13997,6749801.502,4.36703,56140887715,23.91,8.29,6358663.29,1868.842924,16500087.5,9689652212,2847837.215,104.8296107,3402.46,59.8976,245492825,10.39827044,659542.79,193.8429237,545,35379.7,1959,0.3104,1056.12,0.172607,15.8663,53.313,218.7,0.15014,1.1821,23.15,15.51,127.43,3208.542,10329.57,2441.32,-0.336566,8,50.9766
12-08-2017,344.368,480151,596,953436,1.29E+11,144,483209.21,279050,9.23E+11,0.00723893,168,2.23235,6600428.012,4.36612,59462571380,23.71,8.76,7318060.52,2030.887812,16501887.5,11492251573,3189297.707,105.9593139,3603.38,56.1532,245771875,11.20125943,831976.52,230.8878121,490,40362.39,1938,0.31,1117.05,0.193283,15.8745,53.364,218.7,0.15014,1.1821,23.15,15.51,127.43,3208.542,10329.57,2441.32,-0.336566,9,0
13-08-2017,332.413,480286,642,992788,1.29E+11,135,512865.05,261787,9.23E+11,0.00875043,158,-1.49192,6404265.415,4.36334,63177500493,26.99,9.3,7272004.9,1899.633214,16503575,9279520575,2424047.526,107.0256606,3828.11,50.334,246033662,10.08034105,812069.28,212.1332141,860,38588.65,1939,0.3098,1185.95,0.146893,15.8651,53.3901,218.7,0.15014,1.1821,23.15,15.51,127.43,3208.542,10329.57,2441.32,-0.336566,11,0
14-08-2017,333.884,480434,580,985007,1.29E+11,148,541309.39,264085,9.23E+11,0.00850405,130,1.60199,6519361.849,4.36159,66756686575,28.25,9.82,8246455.94,2038.915756,16505425,8984076527,2221290.614,104.8479529,4044.53,52.7202,246297747,7.93479579,764075.44,188.9157557,623,32092.52,1784,0.3097,1252.59,0.134591,15.8099,53.3918,219.97,0.14991,1.178,22.83,12.33,100.6,3237.36,10225.28,2465.84,-0.352649,14,0
15-08-2017,324.678,480564,667,953352,1.29E+11,130,567023.18,258580,9.23E+11,0.00897092,206,2.41272,6437029.82,4.35982,69994844115,30.3,10.28,7975027.83,1880.769717,16507050,12088424480,2850841.799,97.28852723,4240.3,52.5656,246556327,11.25697548,1084540.33,255.7697173,561,47732.95,1989,0.3093,1311.52,0.17272,15.8091,53.458,220.16,0.14975,1.1735,22.56,12.04,96.71,3251.262,10311.16,2464.61,-0.357319,14,15.6776
16-08-2017,315.929,480716,569,970809,1.30E+11,152,553518.29,309307,9.23E+11,0.0128115,237,1.28678,6431739.376,4.3607,68405659773,24.4,10.01,9321458.75,2249.631053,16508950,11306453924,2728687.701,94.49335658,4143.55,51.4411,246865634,8.68160703,1448713.75,349.6310531,492,35972.67,2035,0.3083,1277.46,0.165307,15.7287,53.4893,220.47,0.14978,1.1767,23.08,11.74,94.82,3246.451,10290.39,2468.11,-0.36158,11,0
17-08-2017,319.763,480846,660,973641,1.30E+11,130,570013.77,276650,9.23E+11,0.0118071,276,-0.922955,6379288.902,4.36083,70513033499,28.37,10.29,8433723.18,1974.750087,16510575,12649400576,2961847.854,89.62635679,4270.78,49.228,247142284,10.2279611,1493705.68,349.7500873,464,43681.37,2128,0.3076,1313.69,0.179412,15.7098,53.4976,217.81,0.14986,1.1723,23.03,15.55,117.77,3268.43,10369.37,2430.01,-0.365435,11,-0.6808
18-08-2017,332.723,481025,479,978675,1.30E+11,179,573737.23,348663,9.23E+11,0.0133131,205,5.25706,6674322.818,4.36228,71069493719,22.27,10.37,11178892.38,2597.386645,16512812.5,11632991005,2702895.282,88.61075352,4303.9,54.6906,247490947,7.68968044,1548916.13,359.8866448,526,33095.62,1948,0.3075,1323.45,0.163707,15.6989,53.5352,216.53,0.15001,1.1761,22.93,14.26,114.39,3268.724,10321.33,2425.55,-0.368885,11,0
19-08-2017,328.158,481174,581,959973,1.30E+11,149,550483.11,306634,9.23E+11,0.0126819,234,2.89921,6707104.365,4.36135,68264069700,24.57,9.94,9084540.41,2197.762791,16514675,10926184827,2643299.648,90.91570265,4133.54,54.4539,247797581,8.80517866,1385822.16,335.2627906,497,36396.56,2058,0.3069,1268.58,0.160078,15.6857,53.5489,216.53,0.15001,1.1761,22.93,14.26,114.39,3268.724,10321.33,2425.55,-0.368885,10,0
