Date,Sentiment
28-02-2013,0.4215
04-03-2013,0
16-03-2013,0.8316
16-03-2013,0
18-03-2013,0
26-03-2013,-0.3182
27-03-2013,0
27-03-2013,0.7579
28-03-2013,-0.2732
30-03-2013,0
30-03-2013,0
31-03-2013,0.6369
07-04-2013,0
08-04-2013,0.4404
08-04-2013,0
09-04-2013,0
09-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
11-04-2013,0
12-04-2013,0
21-04-2013,0
22-04-2013,0.8869
23-04-2013,0
30-04-2013,0.8625
03-05-2013,0
12-05-2013,0.617
13-05-2013,0.6705
14-05-2013,0
14-05-2013,0
14-05-2013,0
14-05-2013,0
14-05-2013,0
14-05-2013,0
18-05-2013,-0.4939
22-05-2013,0
29-05-2013,0.6705
05-06-2013,0.3818
08-06-2013,0
10-06-2013,0.9123
10-06-2013,-0.3182
11-06-2013,0
11-06-2013,0
17-06-2013,0.0258
19-06-2013,0
19-06-2013,0
20-06-2013,0.3818
22-06-2013,0
24-06-2013,0.6597
30-06-2013,0.1531
30-06-2013,0
30-06-2013,0
01-07-2013,0.7964
05-07-2013,0
05-07-2013,0.1779
06-07-2013,0
08-07-2013,0
10-07-2013,0
11-07-2013,0
11-07-2013,0.4404
18-07-2013,0
19-07-2013,0
19-07-2013,0.1779
21-07-2013,0.6369
23-07-2013,0.7832
23-07-2013,0
23-07-2013,0
23-07-2013,0
25-07-2013,0.6249
26-07-2013,0
29-07-2013,0.8126
30-07-2013,-0.2263
09-08-2013,0
15-08-2013,0.1779
21-08-2013,0.7964
22-08-2013,0.6486
30-08-2013,0.7506
01-09-2013,0.5859
02-09-2013,0
13-09-2013,0
15-09-2013,0.0222
18-09-2013,0.9217
20-09-2013,0
28-09-2013,0
30-09-2013,0
30-09-2013,0
30-09-2013,0
01-10-2013,0.3477
04-10-2013,0.8271
04-10-2013,0
06-10-2013,0.5574
11-10-2013,-0.9062
15-10-2013,0.2023
16-10-2013,0.4019
18-10-2013,0.3818
18-10-2013,0.3818
18-10-2013,0.3818
18-10-2013,0.3818
20-10-2013,0.7964
20-10-2013,0.7964
20-10-2013,0.7964
20-10-2013,0.4404
27-10-2013,-0.4215
27-10-2013,0
27-10-2013,0
27-10-2013,0.3612
27-10-2013,-0.2263
27-10-2013,0
27-10-2013,-0.2732
27-10-2013,-0.128
27-10-2013,0
27-10-2013,0.4019
27-10-2013,0
27-10-2013,0
28-10-2013,0.6421
31-10-2013,0.25
04-11-2013,-0.3182
09-11-2013,0
14-11-2013,0
15-11-2013,0
15-11-2013,0.7096
15-11-2013,0
16-11-2013,0
16-11-2013,0
16-11-2013,0.34
16-11-2013,0.3612
18-11-2013,0.5859
19-11-2013,0
22-11-2013,0
30-11-2013,0.5994
30-11-2013,0.34
30-11-2013,0.8555
02-12-2013,-0.4767
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0
02-12-2013,0.5106
02-12-2013,0
02-12-2013,0.4019
02-12-2013,0
02-12-2013,-0.296
04-12-2013,0.7964
09-12-2013,0.2023
12-12-2013,0.8271
16-12-2013,-0.5106
17-12-2013,0.1779
17-12-2013,0.1779
20-12-2013,0.4019
20-12-2013,0.0972
22-12-2013,0.7964
26-12-2013,0.0258
26-12-2013,0
30-12-2013,0
30-12-2013,0
30-12-2013,0.6486
01-01-2014,0
02-01-2014,0.4404
02-01-2014,0
04-01-2014,0.5423
05-01-2014,0.128
05-01-2014,0.128
05-01-2014,0.1779
05-01-2014,0.128
06-01-2014,0.7964
06-01-2014,0
07-01-2014,0
07-01-2014,0
07-01-2014,0
07-01-2014,0
07-01-2014,0
07-01-2014,-0.2263
07-01-2014,-0.2732
07-01-2014,0.4939
07-01-2014,-0.3612
07-01-2014,0.4019
08-01-2014,0.2023
13-01-2014,0
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,0.7964
19-01-2014,0.7964
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,0
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,-0.2732
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
19-01-2014,0.0516
25-01-2014,0.3612
27-01-2014,-0.2732
27-01-2014,-0.2732
30-01-2014,0.9552
31-01-2014,0
31-01-2014,0
02-02-2014,0
02-02-2014,0
07-02-2014,-0.3182
08-02-2014,0.9136
11-02-2014,0.5129
13-02-2014,0
14-02-2014,0
16-02-2014,0.7096
23-02-2014,0
09-03-2014,0
09-03-2014,0
12-03-2014,0
20-03-2014,0
21-03-2014,0.7964
21-03-2014,0.7964
21-03-2014,0.7964
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,0.7579
22-03-2014,-0.34
23-03-2014,0
24-03-2014,-0.3818
31-03-2014,0
03-04-2014,0.7964
06-04-2014,-0.3182
07-04-2014,0
14-04-2014,-0.0258
18-04-2014,0.2023
19-04-2014,0.0258
23-04-2014,0.7964
23-04-2014,0.7964
24-04-2014,0
24-04-2014,0
24-04-2014,0.25
24-04-2014,0.25
24-04-2014,0.5994
02-05-2014,0.6908
07-05-2014,0.25
07-05-2014,0
13-05-2014,0.4939
16-05-2014,0.34
20-05-2014,0.6369
22-05-2014,0.0258
24-05-2014,0
24-05-2014,0
26-05-2014,-0.1832
28-05-2014,0.2263
30-05-2014,0
30-05-2014,0
30-05-2014,0
31-05-2014,0
02-06-2014,0
15-06-2014,0.8979
22-06-2014,0.4767
24-06-2014,0.1531
24-06-2014,0.6597
24-06-2014,-0.3182
27-06-2014,0.4588
29-06-2014,-0.7906
29-06-2014,0
29-06-2014,0
05-07-2014,0
10-07-2014,0
12-07-2014,0.34
15-07-2014,0.4939
15-07-2014,0.2023
15-07-2014,0.2023
15-07-2014,0.2023
15-07-2014,0.3818
15-07-2014,0.5859
15-07-2014,0.2023
15-07-2014,0
18-07-2014,0
20-07-2014,0.2263
20-07-2014,0.0772
21-07-2014,0
21-07-2014,0.4932
25-07-2014,0
28-07-2014,0.3612
28-07-2014,0.3612
28-07-2014,0.3612
28-07-2014,0.3612
28-07-2014,0.3612
30-07-2014,0
30-07-2014,0
30-07-2014,0.34
06-08-2014,0
09-08-2014,0.7717
09-08-2014,0.25
09-08-2014,0.3818
09-08-2014,0
15-08-2014,0
16-08-2014,0
17-08-2014,0.9062
17-08-2014,-0.6486
17-08-2014,0
17-08-2014,0
17-08-2014,0
19-08-2014,0.6597
20-08-2014,0
24-08-2014,0
24-08-2014,0
24-08-2014,0
29-08-2014,0.7351
02-09-2014,-0.6249
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
03-09-2014,0
04-09-2014,0.3612
04-09-2014,0
06-09-2014,0
06-09-2014,0
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
08-09-2014,0.6908
14-09-2014,0
14-09-2014,0
15-09-2014,0.4019
18-09-2014,0.7964
19-09-2014,0
19-09-2014,0
22-09-2014,0.9169
23-09-2014,0
30-09-2014,0
30-09-2014,0
30-09-2014,0
01-10-2014,0
03-10-2014,0.9776
04-10-2014,0.4215
04-10-2014,-0.1027
05-10-2014,0
05-10-2014,0
08-10-2014,0.8271
08-10-2014,0
11-10-2014,0
11-10-2014,0
11-10-2014,0
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
11-10-2014,-0.2732
13-10-2014,-0.1779
16-10-2014,0
17-10-2014,0
24-10-2014,0
24-10-2014,0.6705
29-10-2014,0
05-11-2014,0
06-11-2014,0
25-11-2014,0
26-11-2014,-0.0516
27-11-2014,0
27-11-2014,-0.1761
05-12-2014,0.1027
05-12-2014,-0.3612
05-12-2014,0.4588
06-12-2014,0
07-12-2014,0
07-12-2014,0
08-12-2014,0.7351
09-12-2014,0.8304
15-12-2014,0
15-12-2014,0
18-12-2014,0
19-12-2014,0
19-12-2014,0
19-12-2014,0
24-12-2014,0.8957
24-12-2014,0
25-12-2014,0
25-12-2014,0.8402
29-12-2014,0.659
29-12-2014,0
04-01-2015,0.765
08-01-2015,-0.5255
09-01-2015,0
09-01-2015,0
13-01-2015,0.5859
13-01-2015,0
13-01-2015,0.6124
13-01-2015,0.34
14-01-2015,0.1139
16-01-2015,0
16-01-2015,0.9371
22-01-2015,0.1027
22-01-2015,0.7003
26-01-2015,0.6369
26-01-2015,0.4767
26-01-2015,0.4404
26-01-2015,0
26-01-2015,0
26-01-2015,0
26-01-2015,0
30-01-2015,0
30-01-2015,0
31-01-2015,0
31-01-2015,0
31-01-2015,0
03-02-2015,0.6369
05-02-2015,0.7576
07-02-2015,0.296
07-02-2015,0.296
07-02-2015,0.1531
07-02-2015,0.0258
07-02-2015,0.296
07-02-2015,0.296
07-02-2015,0.4215
07-02-2015,0.6705
07-02-2015,0.4215
07-02-2015,0.5994
07-02-2015,0.296
07-02-2015,0
07-02-2015,0.1531
07-02-2015,0
07-02-2015,0.296
09-02-2015,0
09-02-2015,0
11-02-2015,0
14-02-2015,0
16-02-2015,-0.0106
16-02-2015,0.4404
21-02-2015,0
21-02-2015,0.4215
21-02-2015,0.296
22-02-2015,0
22-02-2015,0
27-02-2015,0
03-03-2015,0.296
07-03-2015,-0.296
07-03-2015,-0.296
07-03-2015,0
07-03-2015,-0.1326
07-03-2015,0
09-03-2015,-0.0258
09-03-2015,0.765
10-03-2015,0
11-03-2015,0
12-03-2015,0
17-03-2015,0.5859
23-03-2015,0.7003
05-04-2015,0
05-04-2015,0
05-04-2015,0
05-04-2015,0
05-04-2015,0
05-04-2015,0
05-04-2015,0.2732
07-04-2015,0
08-04-2015,0.7964
08-04-2015,0
09-04-2015,0.5574
10-04-2015,0.7269
10-04-2015,0.765
10-04-2015,-0.0258
10-04-2015,0.6697
10-04-2015,0.9565
11-04-2015,0.5106
11-04-2015,-0.3182
11-04-2015,0.4019
12-04-2015,0
12-04-2015,-0.5719
17-04-2015,0
24-04-2015,0
25-04-2015,0.765
25-04-2015,-0.0258
02-05-2015,0
02-05-2015,-0.5209
02-05-2015,-0.3818
06-05-2015,0
07-05-2015,0
07-05-2015,0.7351
08-05-2015,0
09-05-2015,-0.0516
11-05-2015,0.7096
14-05-2015,0.7964
23-05-2015,0
23-05-2015,0.7269
31-05-2015,0.3612
31-05-2015,0
06-06-2015,0.8271
09-06-2015,0
09-06-2015,0
09-06-2015,0
17-06-2015,0
24-06-2015,0
24-06-2015,0
27-06-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
06-07-2015,0
12-07-2015,0.4404
12-07-2015,0
15-07-2015,0.7506
19-07-2015,0.6866
19-07-2015,0.3612
21-07-2015,0
21-07-2015,0.2732
22-07-2015,0
22-07-2015,0.7964
27-07-2015,0.7506
28-07-2015,0.846
28-07-2015,0.8519
28-07-2015,0.875
28-07-2015,0.8225
01-08-2015,0
04-08-2015,0
05-08-2015,0
06-08-2015,0.2023
07-08-2015,0
10-08-2015,0.128
10-08-2015,0.6705
15-08-2015,0
18-08-2015,0
23-08-2015,0.2584
23-08-2015,-0.3197
23-08-2015,0.3612
24-08-2015,0.705
31-08-2015,0
01-09-2015,0
05-09-2015,0
05-09-2015,0
08-09-2015,0
08-09-2015,0.5719
09-09-2015,0.2023
09-09-2015,0.2023
09-09-2015,0
17-09-2015,0.3818
18-09-2015,0.5845
18-09-2015,-0.6369
20-09-2015,0
23-09-2015,0.0067
23-09-2015,0
23-09-2015,0.2263
23-09-2015,0.5859
26-09-2015,-0.2732
27-09-2015,0.2263
27-09-2015,0
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0
10-10-2015,0
10-10-2015,0
10-10-2015,0
10-10-2015,0
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0.25
10-10-2015,0
13-10-2015,0
21-10-2015,0
21-10-2015,0.296
21-10-2015,0
27-10-2015,0
28-10-2015,0
28-10-2015,0
19-11-2015,0.5267
21-11-2015,0.4939
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
27-11-2015,0.7964
28-11-2015,0
28-11-2015,0
28-11-2015,0.8807
28-11-2015,0.8807
28-11-2015,0.8807
28-11-2015,0.8807
30-11-2015,0
30-11-2015,0
01-12-2015,0.3612
15-12-2015,-0.5267
17-12-2015,0.4404
18-12-2015,0.128
18-12-2015,0
20-12-2015,0
20-12-2015,0
23-12-2015,-0.3818
23-12-2015,-0.3182
23-12-2015,0
23-12-2015,0.3818
24-12-2015,0
25-12-2015,0.4019
25-12-2015,0.34
26-12-2015,0.9274
27-12-2015,0
27-12-2015,0.7506
28-12-2015,0.3182
28-12-2015,0.5106
31-12-2015,0
31-12-2015,0
07-01-2016,0
07-01-2016,0
07-01-2016,0.0772
07-01-2016,0
07-01-2016,0
07-01-2016,0
07-01-2016,-0.6124
08-01-2016,0
08-01-2016,0
09-01-2016,0
09-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
10-01-2016,0
12-01-2016,0.7964
12-01-2016,0.7964
12-01-2016,0.7964
12-01-2016,0.7964
17-01-2016,0.765
17-01-2016,-0.0258
17-01-2016,-0.3182
19-01-2016,0.3818
19-01-2016,0.5719
20-01-2016,0
21-01-2016,0.9153
21-01-2016,0
22-01-2016,0.6249
24-01-2016,-0.743
24-01-2016,-0.743
24-01-2016,-0.743
24-01-2016,0
24-01-2016,-0.743
24-01-2016,-0.743
30-01-2016,0
30-01-2016,0
01-02-2016,0.5574
02-02-2016,0
02-02-2016,0
14-02-2016,0
16-02-2016,0
19-02-2016,0
23-02-2016,0
23-02-2016,0
23-02-2016,0
23-02-2016,0
23-02-2016,0
23-02-2016,0
28-02-2016,0.0772
04-03-2016,0.9393
07-03-2016,0
10-03-2016,0
12-03-2016,0.4939
14-03-2016,0
16-03-2016,0.7964
19-03-2016,0
20-03-2016,0
23-03-2016,0.7964
24-03-2016,0
24-03-2016,0
30-03-2016,0
30-03-2016,0.4019
31-03-2016,-0.4023
31-03-2016,0.3318
04-04-2016,0.2023
04-04-2016,0.5859
04-04-2016,0.3818
04-04-2016,0
04-04-2016,0
08-04-2016,0.3612
09-04-2016,0
11-04-2016,0
18-04-2016,0
18-04-2016,0
20-04-2016,0.4019
20-04-2016,0
21-04-2016,0.34
21-04-2016,0.6705
21-04-2016,0
22-04-2016,0
23-04-2016,0.3818
23-04-2016,0.4404
23-04-2016,0.2732
23-04-2016,0.7783
23-04-2016,0.2023
23-04-2016,0
23-04-2016,0
26-04-2016,-0.101
27-04-2016,-0.4019
29-04-2016,0
29-04-2016,0
29-04-2016,0
29-04-2016,0.3612
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0.7964
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
30-04-2016,0
01-05-2016,0
01-05-2016,0.34
01-05-2016,-0.4767
07-05-2016,0.7506
16-05-2016,0
16-05-2016,0
18-05-2016,0.4404
18-05-2016,0
20-05-2016,0.7964
20-05-2016,-0.9313
26-05-2016,0
28-05-2016,0.8934
28-05-2016,0.8074
28-05-2016,0.7845
28-05-2016,0.7845
29-05-2016,0
29-05-2016,0
29-05-2016,0
29-05-2016,0
29-05-2016,-0.5106
30-05-2016,0.3612
01-06-2016,0
07-06-2016,0.4019
07-06-2016,0.7845
11-06-2016,0.4939
11-06-2016,0.7845
18-06-2016,0.6486
22-06-2016,0
22-06-2016,0
22-06-2016,0
22-06-2016,0
22-06-2016,0.4019
22-06-2016,0
23-06-2016,0
23-06-2016,-0.3612
27-06-2016,0
29-06-2016,0.5994
29-06-2016,0
30-06-2016,0.7003
10-07-2016,0
12-07-2016,0.7506
13-07-2016,0
17-07-2016,0.4019
19-07-2016,0.2235
19-07-2016,0.4939
21-07-2016,0
27-07-2016,0.5719
27-07-2016,0.6369
27-07-2016,0
29-07-2016,0
10-08-2016,0
11-08-2016,0.6908
17-08-2016,0.7184
20-08-2016,0.3612
24-08-2016,0
26-08-2016,0
29-08-2016,0
01-09-2016,0.6597
03-09-2016,0
05-09-2016,-0.1779
06-09-2016,-0.128
06-09-2016,-0.25
06-09-2016,-0.25
06-09-2016,-0.128
06-09-2016,0.128
06-09-2016,0.128
08-09-2016,0.765
08-09-2016,-0.0258
14-09-2016,0.296
15-09-2016,0.6705
16-09-2016,0.3612
16-09-2016,0.5106
17-09-2016,0
17-09-2016,0
17-09-2016,0
17-09-2016,0
17-09-2016,0
17-09-2016,0
17-09-2016,0
17-09-2016,0
18-09-2016,0.6808
24-09-2016,0.4078
29-09-2016,0.4526
07-10-2016,0.4404
09-10-2016,0
10-10-2016,0.765
10-10-2016,-0.0258
15-10-2016,0
23-10-2016,0.8934
23-10-2016,0.5106
23-10-2016,0.5106
23-10-2016,0.5106
24-10-2016,0
25-10-2016,0.2023
27-10-2016,0
02-11-2016,0.8834
04-11-2016,0.3612
06-11-2016,0
07-11-2016,0
10-11-2016,0.8807
10-11-2016,0.8316
11-11-2016,0
11-11-2016,0
11-11-2016,0
11-11-2016,0
11-11-2016,0
13-11-2016,0.765
13-11-2016,-0.0258
13-11-2016,0
13-11-2016,0
13-11-2016,0
13-11-2016,0
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
15-11-2016,-0.2263
17-11-2016,0.8402
20-11-2016,0
20-11-2016,0
20-11-2016,0
20-11-2016,0
20-11-2016,0.6486
20-11-2016,0
22-11-2016,0
27-11-2016,0
27-11-2016,0
27-11-2016,0.8974
28-11-2016,0.5267
03-12-2016,0
03-12-2016,-0.2732
04-12-2016,-0.4019
04-12-2016,-0.4019
04-12-2016,-0.4019
09-12-2016,0.7184
09-12-2016,0.8622
09-12-2016,0.128
09-12-2016,0
10-12-2016,-0.1531
13-12-2016,0
14-12-2016,-0.6486
15-12-2016,0
15-12-2016,0.4445
15-12-2016,0.7184
15-12-2016,0
15-12-2016,0.4404
15-12-2016,0.0772
15-12-2016,0.8225
15-12-2016,0
20-12-2016,0
22-12-2016,0.8625
29-12-2016,0.6124
03-01-2017,0.5267
09-01-2017,0
09-01-2017,0
10-01-2017,0.6369
22-01-2017,0
22-01-2017,0.4767
22-01-2017,0
23-01-2017,0.6597
26-01-2017,0
01-02-2017,0.8885
02-02-2017,0.128
02-02-2017,0.5719
05-02-2017,0.4404
06-02-2017,0
09-02-2017,0
09-02-2017,0
10-02-2017,0.2023
10-02-2017,0
14-02-2017,0
14-02-2017,0.5719
14-02-2017,0.5719
14-02-2017,0.3818
14-02-2017,0
14-02-2017,0
19-02-2017,0
22-02-2017,0.6249
22-02-2017,0.6249
26-02-2017,0
01-03-2017,-0.4215
01-03-2017,0.7964
01-03-2017,0
04-03-2017,0.2023
07-03-2017,0
11-03-2017,0
15-03-2017,0
19-03-2017,0
23-03-2017,-0.9468
24-03-2017,-0.1531
30-03-2017,0
30-03-2017,0
01-04-2017,0
03-04-2017,0.765
03-04-2017,-0.0258
07-04-2017,0
07-04-2017,0
08-04-2017,0.3818
12-04-2017,0.7096
12-04-2017,0
19-04-2017,0
19-04-2017,0.296
22-04-2017,0
24-04-2017,0.2732
24-04-2017,0.2732
28-04-2017,0.3612
29-04-2017,0
29-04-2017,0
29-04-2017,0.4019
29-04-2017,0.6705
29-04-2017,0.5267
29-04-2017,0.5267
29-04-2017,0.4767
29-04-2017,0.4767
29-04-2017,0.7964
30-04-2017,0.1779
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
02-05-2017,0
04-05-2017,0.4019
09-05-2017,0.765
09-05-2017,-0.0258
09-05-2017,0
09-05-2017,0
09-05-2017,0
09-05-2017,0
11-05-2017,-0.0516
11-05-2017,0
11-05-2017,0
18-05-2017,0
19-05-2017,0.765
19-05-2017,-0.0258
24-05-2017,0
26-05-2017,0
26-05-2017,0.34
27-05-2017,0.8271
28-05-2017,0
29-05-2017,0.7184
29-05-2017,0.0516
02-06-2017,0
02-06-2017,0
08-06-2017,0
12-06-2017,0
13-06-2017,0.9485
15-06-2017,0.4939
16-06-2017,0.3612
19-06-2017,0.2023
20-06-2017,-0.1531
21-06-2017,0.9652
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
27-06-2017,0
30-06-2017,0.2235
30-06-2017,0
01-07-2017,0.7003
01-07-2017,0.2235
02-07-2017,0
04-07-2017,0.5106
07-07-2017,0.2732
08-07-2017,0
08-07-2017,0
08-07-2017,0.3612
11-07-2017,0
11-07-2017,0.4019
11-07-2017,-0.4215
11-07-2017,0
11-07-2017,0.5719
11-07-2017,-0.1531
11-07-2017,-0.8225
11-07-2017,0.3182
11-07-2017,0.2023
11-07-2017,-0.8225
11-07-2017,0.3612
11-07-2017,0
11-07-2017,0.3612
11-07-2017,0.6369
11-07-2017,0
11-07-2017,0.4019
11-07-2017,-0.3182
11-07-2017,-0.5
11-07-2017,0.5267
11-07-2017,0
11-07-2017,0
11-07-2017,0.4939
11-07-2017,0
11-07-2017,0
11-07-2017,0
11-07-2017,0.4019
11-07-2017,0.34
11-07-2017,0.0516
11-07-2017,0
11-07-2017,0.4939
11-07-2017,-0.1779
15-07-2017,0.7964
17-07-2017,0
17-07-2017,-0.2732
21-07-2017,0.2023
22-07-2017,0.4588
22-07-2017,-0.34
22-07-2017,-0.3252
22-07-2017,0
22-07-2017,0
22-07-2017,0
26-07-2017,0
02-08-2017,0.765
02-08-2017,0
03-08-2017,0.8074
03-08-2017,0.6369
03-08-2017,0
03-08-2017,0
03-08-2017,0
04-08-2017,0
04-08-2017,0
04-08-2017,0.836
04-08-2017,0
06-08-2017,0.4215
06-08-2017,0.3182
07-08-2017,0
09-08-2017,0
09-08-2017,0
10-08-2017,0.8225
11-08-2017,0.4404
13-08-2017,0
13-08-2017,0
14-08-2017,0
16-08-2017,0.2023
20-08-2017,0
20-08-2017,0.8126
20-08-2017,0.6808
20-08-2017,0.942
22-08-2017,0
23-08-2017,0
23-08-2017,0.6124
24-08-2017,0.3182
24-08-2017,0
30-08-2017,0
01-09-2017,0.3182
01-09-2017,0.4767
01-09-2017,0.4404
01-09-2017,0
04-09-2017,0.8074
08-09-2017,0
08-09-2017,0.2023
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
09-09-2017,0
11-09-2017,0.6908
11-09-2017,0
12-09-2017,0.9169
12-09-2017,0.34
12-09-2017,0.7096
13-09-2017,0
15-09-2017,0.296
17-09-2017,0
18-09-2017,0
22-09-2017,0
25-09-2017,0
25-09-2017,0
25-09-2017,0
25-09-2017,0
25-09-2017,0
