,ADS_Index
23/03/1900,0.632931
23/03/1900,0.625497
23/03/1900,0.616545
23/03/1900,0.606074
23/03/1900,0.595162
23/03/1900,0.583807
23/03/1900,0.572006
23/03/1900,0.559754
23/03/1900,0.547049
23/03/1900,0.533885
23/03/1900,0.520259
23/03/1900,0.505723
23/03/1900,0.491691
23/03/1900,0.478158
23/03/1900,0.465122
23/03/1900,0.452577
23/03/1900,0.440519
23/03/1900,0.428946
23/03/1900,0.418154
23/03/1900,0.408139
23/03/1900,0.3989
23/03/1900,0.390432
23/03/1900,0.382734
23/03/1900,0.375803
23/03/1900,0.369636
23/03/1900,0.363389
23/03/1900,0.35706
23/03/1900,0.350645
23/03/1900,0.344144
23/03/1900,0.337555
23/03/1900,0.330875
23/03/1900,0.324102
23/03/1900,0.317479
23/03/1900,0.311004
23/03/1900,0.304674
23/03/1900,0.298488
23/03/1900,0.292444
23/03/1900,0.28654
23/03/1900,0.280773
23/03/1900,0.275842
23/03/1900,0.271744
23/03/1900,0.268478
23/03/1900,0.266043
23/03/1900,0.264083
23/03/1900,0.262597
23/03/1900,0.261586
23/03/1900,0.261504
23/03/1900,0.262352
23/03/1900,0.264131
23/03/1900,0.26684
23/03/1900,0.270481
23/03/1900,0.275055
23/03/1900,0.280563
23/03/1900,0.286635
23/03/1900,0.293275
23/03/1900,0.300482
23/03/1900,0.308261
23/03/1900,0.316613
23/03/1900,0.325541
23/03/1900,0.335047
23/03/1900,0.343197
23/03/1900,0.349991
23/03/1900,0.355433
23/03/1900,0.359523
23/03/1900,0.362265
23/03/1900,0.363657
23/03/1900,0.3637
23/03/1900,0.364222
23/03/1900,0.365221
23/03/1900,0.366698
23/03/1900,0.368653
23/03/1900,0.371087
23/03/1900,0.374002
23/03/1900,0.377397
23/03/1900,0.380072
23/03/1900,0.382029
23/03/1900,0.383267
23/03/1900,0.383788
23/03/1900,0.383591
23/03/1900,0.382677
23/03/1900,0.381045
23/03/1900,0.379311
23/03/1900,0.377476
23/03/1900,0.375538
23/03/1900,0.373496
23/03/1900,0.371351
23/03/1900,0.369102
23/03/1900,0.366747
23/03/1900,0.36412
23/03/1900,0.361219
23/03/1900,0.358044
23/03/1900,0.354593
23/03/1900,0.350866
23/03/1900,0.346861
23/03/1900,0.342577
23/03/1900,0.337304
23/03/1900,0.331042
23/03/1900,0.323787
23/03/1900,0.315537
23/03/1900,0.306291
23/03/1900,0.296045
23/03/1900,0.284796
23/03/1900,0.273736
23/03/1900,0.262861
23/03/1900,0.252167
23/03/1900,0.241653
23/03/1900,0.231313
23/03/1900,0.221146
23/03/1900,0.211148
23/03/1900,0.202186
23/03/1900,0.194258
23/03/1900,0.187361
23/03/1900,0.181494
23/03/1900,0.176654
23/03/1900,0.17284
23/03/1900,0.17005
23/03/1900,0.167896
23/03/1900,0.166376
23/03/1900,0.16549
23/03/1900,0.165238
23/03/1900,0.165619
23/03/1900,0.166635
23/03/1900,0.168284
23/03/1900,0.170082
23/03/1900,0.17203
23/03/1900,0.174127
23/03/1900,0.176374
23/03/1900,0.178773
23/03/1900,0.181323
23/03/1900,0.184027
23/03/1900,0.187274
23/03/1900,0.191068
23/03/1900,0.195408
23/03/1900,0.199966
23/03/1900,0.204741
23/03/1900,0.209736
23/03/1900,0.214952
23/03/1900,0.220039
23/03/1900,0.224998
23/03/1900,0.229831
23/03/1900,0.234539
23/03/1900,0.239124
23/03/1900,0.243587
23/03/1900,0.24793
23/03/1900,0.253083
23/03/1900,0.259046
23/03/1900,0.265822
23/03/1900,0.273413
23/03/1900,0.281822
23/03/1900,0.29105
23/03/1900,0.301101
23/03/1900,0.311157
23/03/1900,0.321221
23/03/1900,0.331297
23/03/1900,0.341387
23/03/1900,0.351495
23/03/1900,0.361623
23/03/1900,0.371775
23/03/1900,0.38191
23/03/1900,0.392031
23/03/1900,0.402141
23/03/1900,0.412243
23/03/1900,0.422341
23/03/1900,0.43053
23/03/1900,0.436813
23/03/1900,0.441587
23/03/1900,0.444855
23/03/1900,0.446617
23/03/1900,0.446875
23/03/1900,0.445627
23/03/1900,0.442874
23/03/1900,0.438615
23/03/1900,0.433159
23/03/1900,0.426505
23/03/1900,0.41865
23/03/1900,0.409593
23/03/1900,0.39933
23/03/1900,0.387858
23/03/1900,0.375174
23/03/1900,0.360607
23/03/1900,0.344152
23/03/1900,0.325805
23/03/1900,0.305559
23/03/1900,0.283408
23/03/1900,0.259347
23/03/1900,0.233366
23/03/1900,0.206276
23/03/1900,0.178066
23/03/1900,0.148729
23/03/1900,0.118256
23/03/1900,0.0866367
23/03/1900,0.0538624
23/03/1900,0.0199229
23/03/1900,-0.0164946
23/03/1900,-0.0528077
23/03/1900,-0.0890275
23/03/1900,-0.125165
23/03/1900,-0.161232
23/03/1900,-0.197238
23/03/1900,-0.233195
23/03/1900,-0.267785
23/03/1900,-0.301019
23/03/1900,-0.332906
23/03/1900,-0.363457
23/03/1900,-0.39268
23/03/1900,-0.420586
23/03/1900,-0.447181
23/03/1900,-0.471899
23/03/1900,-0.494747
23/03/1900,-0.515731
23/03/1900,-0.534859
23/03/1900,-0.552135
23/03/1900,-0.567566
23/03/1900,-0.581156
23/03/1900,-0.592929
23/03/1900,-0.602887
23/03/1900,-0.611035
23/03/1900,-0.617374
23/03/1900,-0.621906
23/03/1900,-0.624633
23/03/1900,-0.625556
23/03/1900,-0.626466
23/03/1900,-0.627363
23/03/1900,-0.628248
23/03/1900,-0.626935
23/03/1900,-0.623425
23/03/1900,-0.617715
23/03/1900,-0.609805
23/03/1900,-0.600951
23/03/1900,-0.591149
23/03/1900,-0.580398
23/03/1900,-0.568694
23/03/1900,-0.556033
23/03/1900,-0.542411
23/03/1900,-0.527824
23/03/1900,-0.510663
23/03/1900,-0.490922
23/03/1900,-0.468596
23/03/1900,-0.443677
23/03/1900,-0.416158
23/03/1900,-0.38603
23/03/1900,-0.353285
23/03/1900,-0.316776
23/03/1900,-0.276494
23/03/1900,-0.232425
23/03/1900,-0.184556
23/03/1900,-0.132873
23/03/1900,-0.0773594
23/03/1900,-0.0179986
23/03/1900,0.0440578
23/03/1900,0.108829
23/03/1900,0.176334
23/03/1900,0.246594
23/03/1900,0.319631
23/03/1900,0.395466
23/03/1900,0.467269
23/03/1900,0.534974
23/03/1900,0.598602
23/03/1900,0.658173
23/03/1900,0.713704
23/03/1900,0.765213
23/03/1900,0.812716
23/03/1900,0.856226
23/03/1900,0.895914
23/03/1900,0.931792
23/03/1900,0.963871
23/03/1900,0.992161
23/03/1900,1.01667
23/03/1900,1.0374
23/03/1900,1.05437
23/03/1900,1.06767
23/03/1900,1.07731
23/03/1900,1.08328
23/03/1900,1.0856
23/03/1900,1.08425
23/03/1900,1.07925
23/03/1900,1.07058
23/03/1900,1.05886
23/03/1900,1.04408
23/03/1900,1.02623
23/03/1900,1.00532
23/03/1900,0.981334
23/03/1900,0.954263
23/03/1900,0.924101
23/03/1900,0.890603
23/03/1900,0.853758
23/03/1900,0.818792
23/03/1900,0.785694
23/03/1900,0.754454
23/03/1900,0.725062
23/03/1900,0.697509
23/03/1900,0.671234
23/03/1900,0.646227
23/03/1900,0.622481
23/03/1900,0.599989
23/03/1900,0.578744
23/03/1900,0.558739
23/03/1900,0.539969
23/03/1900,0.522845
23/03/1900,0.507362
23/03/1900,0.493515
23/03/1900,0.4813
23/03/1900,0.470713
23/03/1900,0.461751
23/03/1900,0.454411
23/03/1900,0.448151
23/03/1900,0.44297
23/03/1900,0.438866
23/03/1900,0.435837
23/03/1900,0.433883
23/03/1900,0.433003
23/03/1900,0.433197
23/03/1900,0.435297
23/03/1900,0.439303
23/03/1900,0.445217
23/03/1900,0.45304
23/03/1900,0.460326
23/03/1900,0.467078
23/03/1900,0.473296
23/03/1900,0.479267
23/03/1900,0.484991
23/03/1900,0.490471
23/03/1900,0.495708
23/03/1900,0.500704
23/03/1900,0.505461
23/03/1900,0.509979
23/03/1900,0.513748
23/03/1900,0.516769
23/03/1900,0.519044
23/03/1900,0.520572
23/03/1900,0.521355
23/03/1900,0.521392
23/03/1900,0.520684
23/03/1900,0.518741
23/03/1900,0.515565
23/03/1900,0.511154
23/03/1900,0.505505
23/03/1900,0.498619
23/03/1900,0.490492
23/03/1900,0.481123
23/03/1900,0.470844
23/03/1900,0.459652
23/03/1900,0.447545
23/03/1900,0.434517
23/03/1900,0.420567
23/03/1900,0.405688
23/03/1900,0.389878
23/03/1900,0.375237
23/03/1900,0.361762
23/03/1900,0.349449
23/03/1900,0.338293
23/03/1900,0.328293
23/03/1900,0.319443
23/03/1900,0.311743
23/03/1900,0.305638
23/03/1900,0.301127
23/03/1900,0.298208
23/03/1900,0.296881
23/03/1900,0.297146
23/03/1900,0.299002
23/03/1900,0.30245
23/03/1900,0.305379
23/03/1900,0.30779
23/03/1900,0.309685
23/03/1900,0.311064
23/03/1900,0.311927
23/03/1900,0.312274
23/03/1900,0.312105
23/03/1900,0.312985
23/03/1900,0.314914
23/03/1900,0.317892
23/03/1900,0.321919
23/03/1900,0.326998
23/03/1900,0.33313
23/03/1900,0.340317
23/03/1900,0.349019
23/03/1900,0.35924
23/03/1900,0.369148
23/03/1900,0.378746
23/03/1900,0.388038
23/03/1900,0.397025
23/03/1900,0.405711
23/03/1900,0.412479
23/03/1900,0.417331
23/03/1900,0.420268
23/03/1900,0.421291
23/03/1900,0.420401
23/03/1900,0.417597
23/03/1900,0.412879
23/03/1900,0.406791
23/03/1900,0.399333
23/03/1900,0.390502
23/03/1900,0.380296
23/03/1900,0.36871
23/03/1900,0.355743
23/03/1900,0.341389
23/03/1900,0.327715
23/03/1900,0.314718
23/03/1900,0.302392
23/03/1900,0.290734
23/03/1900,0.279741
23/03/1900,0.26941
23/03/1900,0.259736
23/03/1900,0.248801
23/03/1900,0.236601
23/03/1900,0.223133
23/03/1900,0.208391
23/03/1900,0.192373
23/03/1900,0.177835
23/03/1900,0.164773
23/03/1900,0.154012
23/03/1900,0.14555
23/03/1900,0.139383
23/03/1900,0.13551
23/03/1900,0.13393
23/03/1900,0.134641
23/03/1900,0.137645
23/03/1900,0.142072
23/03/1900,0.147924
23/03/1900,0.155203
23/03/1900,0.16391
23/03/1900,0.174049
23/03/1900,0.185622
23/03/1900,0.198633
23/03/1900,0.212109
23/03/1900,0.226055
23/03/1900,0.240474
23/03/1900,0.255372
23/03/1900,0.270752
23/03/1900,0.286619
23/03/1900,0.302978
23/03/1900,0.320792
23/03/1900,0.340065
23/03/1900,0.360803
23/03/1900,0.383014
23/03/1900,0.406703
23/03/1900,0.431877
23/03/1900,0.458546
23/03/1900,0.486372
23/03/1900,0.511362
23/03/1900,0.533524
23/03/1900,0.552864
23/03/1900,0.569389
23/03/1900,0.583103
23/03/1900,0.59401
23/03/1900,0.603665
23/03/1900,0.612069
23/03/1900,0.619225
23/03/1900,0.625137
23/03/1900,0.629804
23/03/1900,0.63323
23/03/1900,0.635414
23/03/1900,0.635006
23/03/1900,0.632007
23/03/1900,0.626415
23/03/1900,0.618228
23/03/1900,0.607445
23/03/1900,0.594061
23/03/1900,0.578073
23/03/1900,0.559849
23/03/1900,0.539385
23/03/1900,0.516673
23/03/1900,0.491707
23/03/1900,0.46448
23/03/1900,0.434982
23/03/1900,0.403206
23/03/1900,0.369114
23/03/1900,0.33623
23/03/1900,0.304544
23/03/1900,0.274046
23/03/1900,0.244726
23/03/1900,0.216576
23/03/1900,0.189587
23/03/1900,0.164128
23/03/1900,0.140189
23/03/1900,0.117765
23/03/1900,0.0968486
23/03/1900,0.0774327
23/03/1900,0.0595119
23/03/1900,0.0430806
23/03/1900,0.0276402
23/03/1900,0.013186
23/03/1900,-0.000286334
23/03/1900,-0.012781
23/03/1900,-0.0243018
23/03/1900,-0.0348523
23/03/1900,-0.0444356
23/03/1900,-0.0532452
23/03/1900,-0.0612836
23/03/1900,-0.0685534
23/03/1900,-0.0750567
23/03/1900,-0.0807956
23/03/1900,-0.0857718
23/03/1900,-0.0899868
23/03/1900,-0.0926084
23/03/1900,-0.0936376
23/03/1900,-0.0930745
23/03/1900,-0.090919
23/03/1900,-0.0877499
23/03/1900,-0.0835662
23/03/1900,-0.0783667
23/03/1900,-0.072263
23/03/1900,-0.0652535
23/03/1900,-0.0573359
23/03/1900,-0.0485077
23/03/1900,-0.0387664
23/03/1900,-0.028109
23/03/1900,-0.0165321
23/03/1900,-0.00463403
23/03/1900,0.00758884
23/03/1900,0.0201403
23/03/1900,0.033024
23/03/1900,0.0462442
23/03/1900,0.0598046
23/03/1900,0.0737095
23/03/1900,0.0871667
23/03/1900,0.10018
23/03/1900,0.112754
23/03/1900,0.124892
23/03/1900,0.136598
23/03/1900,0.147876
23/03/1900,0.158728
23/03/1900,0.170385
23/03/1900,0.182849
23/03/1900,0.196126
23/03/1900,0.210218
23/03/1900,0.225131
23/03/1900,0.240868
23/03/1900,0.255742
23/03/1900,0.270178
23/03/1900,0.284179
23/03/1900,0.297751
23/03/1900,0.310896
23/03/1900,0.323619
23/03/1900,0.335924
23/03/1900,0.347815
23/03/1900,0.3583
23/03/1900,0.367381
23/03/1900,0.375061
23/03/1900,0.381344
23/03/1900,0.38623
23/03/1900,0.389721
23/03/1900,0.391819
23/03/1900,0.392781
23/03/1900,0.392607
23/03/1900,0.391298
23/03/1900,0.388853
23/03/1900,0.385271
23/03/1900,0.380551
23/03/1900,0.374691
23/03/1900,0.368038
23/03/1900,0.360589
23/03/1900,0.352342
23/03/1900,0.343295
23/03/1900,0.333444
23/03/1900,0.322787
23/03/1900,0.31132
23/03/1900,0.298815
23/03/1900,0.285268
23/03/1900,0.272657
23/03/1900,0.26098
23/03/1900,0.250232
23/03/1900,0.24041
23/03/1900,0.231511
23/03/1900,0.222946
23/03/1900,0.214712
23/03/1900,0.206806
23/03/1900,0.199227
23/03/1900,0.191972
23/03/1900,0.185038
23/03/1900,0.178424
23/03/1900,0.172772
23/03/1900,0.168082
23/03/1900,0.164351
23/03/1900,0.161579
23/03/1900,0.159764
23/03/1900,0.158907
23/03/1900,0.159006
23/03/1900,0.159931
23/03/1900,0.161683
23/03/1900,0.164261
23/03/1900,0.167667
23/03/1900,0.171901
23/03/1900,0.176966
23/03/1900,0.182861
23/03/1900,0.18946
23/03/1900,0.196765
23/03/1900,0.204776
23/03/1900,0.213498
23/03/1900,0.221608
23/03/1900,0.229109
23/03/1900,0.236004
23/03/1900,0.242516
23/03/1900,0.248649
23/03/1900,0.254405
23/03/1900,0.259784
23/03/1900,0.26479
23/03/1900,0.269422
23/03/1900,0.273683
23/03/1900,0.27847
23/03/1900,0.283784
23/03/1900,0.289628
23/03/1900,0.296002
23/03/1900,0.302908
23/03/1900,0.31035
23/03/1900,0.318328
23/03/1900,0.325812
23/03/1900,0.332803
23/03/1900,0.339303
23/03/1900,0.345315
23/03/1900,0.35084
23/03/1900,0.35588
23/03/1900,0.360436
23/03/1900,0.364377
23/03/1900,0.367703
23/03/1900,0.370416
23/03/1900,0.372516
23/03/1900,0.374004
23/03/1900,0.37488
23/03/1900,0.375145
23/03/1900,0.374551
23/03/1900,0.373098
23/03/1900,0.370785
23/03/1900,0.367613
23/03/1900,0.363579
23/03/1900,0.358683
23/03/1900,0.352923
23/03/1900,0.346375
23/03/1900,0.339037
23/03/1900,0.330906
23/03/1900,0.321981
23/03/1900,0.312258
23/03/1900,0.301735
23/03/1900,0.290408
23/03/1900,0.278127
23/03/1900,0.264887
23/03/1900,0.250685
23/03/1900,0.235516
23/03/1900,0.219376
23/03/1900,0.202259
23/03/1900,0.184162
23/03/1900,0.165499
23/03/1900,0.146265
23/03/1900,0.126455
23/03/1900,0.106062
23/03/1900,0.0850804
23/03/1900,0.0635034
23/03/1900,0.0413245
23/03/1900,0.0183455
23/03/1900,-0.00544052
23/03/1900,-0.0300409
23/03/1900,-0.052225
23/03/1900,-0.0719995
23/03/1900,-0.0893705
23/03/1900,-0.104343
23/03/1900,-0.117336
23/03/1900,-0.128353
23/03/1900,-0.137397
23/03/1900,-0.144471
23/03/1900,-0.149577
23/03/1900,-0.152717
23/03/1900,-0.153891
23/03/1900,-0.152713
23/03/1900,-0.149181
23/03/1900,-0.143295
23/03/1900,-0.135053
23/03/1900,-0.124452
23/03/1900,-0.111489
23/03/1900,-0.0961607
23/03/1900,-0.0773347
23/03/1900,-0.0550055
23/03/1900,-0.0291663
23/03/1900,0.000190702
23/03/1900,0.0330746
23/03/1900,0.0694953
23/03/1900,0.109464
23/03/1900,0.15208
23/03/1900,0.197357
23/03/1900,0.245309
23/03/1900,0.295949
23/03/1900,0.349294
23/03/1900,0.400694
23/03/1900,0.450164
23/03/1900,0.496829
23/03/1900,0.540703
23/03/1900,0.5818
23/03/1900,0.620133
23/03/1900,0.655712
23/03/1900,0.688549
23/03/1900,0.718653
23/03/1900,0.746661
23/03/1900,0.772579
23/03/1900,0.796417
23/03/1900,0.818182
23/03/1900,0.837879
23/03/1900,0.855516
23/03/1900,0.871097
23/03/1900,0.884501
23/03/1900,0.895734
23/03/1900,0.904798
23/03/1900,0.911696
23/03/1900,0.91643
23/03/1900,0.919002
23/03/1900,0.919412
23/03/1900,0.918186
23/03/1900,0.915324
23/03/1900,0.910825
23/03/1900,0.904688
23/03/1900,0.89691
23/03/1900,0.887489
23/03/1900,0.876423
23/03/1900,0.86335
23/03/1900,0.850724
23/03/1900,0.838541
23/03/1900,0.826797
23/03/1900,0.815488
23/03/1900,0.804612
23/03/1900,0.794164
23/03/1900,0.784218
23/03/1900,0.774771
23/03/1900,0.76582
23/03/1900,0.757362
23/03/1900,0.749394
23/03/1900,0.741914
23/03/1900,0.73492
23/03/1900,0.728225
23/03/1900,0.721825
23/03/1900,0.71572
23/03/1900,0.709906
23/03/1900,0.704384
23/03/1900,0.69915
23/03/1900,0.694203
23/03/1900,0.690288
23/03/1900,0.687405
23/03/1900,0.685551
23/03/1900,0.684727
23/03/1900,0.684932
23/03/1900,0.686166
23/03/1900,0.68843
23/03/1900,0.691163
23/03/1900,0.694366
23/03/1900,0.698039
23/03/1900,0.701034
23/03/1900,0.703353
23/03/1900,0.704996
23/03/1900,0.705963
23/03/1900,0.705631
23/03/1900,0.703999
23/03/1900,0.701067
23/03/1900,0.696834
23/03/1900,0.691299
23/03/1900,0.68446
23/03/1900,0.676315
23/03/1900,0.668171
23/03/1900,0.660026
23/03/1900,0.651876
23/03/1900,0.64372
23/03/1900,0.635555
23/03/1900,0.627379
23/03/1900,0.619189
23/03/1900,0.60948
23/03/1900,0.598251
23/03/1900,0.585497
23/03/1900,0.571214
23/03/1900,0.555398
23/03/1900,0.538045
23/03/1900,0.519149
23/03/1900,0.50031
23/03/1900,0.481525
23/03/1900,0.462785
23/03/1900,0.444087
23/03/1900,0.425423
23/03/1900,0.406789
23/03/1900,0.388799
23/03/1900,0.371188
23/03/1900,0.353951
23/03/1900,0.337083
23/03/1900,0.320579
23/03/1900,0.304434
23/03/1900,0.288642
23/03/1900,0.273199
23/03/1900,0.257168
23/03/1900,0.240543
23/03/1900,0.223319
23/03/1900,0.205491
23/03/1900,0.187054
23/03/1900,0.168002
23/03/1900,0.14833
23/03/1900,0.12818
23/03/1900,0.107546
23/03/1900,0.0864221
23/03/1900,0.064802
23/03/1900,0.0426789
23/03/1900,0.0200461
23/03/1900,-0.00310328
23/03/1900,-0.0265357
23/03/1900,-0.0502582
23/03/1900,-0.0742781
23/03/1900,-0.0986027
23/03/1900,-0.123239
23/03/1900,-0.148196
23/03/1900,-0.173479
23/03/1900,-0.19796
23/03/1900,-0.221643
23/03/1900,-0.242108
23/03/1900,-0.25936
23/03/1900,-0.273403
23/03/1900,-0.284244
23/03/1900,-0.291884
23/03/1900,-0.298034
23/03/1900,-0.302697
23/03/1900,-0.305873
23/03/1900,-0.307564
23/03/1900,-0.307769
23/03/1900,-0.30649
23/03/1900,-0.303726
23/03/1900,-0.299711
23/03/1900,-0.294446
23/03/1900,-0.287928
23/03/1900,-0.280155
23/03/1900,-0.271125
23/03/1900,-0.260835
23/03/1900,-0.249282
23/03/1900,-0.235852
23/03/1900,-0.220539
23/03/1900,-0.203341
23/03/1900,-0.184251
23/03/1900,-0.163263
23/03/1900,-0.140372
23/03/1900,-0.115569
23/03/1900,-0.0884308
23/03/1900,-0.0589476
23/03/1900,-0.0271109
23/03/1900,0.00435403
23/03/1900,0.0354569
23/03/1900,0.0662071
23/03/1900,0.096614
23/03/1900,0.125741
23/03/1900,0.153597
23/03/1900,0.18019
23/03/1900,0.205529
23/03/1900,0.22962
23/03/1900,0.252473
23/03/1900,0.274093
23/03/1900,0.295242
23/03/1900,0.315926
23/03/1900,0.336152
23/03/1900,0.355925
23/03/1900,0.375253
23/03/1900,0.39414
23/03/1900,0.412593
23/03/1900,0.430634
23/03/1900,0.448269
23/03/1900,0.465503
23/03/1900,0.482342
23/03/1900,0.498791
23/03/1900,0.514854
23/03/1900,0.530537
23/03/1900,0.545547
23/03/1900,0.559889
23/03/1900,0.573568
23/03/1900,0.586587
23/03/1900,0.59895
23/03/1900,0.610662
23/03/1900,0.620791
23/03/1900,0.629698
23/03/1900,0.637384
23/03/1900,0.643853
23/03/1900,0.649106
23/03/1900,0.653144
23/03/1900,0.65597
23/03/1900,0.657583
23/03/1900,0.657499
23/03/1900,0.655718
23/03/1900,0.652238
23/03/1900,0.647059
23/03/1900,0.640179
23/03/1900,0.631596
23/03/1900,0.621308
23/03/1900,0.610359
23/03/1900,0.598747
23/03/1900,0.586467
23/03/1900,0.573517
23/03/1900,0.559891
23/03/1900,0.545587
23/03/1900,0.530599
23/03/1900,0.515019
23/03/1900,0.498843
23/03/1900,0.482064
23/03/1900,0.464679
23/03/1900,0.446682
23/03/1900,0.428067
23/03/1900,0.408829
23/03/1900,0.388301
23/03/1900,0.368488
23/03/1900,0.349384
23/03/1900,0.330982
23/03/1900,0.313279
23/03/1900,0.296267
23/03/1900,0.279943
23/03/1900,0.263442
23/03/1900,0.246761
23/03/1900,0.229894
23/03/1900,0.212835
23/03/1900,0.195581
23/03/1900,0.178124
23/03/1900,0.160461
23/03/1900,0.143483
23/03/1900,0.127185
23/03/1900,0.111563
23/03/1900,0.096611
23/03/1900,0.082325
23/03/1900,0.0687006
23/03/1900,0.0557336
23/03/1900,0.043236
23/03/1900,0.031204
23/03/1900,0.0196339
23/03/1900,0.00852221
23/03/1900,-0.00213453
23/03/1900,-0.0123395
23/03/1900,-0.0220959
23/03/1900,-0.0309697
23/03/1900,-0.0389635
23/03/1900,-0.0460798
23/03/1900,-0.0523208
23/03/1900,-0.0582632
23/03/1900,-0.0639088
23/03/1900,-0.0692594
23/03/1900,-0.0750207
23/03/1900,-0.0811947
23/03/1900,-0.0877831
23/03/1900,-0.094788
23/03/1900,-0.102211
23/03/1900,-0.110056
23/03/1900,-0.118323
23/03/1900,-0.126319
23/03/1900,-0.134045
23/03/1900,-0.141504
23/03/1900,-0.148699
23/03/1900,-0.15563
23/03/1900,-0.162302
23/03/1900,-0.168714
23/03/1900,-0.175219
23/03/1900,-0.181818
23/03/1900,-0.188514
23/03/1900,-0.195307
23/03/1900,-0.202201
23/03/1900,-0.209197
23/03/1900,-0.216297
23/03/1900,-0.224265
23/03/1900,-0.233103
23/03/1900,-0.242813
23/03/1900,-0.253399
23/03/1900,-0.264864
23/03/1900,-0.277211
23/03/1900,-0.290247
23/03/1900,-0.302806
23/03/1900,-0.314891
23/03/1900,-0.326505
23/03/1900,-0.337652
23/03/1900,-0.348336
23/03/1900,-0.358559
23/03/1900,-0.368325
23/03/1900,-0.377719
23/03/1900,-0.386743
23/03/1900,-0.3954
23/03/1900,-0.403692
23/03/1900,-0.411623
23/03/1900,-0.419195
23/03/1900,-0.42641
23/03/1900,-0.433842
23/03/1900,-0.441493
23/03/1900,-0.449366
23/03/1900,-0.457464
23/03/1900,-0.465788
23/03/1900,-0.474342
23/03/1900,-0.483128
23/03/1900,-0.492115
23/03/1900,-0.501306
23/03/1900,-0.510705
23/03/1900,-0.520313
23/03/1900,-0.530135
23/03/1900,-0.540172
23/03/1900,-0.550429
23/03/1900,-0.560473
23/03/1900,-0.570308
23/03/1900,-0.57869
23/03/1900,-0.585624
23/03/1900,-0.59111
23/03/1900,-0.59515
23/03/1900,-0.597745
23/03/1900,-0.598845
23/03/1900,-0.598447
23/03/1900,-0.596554
23/03/1900,-0.593163
23/03/1900,-0.588274
23/03/1900,-0.581886
23/03/1900,-0.573997
23/03/1900,-0.564852
23/03/1900,-0.554449
23/03/1900,-0.542785
23/03/1900,-0.529856
23/03/1900,-0.515658
23/03/1900,-0.500187
23/03/1900,-0.483438
23/03/1900,-0.465789
23/03/1900,-0.447234
23/03/1900,-0.427767
23/03/1900,-0.407383
23/03/1900,-0.386076
23/03/1900,-0.363838
23/03/1900,-0.340664
23/03/1900,-0.316756
23/03/1900,-0.292107
23/03/1900,-0.266711
23/03/1900,-0.240559
23/03/1900,-0.213643
23/03/1900,-0.189049
23/03/1900,-0.16677
23/03/1900,-0.14595
23/03/1900,-0.126582
23/03/1900,-0.108659
23/03/1900,-0.0921771
23/03/1900,-0.0771307
23/03/1900,-0.0635152
23/03/1900,-0.0513264
23/03/1900,-0.0408068
23/03/1900,-0.0319532
23/03/1900,-0.0247629
23/03/1900,-0.0192337
23/03/1900,-0.0153639
23/03/1900,-0.0131523
23/03/1900,-0.0125983
23/03/1900,-0.0148123
23/03/1900,-0.0197948
23/03/1900,-0.0275474
23/03/1900,-0.0380726
23/03/1900,-0.0513734
23/03/1900,-0.067454
23/03/1900,-0.0863192
23/03/1900,-0.106819
23/03/1900,-0.128959
23/03/1900,-0.152747
23/03/1900,-0.178189
23/03/1900,-0.205294
23/03/1900,-0.234069
23/03/1900,-0.264524
23/03/1900,-0.293178
23/03/1900,-0.320041
23/03/1900,-0.345121
23/03/1900,-0.368424
23/03/1900,-0.389959
23/03/1900,-0.409732
23/03/1900,-0.427749
23/03/1900,-0.445212
23/03/1900,-0.462125
23/03/1900,-0.478493
23/03/1900,-0.494322
23/03/1900,-0.509617
23/03/1900,-0.524382
23/03/1900,-0.538622
23/03/1900,-0.5521
23/03/1900,-0.564818
23/03/1900,-0.576782
23/03/1900,-0.587995
23/03/1900,-0.59846
23/03/1900,-0.608181
23/03/1900,-0.617161
23/03/1900,-0.624969
23/03/1900,-0.631608
23/03/1900,-0.637081
23/03/1900,-0.641389
23/03/1900,-0.644533
23/03/1900,-0.646514
23/03/1900,-0.647333
23/03/1900,-0.645914
23/03/1900,-0.642257
23/03/1900,-0.63636
23/03/1900,-0.629466
23/03/1900,-0.621575
23/03/1900,-0.612683
23/03/1900,-0.602787
23/03/1900,-0.593752
23/03/1900,-0.585576
23/03/1900,-0.578255
23/03/1900,-0.571788
23/03/1900,-0.566172
23/03/1900,-0.561406
23/03/1900,-0.557488
23/03/1900,-0.553229
23/03/1900,-0.548626
23/03/1900,-0.543679
23/03/1900,-0.538386
23/03/1900,-0.532745
23/03/1900,-0.526755
23/03/1900,-0.520414
23/03/1900,-0.51325
23/03/1900,-0.505261
23/03/1900,-0.496445
23/03/1900,-0.4868
23/03/1900,-0.476321
23/03/1900,-0.465006
23/03/1900,-0.452852
23/03/1900,-0.441684
23/03/1900,-0.431497
23/03/1900,-0.42229
23/03/1900,-0.414058
23/03/1900,-0.406801
23/03/1900,-0.401244
23/03/1900,-0.397387
23/03/1900,-0.395204
23/03/1900,-0.394694
23/03/1900,-0.395858
23/03/1900,-0.398696
23/03/1900,-0.403208
23/03/1900,-0.409396
23/03/1900,-0.417262
23/03/1900,-0.424611
23/03/1900,-0.431444
23/03/1900,-0.437764
23/03/1900,-0.443572
23/03/1900,-0.44887
23/03/1900,-0.453661
23/03/1900,-0.457945
23/03/1900,-0.462708
23/03/1900,-0.467952
23/03/1900,-0.473678
