09-07-2015,0.2263
09-07-2015,0
09-07-2015,0.4215
09-07-2015,0.2732
09-07-2015,0
09-07-2015,0.6597
09-07-2015,0.5574
09-07-2015,0.0258
09-07-2015,0.1779
09-07-2015,0
09-07-2015,0.3818
09-07-2015,0.4019
09-07-2015,-0.2732
09-07-2015,0.296
09-07-2015,0.3612
09-07-2015,0
09-07-2015,0
09-07-2015,0.4404
09-07-2015,0
09-07-2015,0
09-07-2015,-0.0516
09-07-2015,0
09-07-2015,0
09-07-2015,0.2732
09-07-2015,0.2263
09-07-2015,0
09-07-2015,0.4939
09-07-2015,0.4215
09-07-2015,0
09-07-2015,0.6597
09-07-2015,0.5423
09-07-2015,0.4215
09-07-2015,0
09-07-2015,-0.4215
09-07-2015,0.875
09-07-2015,0.3612
09-07-2015,0.1779
09-07-2015,0
09-07-2015,0
09-07-2015,0
09-07-2015,0.0772
09-07-2015,0.3182
09-07-2015,0.3182
09-07-2015,0.5574
09-07-2015,0
09-07-2015,0
09-07-2015,0.296
09-07-2015,0.5859
09-07-2015,0.4588
09-07-2015,0.1779
09-07-2015,0
09-07-2015,0.5799
09-07-2015,0.2732
09-07-2015,0.6705
09-07-2015,0.5719
09-07-2015,0.2732
09-07-2015,0.1779
09-07-2015,0.34
09-07-2015,0.3818
09-07-2015,-0.2732
09-07-2015,0.2732
09-07-2015,0.3818
09-07-2015,-0.0772
09-07-2015,0.2732
09-07-2015,0.296
09-07-2015,0
09-07-2015,-0.3612
09-07-2015,0.2263
09-07-2015,-0.3612
09-07-2015,-0.4767
09-07-2015,0.2023
09-07-2015,0.3818
09-07-2015,0
09-07-2015,0.4588
09-07-2015,0.3818
09-07-2015,0.3182
09-07-2015,0
09-07-2015,0.2023
09-07-2015,0
09-07-2015,0
09-07-2015,0
09-07-2015,0.2023
09-07-2015,0.6808
09-07-2015,-0.128
09-07-2015,0
09-07-2015,-0.4939
09-07-2015,0.6249
09-07-2015,0.5106
09-07-2015,-0.5574
09-07-2015,0.3612
09-07-2015,0.34
09-07-2015,-0.5574
09-07-2015,-0.0772
09-07-2015,-0.1531
09-07-2015,0
09-07-2015,0
09-07-2015,0.3818
09-07-2015,0.3182
09-07-2015,0
09-07-2015,0.4019
09-07-2015,0.4939
09-07-2015,0.4404
09-07-2015,0
09-07-2015,0
09-07-2015,0.5106
09-07-2015,0.2023
09-07-2015,0.296
09-07-2015,0.1779
09-07-2015,0
09-07-2015,0
09-07-2015,0.3182
09-07-2015,0.7184
09-07-2015,0.4404
09-07-2015,0.128
09-07-2015,0
09-07-2015,0
09-07-2015,0.3182
09-07-2015,-0.1027
09-07-2015,0.4588
09-07-2015,0
09-07-2015,-0.2732
09-07-2015,0.7351
09-07-2015,0.2023
09-07-2015,-0.4404
09-07-2015,-0.2732
09-07-2015,0.3182
09-07-2015,0
09-07-2015,0.6115
09-07-2015,0
09-07-2015,0
09-07-2015,-0.1531
09-07-2015,0
09-07-2015,0.7579
09-07-2015,0.4767
09-07-2015,0
09-07-2015,0
09-07-2015,-0.4215
09-07-2015,-0.8126
09-07-2015,0
09-07-2015,0
09-07-2015,0
09-07-2015,0.25
09-07-2015,0
09-07-2015,0.4215
09-07-2015,0
09-07-2015,-0.8807
09-07-2015,0.2263
09-07-2015,0.34
09-07-2015,0.1779
09-07-2015,0
09-07-2015,0.5859
09-07-2015,0.4019
09-07-2015,0
09-07-2015,0.5859
09-07-2015,0.6124
09-07-2015,0
09-07-2015,-0.3182
09-07-2015,-0.3182
09-07-2015,0.4215
09-07-2015,0
09-07-2015,-0.1027
09-07-2015,0.4404
20-07-2015,0.8481
20-07-2015,0.8481
20-07-2015,0
20-07-2015,0.5563
25-07-2015,0
26-07-2015,-0.5574
27-07-2015,0.7845
27-07-2015,0.6486
27-07-2015,0
27-07-2015,0
27-07-2015,0.7269
27-07-2015,0
27-07-2015,0.4404
27-07-2015,0.2023
27-07-2015,0.128
27-07-2015,-0.0516
27-07-2015,0.0772
27-07-2015,0.2732
27-07-2015,0.4404
27-07-2015,0.128
27-07-2015,0.3182
27-07-2015,0.1027
27-07-2015,0.6908
27-07-2015,0.2732
27-07-2015,0
27-07-2015,0.4019
27-07-2015,0.7003
27-07-2015,0.4404
27-07-2015,0.4404
27-07-2015,0
27-07-2015,0.6369
27-07-2015,-0.5423
27-07-2015,0
27-07-2015,0.4449
27-07-2015,-0.5216
27-07-2015,0
27-07-2015,0
27-07-2015,0
07-08-2015,-0.4767
07-08-2015,-0.5423
07-08-2015,0.5423
07-08-2015,0.296
07-08-2015,-0.128
07-08-2015,0
07-08-2015,-0.2975
07-08-2015,0
07-08-2015,0.1145
07-08-2015,0
07-08-2015,0.2732
07-08-2015,-0.4588
07-08-2015,-0.0516
07-08-2015,0.7506
07-08-2015,0.7096
07-08-2015,0.8402
07-08-2015,0
07-08-2015,0
07-08-2015,0
07-08-2015,0
07-08-2015,0.7906
07-08-2015,0
07-08-2015,-0.5267
07-08-2015,0
07-08-2015,0.6597
07-08-2015,-0.3612
07-08-2015,0
07-08-2015,0.1027
07-08-2015,0
07-08-2015,0
07-08-2015,0.1779
07-08-2015,0.5859
07-08-2015,-0.4767
07-08-2015,0
07-08-2015,-0.2732
07-08-2015,0
07-08-2015,0.6486
07-08-2015,0.3612
07-08-2015,-0.25
07-08-2015,0.0485
09-08-2015,0.4019
09-08-2015,0
09-08-2015,0
13-08-2015,0.9633
18-08-2015,-0.2023
19-08-2015,0.3612
19-08-2015,0.1779
19-08-2015,0.2732
22-08-2015,0.7096
23-08-2015,0.4019
23-08-2015,0.8074
14-09-2015,0.91
14-09-2015,0
14-09-2015,0.0772
21-09-2015,-0.25
21-09-2015,0
21-09-2015,-0.6597
21-09-2015,0.296
24-09-2015,0
24-09-2015,0
24-09-2015,0
24-09-2015,-0.7003
24-09-2015,0
24-09-2015,-0.4215
24-09-2015,0
24-09-2015,-0.7003
24-09-2015,0.4404
24-09-2015,0.6249
24-09-2015,-0.296
24-09-2015,-0.296
24-09-2015,-0.7003
24-09-2015,0
24-09-2015,0.3182
24-09-2015,0
24-09-2015,0.6249
24-09-2015,0.9118
24-09-2015,0.7783
24-09-2015,-0.4201
24-09-2015,-0.4215
24-09-2015,0.0258
24-09-2015,0
24-09-2015,0
24-09-2015,0
24-09-2015,0.1139
24-09-2015,0.8027
24-09-2015,0.6705
24-09-2015,0
24-09-2015,0.9442
24-09-2015,0.296
24-09-2015,0.296
24-09-2015,0.34
24-09-2015,0.7717
24-09-2015,0.91
24-09-2015,0
24-09-2015,0.8225
24-09-2015,0
24-09-2015,0.886
24-09-2015,0.5106
24-09-2015,0
26-09-2015,-0.0772
26-09-2015,-0.6486
26-09-2015,0.3182
26-09-2015,0.6249
26-09-2015,0.4588
26-09-2015,0.2023
26-09-2015,0.7906
26-09-2015,0.7003
26-09-2015,0.875
26-09-2015,0.5267
26-09-2015,0
26-09-2015,0.7096
26-09-2015,-0.25
26-09-2015,-0.4588
26-09-2015,-0.5106
26-09-2015,-0.2732
26-09-2015,0
26-09-2015,-0.25
26-09-2015,-0.4847
26-09-2015,0.5859
26-09-2015,0.1027
26-09-2015,0.9217
26-09-2015,0.2023
26-09-2015,0
26-09-2015,0
26-09-2015,0.3794
26-09-2015,0
26-09-2015,-0.7646
26-09-2015,0.128
26-09-2015,0.0279
26-09-2015,0.5859
26-09-2015,0
26-09-2015,0.8625
26-09-2015,-0.3907
26-09-2015,-0.34
26-09-2015,-0.7003
26-09-2015,0.2987
26-09-2015,0.4023
26-09-2015,-0.4939
26-09-2015,-0.6697
26-09-2015,-0.3182
26-09-2015,0.7096
26-09-2015,0
26-09-2015,-0.5106
26-09-2015,0.7579
26-09-2015,0
26-09-2015,0.457
26-09-2015,0.6486
26-09-2015,0.25
26-09-2015,0
26-09-2015,-0.7003
26-09-2015,0.4588
26-09-2015,0.2732
26-09-2015,-0.3054
26-09-2015,0.8658
26-09-2015,0.128
26-09-2015,0.2263
26-09-2015,0.6124
26-09-2015,-0.4939
26-09-2015,0.4019
26-09-2015,-0.5106
26-09-2015,0
26-09-2015,0
26-09-2015,0.5106
26-09-2015,0.7184
26-09-2015,0.6249
26-09-2015,0.4019
26-09-2015,-0.1531
26-09-2015,-0.296
26-09-2015,-0.2057
26-09-2015,0.2978
26-09-2015,0.8067
26-09-2015,0.7845
26-09-2015,0.5574
26-09-2015,0.1531
26-09-2015,-0.1531
26-09-2015,0.6369
26-09-2015,0.6597
26-09-2015,0.0258
26-09-2015,0.6705
26-09-2015,0.5267
26-09-2015,0
26-09-2015,0.4404
26-09-2015,0.6213
26-09-2015,0
26-09-2015,0
26-09-2015,0.4767
26-09-2015,0.1531
26-09-2015,0.802
26-09-2015,-0.4767
26-09-2015,-0.3612
26-09-2015,-0.0258
26-09-2015,0.7761
26-09-2015,0.2263
26-09-2015,0.4019
26-09-2015,-0.893
26-09-2015,0.9081
26-09-2015,0
26-09-2015,0.5423
26-09-2015,0.4215
26-09-2015,0.5106
26-09-2015,-0.6124
26-09-2015,0.2896
26-09-2015,-0.6151
26-09-2015,0.3182
26-09-2015,0.5267
26-09-2015,0.9205
26-09-2015,-0.34
26-09-2015,-0.1027
26-09-2015,0.5719
26-09-2015,-0.3182
26-09-2015,0.4404
26-09-2015,0.8023
26-09-2015,0.836
26-09-2015,0.6705
26-09-2015,0
26-09-2015,0.2023
26-09-2015,0.802
26-09-2015,0.2584
26-09-2015,0.8934
26-09-2015,0
26-09-2015,0
26-09-2015,0.7096
26-09-2015,-0.4779
26-09-2015,0.6249
26-09-2015,0.5423
26-09-2015,0
26-09-2015,0.0344
26-09-2015,0.2263
26-09-2015,-0.4588
26-09-2015,0.4767
26-09-2015,0
26-09-2015,0.1531
26-09-2015,0.2682
26-09-2015,0.0772
26-09-2015,0.4404
26-09-2015,0
26-09-2015,0.5719
26-09-2015,0
26-09-2015,0
26-09-2015,0
26-09-2015,0
26-09-2015,0.4588
26-09-2015,-0.6808
26-09-2015,-0.4756
26-09-2015,0
26-09-2015,0.6249
26-09-2015,0.1531
26-09-2015,0.5964
26-09-2015,0.6908
26-09-2015,0.4404
26-09-2015,0
26-09-2015,-0.1268
26-09-2015,0.4019
26-09-2015,-0.3241
26-09-2015,-0.25
26-09-2015,0.802
26-09-2015,0
26-09-2015,-0.0772
26-09-2015,0
26-09-2015,0
26-09-2015,0.4215
26-09-2015,0.0258
26-09-2015,0.1779
26-09-2015,0.5719
26-09-2015,0.3724
26-09-2015,0
26-09-2015,-0.6908
26-09-2015,0
26-09-2015,0
26-09-2015,0
26-09-2015,0.802
26-09-2015,-0.7184
26-09-2015,0.5267
26-09-2015,0.3612
26-09-2015,0
26-09-2015,-0.2755
26-09-2015,0.926
26-09-2015,-0.3182
26-09-2015,0
26-09-2015,0
26-09-2015,0
26-09-2015,0
26-09-2015,-0.1779
26-09-2015,0
26-09-2015,0
26-09-2015,0.1027
26-09-2015,-0.2369
26-09-2015,-0.4404
26-09-2015,0
26-09-2015,0.1027
26-09-2015,-0.5267
26-09-2015,0
26-09-2015,0
26-09-2015,0.3818
26-09-2015,-0.1027
26-09-2015,0
26-09-2015,0
26-09-2015,0.34
26-09-2015,0
26-09-2015,0
26-09-2015,0.4215
26-09-2015,0.4215
26-09-2015,0.5719
26-09-2015,0
26-09-2015,0
26-09-2015,0.2023
26-09-2015,0.5574
26-09-2015,0.1531
26-09-2015,-0.6486
26-09-2015,0
26-09-2015,-0.6249
26-09-2015,0.5719
26-09-2015,0.0772
26-09-2015,-0.0772
26-09-2015,-0.4019
26-09-2015,0
26-09-2015,0.4767
26-09-2015,0.4019
26-09-2015,0
26-09-2015,0
26-09-2015,0.681
26-09-2015,0
26-09-2015,0
26-09-2015,0.91
26-09-2015,0
26-09-2015,-0.1027
26-09-2015,0.34
26-09-2015,0
26-09-2015,0.3818
26-09-2015,0
26-09-2015,0
26-09-2015,-0.4588
26-09-2015,-0.6386
26-09-2015,0.1027
26-09-2015,0.2263
26-09-2015,-0.2505
26-09-2015,0.6908
26-09-2015,-0.0258
26-09-2015,0.9081
26-09-2015,-0.4019
26-09-2015,-0.4767
26-09-2015,0.2263
26-09-2015,-0.0722
26-09-2015,0
26-09-2015,-0.3089
26-09-2015,0.6597
26-09-2015,0.9001
26-09-2015,-0.7184
26-09-2015,-0.5423
26-09-2015,0.4019
26-09-2015,0.7717
26-09-2015,0
26-09-2015,0.4939
26-09-2015,0.6808
26-09-2015,0.3182
26-09-2015,0.296
26-09-2015,-0.2732
26-09-2015,0.5106
26-09-2015,0.195
26-09-2015,0.4019
26-09-2015,0
26-09-2015,-0.1779
26-09-2015,0.7606
26-09-2015,0.7096
26-09-2015,0.4767
26-09-2015,0.0772
26-09-2015,-0.1531
26-09-2015,-0.6115
26-09-2015,0.7579
26-09-2015,-0.2732
26-09-2015,-0.3182
26-09-2015,0.4404
26-09-2015,-0.4767
26-09-2015,0
26-09-2015,0.0772
26-09-2015,0.7351
26-09-2015,0.5267
26-09-2015,0.0516
26-09-2015,0
26-09-2015,0.0258
26-09-2015,0
26-09-2015,0.802
26-09-2015,-0.0516
26-09-2015,-0.4767
26-09-2015,0.9638
06-10-2015,0
07-10-2015,0
07-10-2015,0.3612
07-10-2015,0.8126
07-10-2015,0.34
07-10-2015,0.1139
07-10-2015,0.4588
07-10-2015,0
07-10-2015,0.5859
07-10-2015,0.34
07-10-2015,0
07-10-2015,-0.2263
07-10-2015,0.7096
16-10-2015,0.4215
18-10-2015,-0.5719
18-10-2015,0
18-10-2015,0
18-10-2015,0.4215
18-10-2015,0
18-10-2015,0.2023
31-10-2015,0.5574
31-10-2015,0.5574
31-10-2015,-0.431
06-12-2015,0
06-12-2015,0
10-12-2015,0.2023
10-12-2015,0.2249
10-12-2015,-0.2363
10-12-2015,-0.25
10-12-2015,-0.6369
10-12-2015,0
10-12-2015,0.2023
10-12-2015,0.4939
10-12-2015,0.8555
10-12-2015,0.0772
10-12-2015,0.5719
10-12-2015,0
10-12-2015,0.5106
10-12-2015,0.575
10-12-2015,0
10-12-2015,0.1531
10-12-2015,-0.0258
10-12-2015,0.6124
10-12-2015,0.0258
10-12-2015,-0.5943
10-12-2015,0.7184
10-12-2015,-0.5994
10-12-2015,0.0516
10-12-2015,0.6249
10-12-2015,0.5894
10-12-2015,0.8126
10-12-2015,0.3182
10-12-2015,0.128
10-12-2015,-0.0516
10-12-2015,0.2732
10-12-2015,-0.9196
10-12-2015,0.4404
10-12-2015,0
10-12-2015,-0.3182
10-12-2015,-0.6705
10-12-2015,-0.5574
10-12-2015,0.6517
10-12-2015,0.8442
10-12-2015,0.5574
10-12-2015,0.6486
10-12-2015,0
10-12-2015,-0.34
10-12-2015,0
10-12-2015,-0.3612
10-12-2015,-0.1979
10-12-2015,-0.4939
10-12-2015,0
10-12-2015,0.0772
10-12-2015,0.6597
10-12-2015,0
10-12-2015,0
10-12-2015,0.4215
10-12-2015,0
10-12-2015,-0.5733
13-12-2015,0
13-12-2015,0
