#NAME?,DIA US Index,CNYUSD Curncy,EURUSD Curncy,GBTC US Equity,ETHE US Equity,LTCN US Equity,CCRIXRP Index,,,,,,
DATES,"px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)","px_last(dates=range(2015-01-01,2021-12-31),fill=PREV)",,,,,,
20/03/2019,257.29,0.14938,1.1413,4.92,#N/A,#N/A,0.3208,,,,,,
21/03/2019,259.58,0.14929,1.1374,4.81,#N/A,#N/A,0.3108,,,,,,
22/03/2019,254.96,0.14885,1.1302,4.7925,#N/A,#N/A,0.3127,,,,,,
25/03/2019,255.07,0.14904,1.1312,4.57,#N/A,#N/A,0.3053,,,,,,
26/03/2019,256.46,0.1489,1.1266,4.56,#N/A,#N/A,0.2998,,,,,,
27/03/2019,256.11,0.14865,1.1244,4.62,#N/A,#N/A,0.3078,,,,,,
28/03/2019,257.08,0.14839,1.1221,4.54,#N/A,#N/A,0.3077,,,,,,
29/03/2019,259.13,0.14898,1.1218,4.78,#N/A,#N/A,0.3089,,,,,,
01/04/2019,262.39,0.149,1.1213,4.97,#N/A,#N/A,0.3132,,,,,,
02/04/2019,261.69,0.14874,1.1204,5.74,#N/A,#N/A,0.3407,,,,,,
03/04/2019,262,0.149,1.1233,6.19,#N/A,#N/A,0.363,,,,,,
04/04/2019,263.78,0.14887,1.1221,5.82,#N/A,#N/A,0.3381,,,,,,
05/04/2019,264.16,0.14886,1.1216,6.26,#N/A,#N/A,0.3615,,,,,,
08/04/2019,263.22,0.14889,1.1263,6.83,#N/A,#N/A,0.3566,,,,,,
09/04/2019,261.51,0.14899,1.1263,6.64,#N/A,#N/A,0.3532,,,,,,
10/04/2019,261.6,0.1489,1.1274,7.32,#N/A,#N/A,0.356,,,,,,
11/04/2019,261.4,0.14882,1.1253,6.66,#N/A,#N/A,0.3286,,,,,,
12/04/2019,264.07,0.14916,1.1299,6.49,#N/A,#N/A,0.3281,,,,,,
15/04/2019,263.81,0.14906,1.1304,6.14,#N/A,#N/A,0.3268,,,,,,
16/04/2019,264.53,0.14898,1.1281,6.69,#N/A,#N/A,0.3185,,,,,,
17/04/2019,264.53,0.14952,1.1296,6.71,#N/A,#N/A,0.334,,,,,,
18/04/2019,265.56,0.14905,1.123,6.9,#N/A,#N/A,0.3371,,,,,,
19/04/2019,265.56,0.14916,1.1245,6.9,#N/A,#N/A,0.3303,,,,,,
22/04/2019,265.07,0.14899,1.1257,7.07,#N/A,#N/A,0.3249,,,,,,
23/04/2019,266.48,0.14868,1.1227,7.39,#N/A,#N/A,0.3269,,,,,,
24/04/2019,265.92,0.14876,1.1155,6.79,#N/A,#N/A,0.3013,,,,,,
25/04/2019,264.53,0.1483,1.1132,6.98,#N/A,#N/A,0.3042,,,,,,
26/04/2019,265.34,0.1486,1.1151,6.28,#N/A,#N/A,0.296,,,,,,
29/04/2019,265.44,0.14851,1.1186,6.21,#N/A,#N/A,0.2917,,,,,,
30/04/2019,265.79,0.14848,1.1215,6.61,#N/A,#N/A,0.3059,,,,,,
01/05/2019,264.15,0.14848,1.1196,6.75,#N/A,#N/A,0.3001,,,,,,
02/05/2019,262.88,0.14848,1.1172,6.85,#N/A,#N/A,0.2981,,,,,,
03/05/2019,264.97,0.14849,1.1198,7.325,#N/A,#N/A,0.3074,,,,,,
06/05/2019,264.27,0.14783,1.1199,7.52,#N/A,#N/A,0.3001,,,,,,
07/05/2019,259.52,0.14756,1.1191,7.81,#N/A,#N/A,0.2978,,,,,,
08/05/2019,259.66,0.14743,1.1192,7.84,#N/A,#N/A,0.2992,,,,,,
09/05/2019,258.44,0.14647,1.1215,8.23,#N/A,#N/A,0.297,,,,,,
10/05/2019,259.92,0.14654,1.1233,8.6,#N/A,#N/A,0.2967,,,,,,
13/05/2019,253.47,0.14538,1.1222,10.21,#N/A,#N/A,0.3239,,,,,,
14/05/2019,255.81,0.14544,1.1204,9.48,#N/A,#N/A,0.4112,,,,,,
15/05/2019,256.92,0.14543,1.1201,10.55,#N/A,#N/A,0.4209,,,,,,
16/05/2019,259.16,0.14527,1.1174,9.94,#N/A,#N/A,0.4204,,,,,,
17/05/2019,257.44,0.14454,1.1158,9.23,#N/A,#N/A,0.3777,,,,,,
20/05/2019,256.67,0.14467,1.1166,9.95,#N/A,#N/A,0.3881,,,,,,
21/05/2019,258.77,0.14488,1.1161,10.4,#N/A,#N/A,0.3955,,,,,,
22/05/2019,257.6,0.1448,1.115,10.17,#N/A,#N/A,0.3919,,,,,,
23/05/2019,254.76,0.14471,1.1181,9.99,#N/A,#N/A,0.3739,,,,,,
24/05/2019,256.12,0.14492,1.1203,10.7,#N/A,#N/A,0.3902,,,,,,
27/05/2019,256.12,0.14497,1.1194,10.7,#N/A,#N/A,0.4148,,,,,,
28/05/2019,253.47,0.14471,1.116,11.44,#N/A,#N/A,0.426,,,,,,
29/05/2019,251.27,0.14463,1.1131,11.63,#N/A,#N/A,0.4524,,,,,,
30/05/2019,251.87,0.14489,1.1129,11.63,#N/A,#N/A,0.4636,,,,,,
31/05/2019,248.22,0.14482,1.1169,11.06,#N/A,#N/A,0.429,,,,,,
03/06/2019,248.5,0.14485,1.1241,10.77,#N/A,#N/A,0.4396,,,,,,
04/06/2019,253.65,0.14475,1.1252,9.12,#N/A,#N/A,0.4144,,,,,,
05/06/2019,255.73,0.14474,1.1221,9.82,#N/A,#N/A,0.3946,,,,,,
06/06/2019,257.72,0.14472,1.1276,9.25,#N/A,#N/A,0.3951,,,,,,
07/06/2019,260.25,0.14472,1.1334,10.36,#N/A,#N/A,0.4212,,,,,,
10/06/2019,260.99,0.14428,1.1312,10.25,#N/A,#N/A,0.4009,,,,,,
11/06/2019,260.88,0.14469,1.1326,9.8,#N/A,#N/A,0.3894,,,,,,
12/06/2019,260.45,0.14455,1.1287,10.45,#N/A,#N/A,0.395,,,,,,
13/06/2019,261.56,0.14447,1.1276,10.75,#N/A,#N/A,0.4008,,,,,,
14/06/2019,261.51,0.1444,1.1208,10.8,#N/A,#N/A,0.397,,,,,,
17/06/2019,261.68,0.14439,1.1218,12,#N/A,#N/A,0.4339,,,,,,
18/06/2019,265.33,0.14486,1.1194,11.46,#N/A,#N/A,0.4366,,,,,,
19/06/2019,265.56,0.14485,1.1226,11.46,#N/A,#N/A,0.4297,,,,,,
20/06/2019,268.08,0.14594,1.1293,12.73,33.33333333,#N/A,0.4251,,,,,,
21/06/2019,267.1,0.14556,1.1369,13.55,64.44444444,#N/A,0.4383,,,,,,
24/06/2019,267.17,0.14541,1.1399,14.64,14.66666667,#N/A,0.4636,,,,,,
25/06/2019,265.26,0.14535,1.1367,14.88,24.66666667,#N/A,0.4631,,,,,,
26/06/2019,265.22,0.14535,1.1369,17.08,18.33333333,#N/A,0.4836,,,,,,
27/06/2019,265.15,0.14541,1.1369,13.82,13.88888889,#N/A,0.421,,,,,,
28/06/2019,265.85,0.14563,1.1373,15.13,13.33333333,#N/A,0.4099,,,,,,
01/07/2019,266.97,0.14595,1.1286,12.73,8.666666667,#N/A,0.3988,,,,,,
02/07/2019,267.66,0.1455,1.1285,13.96,11.11111111,#N/A,0.392,,,,,,
03/07/2019,269.56,0.14532,1.1278,14.7,12,#N/A,0.3992,,,,,,
04/07/2019,269.56,0.14553,1.1285,14.7,12,#N/A,0.3958,,,,,,
05/07/2019,269.27,0.14506,1.1225,14.67,8.888888889,#N/A,0.3823,,,,,,
08/07/2019,268.06,0.14531,1.1214,15.73,8.694444444,#N/A,0.4021,,,,,,
09/07/2019,267.86,0.14514,1.1208,16.35,7.777777778,#N/A,0.3957,,,,,,
10/07/2019,268.69,0.14549,1.1251,15.24,6.666666667,#N/A,0.384,,,,,,
11/07/2019,270.92,0.14556,1.1254,14.89,6.111111111,#N/A,0.3352,,,,,,
12/07/2019,273.39,0.14533,1.127,14.85,6.166666667,#N/A,0.3453,,,,,,
15/07/2019,273.6,0.1454,1.1258,14.46,6.111111111,#N/A,0.3175,,,,,,
16/07/2019,273.42,0.14543,1.1211,12.61,5.666666667,#N/A,0.3075,,,,,,
17/07/2019,272.28,0.14548,1.1224,12.85,5.777777778,#N/A,0.3116,,,,,,
18/07/2019,272.27,0.14535,1.1277,13.67,5.972222222,#N/A,0.3122,,,,,,
19/07/2019,271.45,0.14531,1.1221,13.23,5.777777778,#N/A,0.3139,,,,,,
22/07/2019,271.65,0.14533,1.1209,13.09,5.333333333,#N/A,0.3219,,,,,,
23/07/2019,273.35,0.14536,1.1152,13.18,4.888888889,#N/A,0.3098,,,,,,
24/07/2019,272.61,0.14551,1.114,12.27,4.666666667,#N/A,0.3126,,,,,,
25/07/2019,271.39,0.14551,1.1147,12.59,5.361111111,#N/A,0.3159,,,,,,
26/07/2019,271.86,0.14537,1.1128,12.49,5.111111111,#N/A,0.3161,,,,,,
29/07/2019,272.13,0.14507,1.1145,12.16,4.477777778,#N/A,0.3089,,,,,,
30/07/2019,271.91,0.14525,1.1155,12.77,4.527777778,#N/A,0.3179,,,,,,
31/07/2019,268.52,0.14526,1.1076,13.64,4.828888889,#N/A,0.3207,,,,,,
01/08/2019,265.76,0.14495,1.1085,13.98,4.611111111,#N/A,0.3128,,,,,,
02/08/2019,264.81,0.14409,1.1108,14.18,4.833333333,#N/A,0.3148,,,,,,
05/08/2019,257.1,0.14183,1.1203,14.6,5.266666667,#N/A,0.3268,,,,,,
06/08/2019,260.29,0.14232,1.1199,14.77,5.331111111,#N/A,0.3154,,,,,,
07/08/2019,260.24,0.14164,1.1199,14.97,4.888888889,#N/A,0.3125,,,,,,
08/08/2019,264.13,0.14194,1.118,14.5,4.777777778,#N/A,0.3058,,,,,,
09/08/2019,263.18,0.14159,1.12,14.88,4.744444444,#N/A,0.2977,,,,,,
12/08/2019,259.4,0.14168,1.1214,14.6,4.544444444,#N/A,0.3009,,,,,,
13/08/2019,263.17,0.14197,1.1171,13.52,4.722222222,#N/A,0.2944,,,,,,
14/08/2019,255.08,0.14236,1.1139,12.28,4.333333333,#N/A,0.2915,,,,,,
15/08/2019,256.36,0.14217,1.1107,12.71,4.222222222,#N/A,0.2621,,,,,,
16/08/2019,258.88,0.14199,1.109,13.45,4.444444444,#N/A,0.2601,,,,,,
19/08/2019,261.34,0.14183,1.1078,13.74,4.6,#N/A,0.2842,,,,,,
20/08/2019,259.69,0.14163,1.11,13.5,4.603333333,#N/A,0.2735,,,,,,
21/08/2019,262.03,0.14158,1.1085,13.08,4.388888889,#N/A,0.2626,,,,,,
22/08/2019,262.56,0.14117,1.108,13.23,4.422222222,#N/A,0.2705,,,,,,
23/08/2019,256.29,0.14092,1.1144,13.44,4.277777778,#N/A,0.2768,,,,,,
26/08/2019,259.1,0.13983,1.1102,13.01,4.166666667,#N/A,0.2698,,,,,,
27/08/2019,257.8,0.13962,1.109,12.73,4.15,#N/A,0.2682,,,,,,
28/08/2019,260.39,0.13956,1.1078,11.86,4.133333333,#N/A,0.2663,,,,,,
29/08/2019,263.9,0.13997,1.1057,11.6,4.027777778,#N/A,0.2509,,,,,,
30/08/2019,264.13,0.13973,1.0982,11.72,4.083333333,#N/A,0.256,,,,,,
02/09/2019,264.13,0.13943,1.097,11.72,4.083333333,#N/A,0.2576,,,,,,
03/09/2019,261.42,0.1393,1.0974,12.93,4.083333333,#N/A,0.265,,,,,,
04/09/2019,263.93,0.13994,1.1035,13.17,4.055555556,#N/A,0.259,,,,,,
05/09/2019,267.68,0.13989,1.1035,12.85,4.005555556,#N/A,0.2558,,,,,,
06/09/2019,268.32,0.14053,1.1029,12.65,4.088888889,#N/A,0.258,,,,,,
09/09/2019,268.8,0.14041,1.1048,12.29,4.005555556,#N/A,0.2619,,,,,,
10/09/2019,269.39,0.1406,1.1043,12.05,3.944444444,#N/A,0.2602,,,,,,
11/09/2019,271.69,0.14051,1.101,12.28,3.944444444,#N/A,0.2533,,,,,,
12/09/2019,272.32,0.14125,1.1065,12.68,3.938888889,#N/A,0.2556,,,,,,
13/09/2019,272.6,0.14125,1.1073,12.59,3.778888889,#N/A,0.2539,,,,,,
16/09/2019,271.17,0.1415,1.1001,12.25,3.901111111,#N/A,0.2582,,,,,,
17/09/2019,271.56,0.14101,1.1073,12.79,4.422222222,#N/A,0.2758,,,,,,
18/09/2019,271.97,0.14112,1.103,12.588,4.566666667,#N/A,0.321,,,,,,
19/09/2019,271.42,0.14092,1.1041,12.65,4.544444444,#N/A,0.2909,,,,,,
20/09/2019,269.25,0.14101,1.1017,12.8,4.444444444,#N/A,0.2903,,,,,,
23/09/2019,269.36,0.14048,1.0993,12.22,3.916666667,#N/A,0.2721,,,,,,
24/09/2019,267.97,0.14052,1.102,11.06,3.287777778,#N/A,0.2615,,,,,,
25/09/2019,269.58,0.14022,1.0943,10.2,3,#N/A,0.2422,,,,,,
26/09/2019,268.88,0.1402,1.0921,10.05,2.861111111,#N/A,0.2422,,,,,,
27/09/2019,267.99,0.14039,1.094,9.83,2.611111111,#N/A,0.2384,,,,,,
30/09/2019,269.18,0.13989,1.0899,10.59,2.412222222,#N/A,0.2584,,,,,,
01/10/2019,265.5,0.13989,1.0933,9.9,2.528888889,#N/A,0.2535,,,,,,
02/10/2019,260.72,0.13989,1.0959,9.66,2.611111111,#N/A,0.2523,,,,,,
03/10/2019,262.01,0.13989,1.0965,9.75,2.556666667,#N/A,0.245,,,,,,
04/10/2019,265.66,0.13989,1.0979,9.79,2.576666667,#N/A,0.2525,,,,,,
07/10/2019,264.74,0.13989,1.0971,9.85,2.722222222,#N/A,0.2773,,,,,,
08/10/2019,261.58,0.13997,1.0957,9.635,2.69,#N/A,0.2727,,,,,,
09/10/2019,263.43,0.14021,1.0971,10.38,3.5,#N/A,0.2847,,,,,,
10/10/2019,265.01,0.14052,1.1005,10.33,3.555555556,#N/A,0.2721,,,,,,
11/10/2019,268.16,0.14108,1.1042,9.81,3.444444444,#N/A,0.2706,,,,,,
14/10/2019,267.86,0.14149,1.1027,9.72,3.572222222,#N/A,0.2899,,,,,,
15/10/2019,270.22,0.14121,1.1033,9.28,3.301111111,#N/A,0.2926,,,,,,
16/10/2019,270.08,0.14097,1.1072,8.76,3.172222222,#N/A,0.2809,,,,,,
17/10/2019,270.38,0.14129,1.1125,8.97,3.211111111,#N/A,0.2968,,,,,,
18/10/2019,267.64,0.14121,1.1167,8.725,3.444444444,#N/A,0.2905,,,,,,
21/10/2019,268.21,0.14132,1.115,9.07,2.793333333,#N/A,0.2938,,,,,,
22/10/2019,267.82,0.1413,1.1125,9.02,2.956666667,#N/A,0.2945,,,,,,
23/10/2019,268.24,0.14153,1.113,8.55,2.911111111,#N/A,0.2728,,,,,,
24/10/2019,267.98,0.14146,1.1104,8.48,3.211111111,#N/A,0.2764,,,,,,
25/10/2019,269.6,0.14153,1.108,10.31,3.605555556,#N/A,0.2831,,,,,,
28/10/2019,270.81,0.14148,1.11,11.26,3.75,#N/A,0.2988,,,,,,
29/10/2019,270.87,0.14153,1.1112,10.99,3.772222222,#N/A,0.3033,,,,,,
30/10/2019,271.74,0.14174,1.1151,10.85,3.661111111,#N/A,0.2918,,,,,,
31/10/2019,270.48,0.14207,1.1152,11.12,3.777777778,#N/A,0.2941,,,,,,
01/11/2019,273.34,0.1421,1.1166,11.2,3.777777778,#N/A,0.29,,,,,,
04/11/2019,274.55,0.14224,1.1128,11.82,4.166666667,#N/A,0.2954,,,,,,
05/11/2019,274.81,0.14266,1.1075,11.65,4.544444444,#N/A,0.3018,,,,,,
06/11/2019,274.8,0.14289,1.1066,11.2,4.361111111,#N/A,0.3001,,,,,,
07/11/2019,277.05,0.1433,1.105,10.88,4.244444444,#N/A,0.2898,,,,,,
08/11/2019,277.07,0.14294,1.1018,10.88,4.023333333,#N/A,0.274,,,,,,
11/11/2019,277.16,0.14264,1.1033,10.76,3.983333333,#N/A,0.2735,,,,,,
12/11/2019,277.29,0.1427,1.1009,10.68,3.944444444,#N/A,0.2694,,,,,,
13/11/2019,278.05,0.14238,1.1007,10.66,4.183333333,#N/A,0.2715,,,,,,
14/11/2019,278.23,0.14243,1.1022,10.46,4.111111111,#N/A,0.2672,,,,,,
15/11/2019,279.94,0.14269,1.1051,10.26,4.016666667,#N/A,0.2594,,,,,,
18/11/2019,280.27,0.14233,1.1072,10.1,4.055555556,#N/A,0.2576,,,,,,
19/11/2019,279.33,0.1423,1.1078,9.61,3.912222222,#N/A,0.2488,,,,,,
20/11/2019,278.2,0.14213,1.1073,9.69,3.944444444,#N/A,0.2514,,,,,,
21/11/2019,277.72,0.14226,1.1059,9.31,3.762222222,#N/A,0.2409,,,,,,
22/11/2019,278.86,0.14206,1.1021,9.27,3.444444444,#N/A,0.2312,,,,,,
25/11/2019,280.8,0.14212,1.1014,9.04,3.494444444,#N/A,0.2224,,,,,,
26/11/2019,281.36,0.14218,1.1021,9,3.401111111,#N/A,0.2167,,,,,,
27/11/2019,281.91,0.14227,1.0999,9.58,3.696666667,#N/A,0.2218,,,,,,
28/11/2019,281.91,0.14214,1.1009,9.58,3.696666667,#N/A,0.2276,,,,,,
29/11/2019,280.95,0.14219,1.1018,9.57,3.766666667,#N/A,0.2316,,,,,,
02/12/2019,278.2,0.14206,1.1079,8.99,3.6,#N/A,0.2193,,,,,,
03/12/2019,275.51,0.14162,1.1082,8.99,3.577777778,#N/A,0.2205,,,,,,
04/12/2019,277.05,0.14185,1.1078,8.73,3.666666667,#N/A,0.2202,,,,,,
05/12/2019,277.36,0.14195,1.1104,8.81,3.394444444,#N/A,0.2153,,,,,,
06/12/2019,280.7,0.14214,1.106,9,3.472222222,#N/A,0.2237,,,,,,
09/12/2019,279.76,0.14206,1.1064,8.82,3.338888889,#N/A,0.2279,,,,,,
10/12/2019,279.46,0.14216,1.1092,8.65,3.222222222,#N/A,0.2208,,,,,,
11/12/2019,279.72,0.14207,1.113,8.62,3.211111111,#N/A,0.2213,,,,,,
12/12/2019,281.95,0.14321,1.113,8.77,3.222222222,#N/A,0.2192,,,,,,
13/12/2019,282.11,0.14303,1.1121,8.79,3.056666667,#N/A,0.2193,,,,,,
16/12/2019,283.07,0.14301,1.1144,8.27,2.795555556,#N/A,0.2126,,,,,,
17/12/2019,283.4,0.14282,1.115,8.01,2.694444444,#N/A,0.1948,,,,,,
18/12/2019,283.21,0.14285,1.1114,8.42,3.542222222,#N/A,0.1882,,,,,,
19/12/2019,284.46,0.14282,1.1122,8.44,3.436666667,#N/A,0.1885,,,,,,
20/12/2019,284.46,0.14273,1.1079,8.88,3.555555556,#N/A,0.1934,,,,,,
23/12/2019,285.33,0.1427,1.1089,9,3.367777778,#N/A,0.1962,,,,,,
24/12/2019,285.01,0.14281,1.1089,8.85,2.994444444,#N/A,0.1908,,,,,,
25/12/2019,285.01,0.14307,1.1093,8.85,2.994444444,#N/A,0.1872,,,,,,
26/12/2019,286.06,0.14292,1.1098,8.82,2.905555556,#N/A,0.1886,,,,,,
27/12/2019,286.33,0.14294,1.1177,8.58,2.857777778,#N/A,0.1882,,,,,,
30/12/2019,284.53,0.14313,1.1199,8.42,2.888888889,#N/A,0.1927,,,,,,
31/12/2019,285.1,0.14361,1.1213,8.19,2.861111111,#N/A,0.1907,,,,,,
01/01/2020,285.1,0.14361,1.1212,8.19,2.861111111,#N/A,0.1936,,,,,,
02/01/2020,288.62,0.14359,1.1172,7.98,2.781111111,#N/A,0.1901,,,,,,
03/01/2020,286.32,0.14356,1.1161,8.59,2.794444444,#N/A,0.1914,,,,,,
06/01/2020,286.98,0.14334,1.1197,8.99,2.933333333,#N/A,0.2131,,,,,,
07/01/2020,285.74,0.14395,1.1153,10.1,3.194444444,#N/A,0.2091,,,,,,
08/01/2020,287.4,0.14391,1.1105,9.3215,3.046666667,#N/A,0.2123,,,,,,
09/01/2020,289.56,0.14426,1.1106,9.3,2.977777778,#N/A,0.2043,,,,,,
10/01/2020,288.24,0.14452,1.1121,9.6,2.888888889,#N/A,0.2081,,,,,,
13/01/2020,289.02,0.14506,1.1134,9.44,2.944444444,#N/A,0.2103,,,,,,
14/01/2020,289.22,0.14525,1.1128,10.03,3.75,#N/A,0.2253,,,,,,
15/01/2020,290.35,0.1451,1.115,9.9901,3.888888889,#N/A,0.2355,,,,,,
16/01/2020,292.93,0.14531,1.1137,9.715,4.072222222,#N/A,0.227,,,,,,
17/01/2020,293.27,0.14578,1.1092,10.07,4.455555556,#N/A,0.2331,,,,,,
20/01/2020,293.27,0.14563,1.1095,10.07,4.455555556,#N/A,0.2316,,,,,,
21/01/2020,291.83,0.14503,1.1082,9.74,4.244444444,#N/A,0.237,,,,,,
22/01/2020,291.81,0.14515,1.1093,9.53,3.722222222,#N/A,0.2347,,,,,,
23/01/2020,291.54,0.14482,1.1055,8.99,3.498888889,#N/A,0.2262,,,,,,
24/01/2020,289.8,0.14485,1.1025,9.48,4,#N/A,0.2229,,,,,,
27/01/2020,285.36,0.1447,1.1019,9.82,4.444444444,#N/A,0.2316,,,,,,
28/01/2020,287.29,0.1447,1.1022,10.12,4.566666667,#N/A,0.2346,,,,,,
29/01/2020,287.29,0.1447,1.101,10.9,4.696666667,#N/A,0.2357,,,,,,
30/01/2020,288.54,0.1447,1.1032,11.33,4.902222222,#N/A,0.2369,,,,,,
31/01/2020,282.42,0.1447,1.1093,10.9,4.755555556,#N/A,0.2367,,,,,,
03/02/2020,283.98,0.14242,1.106,10.585,5.287777778,#N/A,0.2496,,,,,,
04/02/2020,288.04,0.14289,1.1044,10.54,5.422222222,#N/A,0.2675,,,,,,
05/02/2020,292.86,0.1434,1.0999,11.515,6.361111111,#N/A,0.2771,,,,,,
06/02/2020,293.74,0.14346,1.0983,11.7001,7.361111111,#N/A,0.2793,,,,,,
07/02/2020,291.19,0.14281,1.0946,11.79,8.656666667,#N/A,0.2799,,,,,,
10/02/2020,292.95,0.14318,1.0911,12.18,9.333333333,#N/A,0.2754,,,,,,
11/02/2020,292.94,0.14356,1.0916,12.995,9.277777778,#N/A,0.2757,,,,,,
12/02/2020,295.72,0.14343,1.0874,13.48,11.05555556,#N/A,0.2961,,,,,,
13/02/2020,294.82,0.14332,1.0841,12.55,9.055555556,#N/A,0.3287,,,,,,
14/02/2020,294.54,0.14312,1.0831,13.208,10.44444444,#N/A,0.3275,,,,,,
17/02/2020,294.54,0.14324,1.0836,13.208,10.44444444,#N/A,0.2785,,,,,,
18/02/2020,292.95,0.14293,1.0792,13.46,12.87444444,#N/A,0.2896,,,,,,
19/02/2020,294.1,0.14289,1.0805,13.13,13.12333333,#N/A,0.295,,,,,,
20/02/2020,292.78,0.14239,1.0785,12.33,13.24444444,#N/A,0.2716,,,,,,
21/02/2020,289.74,0.14231,1.0847,12.535,14.77777778,#N/A,0.2758,,,,,,
24/02/2020,279.56,0.14226,1.0854,11.72,15.97222222,#N/A,0.2728,,,,,,
25/02/2020,270.7,0.14258,1.0882,10.535,13.33333333,#N/A,0.258,,,,,,
26/02/2020,269.74,0.1424,1.0881,10.36,10.77777778,#N/A,0.2342,,,,,,
27/02/2020,257.5,0.14277,1.1001,10.51,12.44555556,#N/A,0.2418,,,,,,
28/02/2020,254.56,0.14302,1.1026,9.85,10.43222222,#N/A,0.236,,,,,,
02/03/2020,267.03,0.14366,1.1134,10.355,12.33444444,#N/A,0.237,,,,,,
03/03/2020,259.3,0.14366,1.1173,10,11.42777778,#N/A,0.234,,,,,,
04/03/2020,270.89,0.14438,1.1136,10.04,11.56666667,#N/A,0.232,,,,,,
05/03/2020,261.46,0.14416,1.1237,10.93,13.72223333,#N/A,0.2394,,,,,,
06/03/2020,258.85,0.14424,1.1284,10.58,14.33333333,#N/A,0.2429,,,,,,
09/03/2020,238.72,0.14396,1.145,8.87,11.08333333,#N/A,0.2012,,,,,,
10/03/2020,250.47,0.14374,1.1281,9.26,10.77777778,#N/A,0.2113,,,,,,
11/03/2020,235.84,0.14368,1.127,8.61,9.834444444,#N/A,0.2052,,,,,,
12/03/2020,212.11,0.14225,1.1185,6.42,6.99,#N/A,0.1655,,,,,,
13/03/2020,232.11,0.14268,1.1107,6.32,6.944455556,#N/A,0.149,,,,,,
16/03/2020,202.49,0.143,1.1183,5.539,4.588888889,#N/A,0.1427,,,,,,
17/03/2020,213.47,0.14276,1.0997,6.1,5.122222222,#N/A,0.1478,,,,,,
18/03/2020,199.39,0.1419,1.0915,6.01,6,#N/A,0.1452,,,,,,
19/03/2020,201.31,0.14068,1.0692,7.2,8.334444444,#N/A,0.1559,,,,,,
20/03/2020,191.9,0.14092,1.0688,7,7.777777778,#N/A,0.1683,,,,,,
23/03/2020,186.13,0.14102,1.0726,7.19,8.277777778,#N/A,0.1552,,,,,,
24/03/2020,206.64,0.14158,1.0788,7.55,8.988888889,#N/A,0.1601,,,,,,
25/03/2020,212.06,0.14061,1.0882,7.35,8.222211111,#N/A,0.1601,,,,,,
26/03/2020,225.07,0.14139,1.1032,7.36,8.666666667,#N/A,0.1613,,,,,,
27/03/2020,216.35,0.14093,1.1141,7.3,8.044444444,#N/A,0.1754,,,,,,
30/03/2020,223.1,0.14085,1.1048,7.05,8.394444444,#N/A,0.1722,,,,,,
31/03/2020,219.23,0.1412,1.1031,7.12,8.477777778,#N/A,0.1742,,,,,,
01/04/2020,209.38,0.14085,1.0964,6.495,7.833333333,#N/A,0.172,,,,,,
02/04/2020,213.96,0.14113,1.0858,7.7201,9.277777778,#N/A,0.177,,,,,,
03/04/2020,210.6,0.14102,1.0801,7.48,9.277777778,#N/A,0.1796,,,,,,
06/04/2020,226.53,0.14102,1.0793,7.95,10.47222222,#N/A,0.1889,,,,,,
07/04/2020,226.6,0.14193,1.0892,7.66,10.33333333,#N/A,0.1993,,,,,,
08/04/2020,234.33,0.14152,1.0858,7.85,10.83333333,#N/A,0.1976,,,,,,
09/04/2020,237.14,0.14199,1.093,7.8,10.06111111,#N/A,0.2002,,,,,,
10/04/2020,237.14,0.14213,1.0937,7.8,10.06111111,#N/A,0.1871,,,,,,
13/04/2020,233.96,0.14181,1.0914,7.25,8.922222222,#N/A,0.1833,,,,,,
14/04/2020,239.68,0.14187,1.098,7.33,8.862222222,#N/A,0.188,,,,,,
15/04/2020,235.08,0.14149,1.091,7.145,8.277777778,#N/A,0.1834,,,,,,
16/04/2020,235.34,0.14125,1.084,7.66,9.555555556,#N/A,0.1892,,,,,,
17/04/2020,242.43,0.14137,1.0875,7.49,9.666666667,#N/A,0.1884,,,,,,
20/04/2020,236.64,0.14138,1.0862,7.3,9.444444444,#N/A,0.1893,,,,,,
21/04/2020,230.22,0.141,1.0858,7.44,9.444444444,#N/A,0.1845,,,,,,
22/04/2020,234.77,0.14116,1.0823,7.7,10.22222222,#N/A,0.1885,,,,,,
23/04/2020,235.07,0.14151,1.0777,8.615,10.39555556,#N/A,0.1964,,,,,,
24/04/2020,237.83,0.14121,1.0823,8.55,10.22222222,#N/A,0.1936,,,,,,
27/04/2020,241.32,0.14112,1.0829,8.795,10.66666667,#N/A,0.1957,,,,,,
28/04/2020,241.09,0.14125,1.082,8.4,10.77777778,#N/A,0.2078,,,,,,
29/04/2020,246.45,0.14131,1.0873,9.6,11.61111111,#N/A,0.221,,,,,,
30/04/2020,243.22,0.14158,1.0955,9.87,11,#N/A,0.218,,,,,,
01/05/2020,237.28,0.14158,1.0981,9.465,10.22222222,#N/A,0.2173,,,,,,
04/05/2020,237.42,0.14158,1.0907,9.97,10.88888889,#N/A,0.2181,,,,,,
05/05/2020,238.8,0.14158,1.084,10.03,10.69444444,#N/A,0.2162,,,,,,
